PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.4508288e-09 2.1049041e-09 3.0538555e-09 4.4306215e-09 6.4280731e-09 9.3260335e-09 1.3530478e-08 1.9630407e-08 2.8480359e-08 4.1320124e-08 5.9948425e-08 8.6974900e-08 1.2618569e-07 1.8307383e-07 2.6560878e-07 3.8535286e-07 5.5908102e-07 8.1113083e-07 1.1768120e-06 1.7073526e-06 2.4770764e-06 3.5938137e-06 5.2140083e-06 7.5646333e-06 1.0974988e-05 1.5922828e-05 2.3101297e-05 3.3516027e-05 4.8626016e-05 7.0548023e-05 1.0235310e-04 1.4849683e-04 2.1544347e-04 3.1257158e-04 4.5348785e-04 6.5793322e-04 9.5454846e-04 1.3848864e-03 2.0092330e-03 2.9150531e-03 4.2292429e-03 6.1359073e-03 8.9021509e-03 1.2915497e-02 1.8738174e-02 2.7185882e-02 3.9442061e-02 5.7223677e-02 8.3021757e-02 1.0000000e-01 1.1836735e-01 1.3673469e-01 1.5510204e-01 1.7346939e-01 1.9183673e-01 2.1020408e-01 2.2857143e-01 2.4693878e-01 2.6530612e-01 2.8367347e-01 3.0204082e-01 3.2040816e-01 3.3877551e-01 3.5714286e-01 3.7551020e-01 3.9387755e-01 4.1224490e-01 4.3061224e-01 4.4897959e-01 4.6734694e-01 4.8571429e-01 5.0408163e-01 5.2244898e-01 5.4081633e-01 5.5918367e-01 5.7755102e-01 5.9591837e-01 6.1428571e-01 6.3265306e-01 6.5102041e-01 6.6938776e-01 6.8775510e-01 7.0612245e-01 7.2448980e-01 7.4285714e-01 7.6122449e-01 7.7959184e-01 7.9795918e-01 8.1632653e-01 8.3469388e-01 8.5306122e-01 8.7142857e-01 8.8979592e-01 9.0816327e-01 9.2653061e-01 9.4489796e-01 9.6326531e-01 9.8163265e-01 1.0000000e+00 
1.3000000e+00 1.4015966e+00 1.5163320e+00 1.6463614e+00 1.7942663e+00 1.9631517e+00 2.1567704e+00 2.3796794e+00 2.6374397e+00 2.9368731e+00 3.2863925e+00 3.6964305e+00 4.1800000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -1.8752929e-01  9.3082310e-02  8.9856365e-02  1.1012943e-01  1.1011830e-01 -4.1772104e-02  1.1031397e-01  1.1032712e-01  8.9830708e-02  9.3082315e-02 -1.8752932e-01 
 -5.5511151e-18  8.1098999e-02  7.8030690e-02  9.8282611e-02  9.8271042e-02  5.9599860e-01  9.8470343e-02  9.8484013e-02  7.8004506e-02  8.1098999e-02 -5.5511151e-18 
 -7.4014868e-18  1.3860466e-01  1.3569339e-01  1.5592454e-01  1.5591251e-01  1.5410099e+00  1.5611549e-01  1.5612968e-01  1.3566668e-01  1.3860466e-01 -7.4014868e-18 
  0.0000000e+00  2.2485219e-01  2.2209736e-01  2.4230809e-01  2.4229559e-01  2.8905951e+00  2.4250228e-01  2.4251702e-01  2.2207012e-01  2.2485219e-01  0.0000000e+00 
 -4.4408921e-17  3.4682890e-01  3.4422991e-01  3.6442057e-01  3.6440759e-01  4.7690680e+00  3.6461804e-01  3.6463333e-01  3.4420213e-01  3.4682890e-01 -4.4408921e-17 
  1.7234297e-17  5.1244619e-01  5.1000242e-01  5.3017338e-01  5.3015990e-01  7.3331537e+00  5.3037414e-01  5.3039000e-01  5.0997410e-01  5.1244619e-01 -1.5323322e-12 
 -4.0248295e-17  7.3063228e-01  7.2834314e-01  7.4849474e-01  7.4848075e-01  1.0778104e+01  7.4869881e-01  7.4871526e-01  7.2831426e-01  7.3063228e-01  3.0935361e-12 
  1.8503569e-12  1.0114464e+00  1.0093112e+00  1.0294438e+00  1.0294293e+00  1.5344691e+01  1.0296512e+00  1.0296683e+00  1.0092818e+00  1.0114464e+00 -1.3877936e-12 
  0.0000000e+00  1.3661220e+00  1.3641403e+00  1.3842542e+00  1.3842391e+00  2.1325739e+01  1.3844650e+00  1.3844826e+00  1.3641103e+00  1.3661220e+00  0.0000000e+00 
  1.0408526e-12  1.8072454e+00  1.8054166e+00  1.8255122e+00  1.8254966e+00  2.9074668e+01  1.8257263e+00  1.8257446e+00  1.8053860e+00  1.8072454e+00  1.0407416e-12 
  4.2789550e-12  2.3488760e+00  2.3471994e+00  2.3672770e+00  2.3672608e+00  3.9013852e+01  2.3674946e+00  2.3675135e+00  2.3471683e+00  2.3488760e+00  4.2791770e-12 
  1.1560530e-12  3.0066994e+00  3.0051745e+00  3.0252345e+00  3.0252177e+00  5.1643729e+01  3.0254555e+00  3.0254751e+00  3.0051428e+00  3.0066994e+00  1.1560530e-12 
 -2.4980196e-11  3.7979259e+00  3.7965521e+00  3.8165947e+00  3.8165774e+00  6.7548157e+01  3.8168192e+00  3.8168396e+00  3.7965199e+00  3.7979259e+00 -2.7757352e-12 
