PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.4508288e-09 2.1049041e-09 3.0538555e-09 4.4306215e-09 6.4280731e-09 9.3260335e-09 1.3530478e-08 1.9630407e-08 2.8480359e-08 4.1320124e-08 5.9948425e-08 8.6974900e-08 1.2618569e-07 1.8307383e-07 2.6560878e-07 3.8535286e-07 5.5908102e-07 8.1113083e-07 1.1768120e-06 1.7073526e-06 2.4770764e-06 3.5938137e-06 5.2140083e-06 7.5646333e-06 1.0974988e-05 1.5922828e-05 2.3101297e-05 3.3516027e-05 4.8626016e-05 7.0548023e-05 1.0235310e-04 1.4849683e-04 2.1544347e-04 3.1257158e-04 4.5348785e-04 6.5793322e-04 9.5454846e-04 1.3848864e-03 2.0092330e-03 2.9150531e-03 4.2292429e-03 6.1359073e-03 8.9021509e-03 1.2915497e-02 1.8738174e-02 2.7185882e-02 3.9442061e-02 5.7223677e-02 8.3021757e-02 1.0000000e-01 1.1836735e-01 1.3673469e-01 1.5510204e-01 1.7346939e-01 1.9183673e-01 2.1020408e-01 2.2857143e-01 2.4693878e-01 2.6530612e-01 2.8367347e-01 3.0204082e-01 3.2040816e-01 3.3877551e-01 3.5714286e-01 3.7551020e-01 3.9387755e-01 4.1224490e-01 4.3061224e-01 4.4897959e-01 4.6734694e-01 4.8571429e-01 5.0408163e-01 5.2244898e-01 5.4081633e-01 5.5918367e-01 5.7755102e-01 5.9591837e-01 6.1428571e-01 6.3265306e-01 6.5102041e-01 6.6938776e-01 6.8775510e-01 7.0612245e-01 7.2448980e-01 7.4285714e-01 7.6122449e-01 7.7959184e-01 7.9795918e-01 8.1632653e-01 8.3469388e-01 8.5306122e-01 8.7142857e-01 8.8979592e-01 9.0816327e-01 9.2653061e-01 9.4489796e-01 9.6326531e-01 9.8163265e-01 1.0000000e+00 
1.3000000e+00 1.4015966e+00 1.5163320e+00 1.6463614e+00 1.7942663e+00 1.9631517e+00 2.1567704e+00 2.3796794e+00 2.6374397e+00 2.9368731e+00 3.2863925e+00 3.6964305e+00 4.1800000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -1.2629302e-01  3.8464973e-02  3.3574343e-01  4.7386783e-01  4.7386592e-01 -9.7921203e+00  4.7628606e-01  4.7628893e-01  3.3794635e-01  3.8465052e-02 -1.2629302e-01 
  2.0238255e-12 -2.3782151e-03  2.9653452e-01  4.3424272e-01  4.3424069e-01 -9.6768760e+00  4.3669529e-01  4.3669836e-01  2.9876793e-01 -2.3781420e-03 -1.2143249e-12 
  2.0238404e-12  1.0232102e-02  3.1075790e-01  4.4805320e-01  4.4805106e-01 -9.2749927e+00  4.5054003e-01  4.5054330e-01  3.1302169e-01  1.0232172e-02 -2.1394960e-12 
  1.8503125e-12  5.0737424e-02  3.5285502e-01  4.8974071e-01  4.8973845e-01 -8.4872435e+00  4.9226171e-01  4.9226519e-01  3.5514905e-01  5.0737490e-02 -1.8504310e-12 
  2.9605947e-17  1.2597024e-01  4.2965837e-01  5.6613772e-01  5.6613533e-01 -7.1876934e+00  5.6869277e-01  5.6869647e-01  4.3198251e-01  1.2597030e-01  2.9605947e-17 
 -1.6769530e-12  2.4365040e-01  5.4888784e-01  6.8496408e-01  6.8496156e-01 -5.2185379e+00  6.8755309e-01  6.8755702e-01  5.5124195e-01  2.4365046e-01  1.5612529e-12 
  1.0986471e-12  4.1247419e-01  7.1923979e-01  8.5491611e-01  8.5491346e-01 -2.3843106e+00  8.5753897e-01  8.5754314e-01  7.2162373e-01  4.1247425e-01 -2.1395033e-12 
 -1.9660866e-12  6.4222307e-01  9.5049579e-01  1.0857754e+00  1.0857726e+00  1.5547151e+00  1.0884319e+00  1.0884364e+00  9.5290941e-01  6.4222312e-01 -1.9660866e-12 
  3.0068724e-12  9.4380927e-01  1.2535682e+00  1.3884541e+00  1.3884512e+00  6.8887503e+00  1.3911443e+00  1.3911490e+00  1.2560114e+00  9.4380932e-01 -3.4693173e-12 
  8.8817842e-17  1.3294442e+00  1.6406687e+00  1.7751639e+00  1.7751609e+00  1.3966514e+01  1.7778876e+00  1.7778926e+00  1.6431412e+00  1.3294442e+00  8.8817842e-17 
 -1.7231500e-11  1.8127547e+00  2.1254242e+00  2.2595319e+00  2.2595286e+00  2.3203130e+01  2.2622890e+00  2.2622941e+00  2.1279259e+00  1.8127548e+00  1.2805150e-16 
  4.3944700e-12  2.4089309e+00  2.7230251e+00  2.8567480e+00  2.8567447e+00  3.5088720e+01  2.8595384e+00  2.8595438e+00  2.7255559e+00  2.4089310e+00  4.3944700e-12 
  2.5434469e-12  3.1345161e+00  3.4500149e+00  3.5833560e+00  3.5833524e+00  5.0192097e+01  3.5861794e+00  3.5861852e+00  3.4525746e+00  3.1345162e+00  2.5434469e-12 
 -1.3569744e-01  4.6579557e-02  3.6916966e-01  5.0234573e-01  5.0234321e-01 -8.9166435e+00  5.0512815e-01  5.0513197e-01  3.7170585e-01  4.6579562e-02 -1.3569749e-01 
 -1.9692900e-12  8.1845981e-03  3.3212423e-01  4.6489869e-01  4.6489603e-01 -8.7176346e+00  4.6771849e-01  4.6772257e-01  3.3469333e-01  8.1845890e-03  2.9117065e-12 
  2.3910272e-17  2.4961869e-02  3.5023473e-01  4.8261005e-01  4.8260724e-01 -8.2331616e+00  4.8546700e-01  4.8547133e-01  3.5283643e-01  2.4961860e-02  4.1485095e-12 
 -1.9800979e-12  6.8586474e-02  3.9517313e-01  5.2715255e-01  5.2714959e-01 -7.3678903e+00  5.3004647e-01  5.3005107e-01  3.9780723e-01  6.8586465e-02 -7.0256301e-18 
  4.2269429e-17  1.4539237e-01  4.7327348e-01  6.0486020e-01  6.0485708e-01 -6.0012168e+00  6.0779090e-01  6.0779578e-01  4.7593974e-01  1.4539236e-01  2.3500334e-12 
 -2.7747938e-12  2.6250877e-01  5.9166509e-01  7.2286228e-01  7.2285901e-01 -3.9828430e+00  7.2582959e-01  7.2583475e-01  5.9436330e-01  2.6250876e-01  9.4773726e-17 
  6.5017064e-12  4.2793757e-01  7.5835000e-01  8.8916081e-01  8.8915737e-01 -1.1275931e+00  8.9216451e-01  8.9216998e-01  7.6107992e-01  4.2793756e-01 -1.5155701e-16 
 -3.2772837e-12  6.5064663e-01  9.8229624e-01  1.1127237e+00  1.1127201e+00  2.7904412e+00  1.1157637e+00  1.1157694e+00  9.8505764e-01  6.5064662e-01  2.7006487e-12 
  5.8968829e-12  9.4061785e-01  1.2734859e+00  1.4035331e+00  1.4035293e+00  8.0434254e+00  1.4066090e+00  1.4066151e+00  1.2762785e+00  9.4061784e-01 -2.9747167e-12 
  5.4521531e-12  1.3089893e+00  1.6430572e+00  1.7727272e+00  1.7727232e+00  1.4956824e+01  1.7758389e+00  1.7758453e+00  1.6458808e+00  1.3089893e+00 -1.5866937e-16 
 -1.2961479e-12  1.7681603e+00  2.1034097e+00  2.2327053e+00  2.2327012e+00  2.3916312e+01  2.2358526e+00  2.2358594e+00  2.1062641e+00  1.7681603e+00 -2.3736800e-16 
 -1.0227272e-11  2.3319219e+00  2.6683348e+00  2.7972589e+00  2.7972545e+00  3.5375256e+01  2.8004415e+00  2.8004486e+00  2.6712196e+00  2.3319219e+00  1.7920081e-11 
  1.3624517e-12  3.0152889e+00  3.3528472e+00  3.4814026e+00  3.4813980e+00  4.9859134e+01  3.4846204e+00  3.4846278e+00  3.3557623e+00  3.0152889e+00 -3.2032311e-12 
 -1.4358636e-01  5.3595326e-02  3.9754885e-01  5.2593996e-01  5.2593668e-01 -8.1093479e+00  5.2914619e-01  5.2915119e-01  4.0047047e-01  5.3595310e-02 -1.4358636e-01 
 -6.1899490e-12  1.7457922e-02  3.6251333e-01  4.9051615e-01  4.9051269e-01 -7.8376042e+00  4.9376189e-01  4.9376721e-01  3.6546930e-01  1.7457902e-02 -1.2274955e-12 
  2.5269139e-17  3.7797994e-02  3.8392726e-01  5.1154541e-01  5.1154176e-01 -7.2833469e+00  5.1483039e-01  5.1483604e-01  3.8691731e-01  3.7797976e-02  2.3820396e-12 
  3.6864650e-12  8.3925249e-02  4.3111156e-01  5.5834814e-01  5.5834430e-01 -6.3544652e+00  5.6167207e-01  5.6167806e-01  4.3413537e-01  8.3925233e-02 -6.5688196e-17 
 -7.0376808e-12  1.6170065e-01  5.0992725e-01  6.3678534e-01  6.3678129e-01 -4.9357201e+00  6.4014794e-01  6.4015428e-01  5.1298449e-01  1.6170063e-01  2.7056941e-12 
  4.4842602e-17  2.7769609e-01  6.2694631e-01  7.5342895e-01  7.5342471e-01 -2.8842760e+00  7.5682993e-01  7.5683664e-01  6.3003664e-01  2.7769607e-01  5.0222785e-12 
 -5.1717061e-12  4.3926163e-01  7.8951893e-01  9.1562913e-01  9.1562467e-01 -2.5081440e-02  9.1906817e-01  9.1907526e-01  7.9264201e-01  4.3926162e-01 -1.7757143e-12 
  4.3078966e-17  6.5460518e-01  1.0058531e+00  1.1315938e+00  1.1315892e+00  3.8542990e+00  1.1350707e+00  1.1350781e+00  1.0090086e+00  6.5460517e-01  6.4390136e-12 
  4.7929314e-12  9.3284217e-01  1.2850645e+00  1.4104386e+00  1.4104337e+00  9.0085743e+00  1.4139529e+00  1.4139608e+00  1.2882520e+00  9.3284216e-01  1.0718883e-12 
 -7.5691768e-17  1.2841148e+00  1.6372954e+00  1.7623058e+00  1.7623007e+00  1.5740873e+01  1.7658572e+00  1.7658655e+00  1.6405146e+00  1.2841148e+00  2.4357570e-12 
  4.2977097e-12  1.7196867e+00  2.0738096e+00  2.1984591e+00  2.1984537e+00  2.4408762e+01  2.2020473e+00  2.2020560e+00  2.0770601e+00  1.7196867e+00 -8.8190116e-12 
