PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.4508288e-09 2.1049041e-09 3.0538555e-09 4.4306215e-09 6.4280731e-09 9.3260335e-09 1.3530478e-08 1.9630407e-08 2.8480359e-08 4.1320124e-08 5.9948425e-08 8.6974900e-08 1.2618569e-07 1.8307383e-07 2.6560878e-07 3.8535286e-07 5.5908102e-07 8.1113083e-07 1.1768120e-06 1.7073526e-06 2.4770764e-06 3.5938137e-06 5.2140083e-06 7.5646333e-06 1.0974988e-05 1.5922828e-05 2.3101297e-05 3.3516027e-05 4.8626016e-05 7.0548023e-05 1.0235310e-04 1.4849683e-04 2.1544347e-04 3.1257158e-04 4.5348785e-04 6.5793322e-04 9.5454846e-04 1.3848864e-03 2.0092330e-03 2.9150531e-03 4.2292429e-03 6.1359073e-03 8.9021509e-03 1.2915497e-02 1.8738174e-02 2.7185882e-02 3.9442061e-02 5.7223677e-02 8.3021757e-02 1.0000000e-01 1.1836735e-01 1.3673469e-01 1.5510204e-01 1.7346939e-01 1.9183673e-01 2.1020408e-01 2.2857143e-01 2.4693878e-01 2.6530612e-01 2.8367347e-01 3.0204082e-01 3.2040816e-01 3.3877551e-01 3.5714286e-01 3.7551020e-01 3.9387755e-01 4.1224490e-01 4.3061224e-01 4.4897959e-01 4.6734694e-01 4.8571429e-01 5.0408163e-01 5.2244898e-01 5.4081633e-01 5.5918367e-01 5.7755102e-01 5.9591837e-01 6.1428571e-01 6.3265306e-01 6.5102041e-01 6.6938776e-01 6.8775510e-01 7.0612245e-01 7.2448980e-01 7.4285714e-01 7.6122449e-01 7.7959184e-01 7.9795918e-01 8.1632653e-01 8.3469388e-01 8.5306122e-01 8.7142857e-01 8.8979592e-01 9.0816327e-01 9.2653061e-01 9.4489796e-01 9.6326531e-01 9.8163265e-01 1.0000000e+00 
1.3000000e+00 1.4015966e+00 1.5163320e+00 1.6463614e+00 1.7942663e+00 1.9631517e+00 2.1567704e+00 2.3796794e+00 2.6374397e+00 2.9368731e+00 3.2863925e+00 3.6964305e+00 4.1800000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -6.7287953e+00  5.5271809e+00  3.6074146e+01  3.4410032e+01  3.4410032e+01  7.3991733e+02  3.4410327e+01  3.4410327e+01  3.6073801e+01  5.5271810e+00 -6.7287953e+00 
 -2.9976566e-10  8.1303188e+00  3.8438243e+01  3.6777747e+01  3.6777747e+01  8.1384863e+02  3.6778046e+01  3.6778046e+01  3.8437894e+01  8.1303187e+00 -3.5897756e-10 
 -1.8873460e-10  1.2701206e+01  4.2772582e+01  4.1115686e+01  4.1115686e+01  8.9507699e+02  4.1115989e+01  4.1115989e+01  4.2772229e+01  1.2701205e+01 -2.4795360e-10 
 -4.7369989e-10  1.7573801e+01  4.7411120e+01  4.5757806e+01  4.5757805e+01  9.8419802e+02  4.5758113e+01  4.5758113e+01  4.7410764e+01  1.7573801e+01  4.7369042e-10 
  1.4803139e-10  2.2765561e+01  5.2371303e+01  5.0721551e+01  5.0721551e+01  1.0818399e+03  5.0721863e+01  5.0721863e+01  5.2370942e+01  2.2765561e+01  1.4802429e-10 
 -1.1842947e-10  2.8295342e+01  5.7671970e+01  5.6025765e+01  5.6025765e+01  1.1886664e+03  5.6026081e+01  5.6026082e+01  5.7671606e+01  2.8295341e+01 -5.9217579e-11 
  4.4405131e-11  3.4183492e+01  6.3333452e+01  6.1690776e+01  6.1690776e+01  1.3053809e+03  6.1691097e+01  6.1691097e+01  6.3333084e+01  3.4183491e+01  5.1810029e-10 
  2.2204555e-10  4.0451926e+01  6.9377638e+01  6.7738475e+01  6.7738475e+01  1.4327304e+03  6.7738800e+01  6.7738801e+01  6.9377266e+01  4.0451925e+01  1.6283366e-10 
 -4.4410768e-10  4.7124372e+01  7.5828227e+01  7.4192563e+01  7.4192562e+01  1.5715107e+03  7.4192892e+01  7.4192892e+01  7.5827852e+01  4.7124371e+01  6.2172063e-10 
  2.0723642e-10  5.4226390e+01  8.2710750e+01  8.1078568e+01  8.1078568e+01  1.7225718e+03  8.1078902e+01  8.1078902e+01  8.2710371e+01  5.4226389e+01  8.8826842e-11 
  2.8864520e-10  6.1785553e+01  9.0052744e+01  8.8424030e+01  8.8424030e+01  1.8868246e+03  8.8424368e+01  8.8424369e+01  9.0052361e+01  6.1785552e+01  4.0706899e-10 
 -5.6253195e-10  6.9831604e+01  9.7883915e+01  9.6258655e+01  9.6258655e+01  2.0652474e+03  9.6258998e+01  9.6258999e+01  9.7883528e+01  6.9831603e+01  3.8485837e-10 
 -5.9228948e-11  7.8396633e+01  1.0623632e+02  1.0461450e+02  1.0461450e+02  2.2588939e+03  1.0461484e+02  1.0461485e+02  1.0623592e+02  7.8396632e+01 -5.9228948e-11 
 -5.9912884e+00  4.9116514e+00  3.2233405e+01  3.0607944e+01  3.0607944e+01  6.6238025e+02  3.0608269e+01  3.0608269e+01  3.2233018e+01  4.9116482e+00 -5.9912884e+00 
 -1.9091192e-10  7.2032963e+00  3.4310157e+01  3.2688342e+01  3.2688342e+01  7.2754927e+02  3.2688672e+01  3.2688672e+01  3.4309766e+01  7.2032931e+00  4.7040154e-10 
