PdfType: replica
Format: lhagrid1
---
1.0000000e-09 1.4508288e-09 2.1049041e-09 3.0538555e-09 4.4306215e-09 6.4280731e-09 9.3260335e-09 1.3530478e-08 1.9630407e-08 2.8480359e-08 4.1320124e-08 5.9948425e-08 8.6974900e-08 1.2618569e-07 1.8307383e-07 2.6560878e-07 3.8535286e-07 5.5908102e-07 8.1113083e-07 1.1768120e-06 1.7073526e-06 2.4770764e-06 3.5938137e-06 5.2140083e-06 7.5646333e-06 1.0974988e-05 1.5922828e-05 2.3101297e-05 3.3516027e-05 4.8626016e-05 7.0548023e-05 1.0235310e-04 1.4849683e-04 2.1544347e-04 3.1257158e-04 4.5348785e-04 6.5793322e-04 9.5454846e-04 1.3848864e-03 2.0092330e-03 2.9150531e-03 4.2292429e-03 6.1359073e-03 8.9021509e-03 1.2915497e-02 1.8738174e-02 2.7185882e-02 3.9442061e-02 5.7223677e-02 8.3021757e-02 1.0000000e-01 1.1836735e-01 1.3673469e-01 1.5510204e-01 1.7346939e-01 1.9183673e-01 2.1020408e-01 2.2857143e-01 2.4693878e-01 2.6530612e-01 2.8367347e-01 3.0204082e-01 3.2040816e-01 3.3877551e-01 3.5714286e-01 3.7551020e-01 3.9387755e-01 4.1224490e-01 4.3061224e-01 4.4897959e-01 4.6734694e-01 4.8571429e-01 5.0408163e-01 5.2244898e-01 5.4081633e-01 5.5918367e-01 5.7755102e-01 5.9591837e-01 6.1428571e-01 6.3265306e-01 6.5102041e-01 6.6938776e-01 6.8775510e-01 7.0612245e-01 7.2448980e-01 7.4285714e-01 7.6122449e-01 7.7959184e-01 7.9795918e-01 8.1632653e-01 8.3469388e-01 8.5306122e-01 8.7142857e-01 8.8979592e-01 9.0816327e-01 9.2653061e-01 9.4489796e-01 9.6326531e-01 9.8163265e-01 1.0000000e+00 
1.3000000e+00 1.4015966e+00 1.5163320e+00 1.6463614e+00 1.7942663e+00 1.9631517e+00 2.1567704e+00 2.3796794e+00 2.6374397e+00 2.9368731e+00 3.2863925e+00 3.6964305e+00 4.1800000e+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
 -4.4805036e-01  2.3959289e-01  8.9661891e-01  8.8658300e-01  8.8658267e-01  5.4886646e+00  8.8656739e-01  8.8658182e-01  8.9649997e-01  2.3959289e-01 -4.4805036e-01 
  3.7007545e-12  2.4266496e-01  8.9709461e-01  8.8704489e-01  8.8704451e-01  7.7577592e+00  8.8703208e-01  8.8704704e-01  8.9697645e-01  2.4266496e-01  2.7754576e-12 
 -1.7347036e-12  3.9745464e-01  1.0493097e+00  1.0392461e+00  1.0392457e+00  1.0650163e+01  1.0392362e+00  1.0392517e+00  1.0491923e+00  3.9745464e-01  6.1524859e-17 
 -6.4764906e-12  6.0028404e-01  1.2495861e+00  1.2395088e+00  1.2395083e+00  1.4319491e+01  1.2395017e+00  1.2395177e+00  1.2494695e+00  6.0028404e-01 -1.0639570e-16 
  3.5850138e-12  8.6052148e-01  1.5072921e+00  1.4972010e+00  1.4972005e+00  1.8955094e+01  1.4971968e+00  1.4972135e+00  1.5071763e+00  8.6052149e-01  3.5850138e-12 
  9.0207027e-12  1.1886558e+00  1.8329163e+00  1.8228116e+00  1.8228109e+00  2.4788417e+01  1.8228103e+00  1.8228275e+00  1.8328014e+00  1.1886558e+00 -5.7820489e-12 
  1.4108441e-11  1.5964035e+00  2.2381751e+00  2.2280567e+00  2.2280560e+00  3.2100077e+01  2.2280584e+00  2.2280763e+00  2.2380611e+00  1.5964036e+00 -6.1524927e-16 
  2.3129350e-12  2.0968361e+00  2.7361397e+00  2.7260076e+00  2.7260068e+00  4.1227844e+01  2.7260123e+00  2.7260307e+00  2.7360265e+00  2.0968361e+00  2.3129350e-12 
 -9.0206953e-12  2.7044583e+00  3.3413145e+00  3.3311688e+00  3.3311679e+00  5.2574232e+01  3.3311765e+00  3.3311956e+00  3.3412022e+00  2.7044583e+00 -1.0871067e-11 
 -2.0586199e-11  3.4353973e+00  4.0698264e+00  4.0596671e+00  4.0596662e+00  6.6616082e+01  4.0596780e+00  4.0596977e+00  4.0697150e+00  3.4353973e+00  1.2720491e-11 
 -9.7143034e-12  4.3075520e+00  4.9395739e+00  4.9294011e+00  4.9294001e+00  8.3914007e+01  4.9294151e+00  4.9294355e+00  4.9394635e+00  4.3075520e+00 -9.7143034e-12 
 -2.2203513e-11  5.3407756e+00  5.9704098e+00  5.9602235e+00  5.9602224e+00  1.0512263e+02  5.9602407e+00  5.9602618e+00  5.9703004e+00  5.3407756e+00  7.4024342e-12 
 -4.6268174e-12  6.5570792e+00  7.1843449e+00  7.1741452e+00  7.1741440e+00  1.3100138e+02  7.1741656e+00  7.1741874e+00  7.1842364e+00  6.5570792e+00  2.7746694e-12 
 -4.2571482e-01  2.2768939e-01  8.5269729e-01  8.4247737e-01  8.4247668e-01  5.2068498e+00  8.4248043e-01  8.4249782e-01  8.5258124e-01  2.2768944e-01 -4.2571473e-01 
 -1.0404683e-12  2.3087172e-01  8.5341370e-01  8.4317978e-01  8.4317901e-01  7.3692789e+00  8.4318627e-01  8.4320435e-01  8.5329874e-01  2.3087179e-01  1.9936910e-12 
 -3.0566556e-12  3.7795130e-01  9.9804138e-01  9.8779348e-01  9.8779264e-01  1.0124206e+01  9.8780346e-01  9.8782223e-01  9.9792751e-01  3.7795137e-01  6.2303836e-12 
 -2.7412411e-12  5.7018540e-01  1.1878448e+00  1.1775829e+00  1.1775820e+00  1.3616845e+01  1.1775965e+00  1.1776159e+00  1.1877320e+00  5.7018546e-01 -1.5114975e-16 
  1.7143269e-17  8.1618107e-01  1.4314309e+00  1.4211551e+00  1.4211541e+00  1.8025583e+01  1.4211722e+00  1.4211924e+00  1.4313192e+00  8.1618113e-01  8.5414171e-12 
  3.1575282e-12  1.1255442e+00  1.7384052e+00  1.7281156e+00  1.7281145e+00  2.3567716e+01  1.7281363e+00  1.7281572e+00  1.7382947e+00  1.1255443e+00  2.7682798e-12 
  1.9198287e-12  1.5089724e+00  2.1194653e+00  2.1091619e+00  2.1091608e+00  3.0505736e+01  2.1091862e+00  2.1092079e+00  2.1193560e+00  1.5089725e+00  4.4161400e-12 
  5.5715303e-12  1.9783637e+00  2.5865088e+00  2.5761916e+00  2.5761904e+00  3.9154367e+01  2.5762196e+00  2.5762421e+00  2.5864006e+00  1.9783637e+00  1.6712687e-12 
  3.4947802e-11  2.5468950e+00  3.1527124e+00  3.1423815e+00  3.1423802e+00  4.9887276e+01  3.1424132e+00  3.1424365e+00  3.1526054e+00  2.5468951e+00 -2.8958112e-12 
  1.3820196e-11  3.2291808e+00  3.8326901e+00  3.8223456e+00  3.8223441e+00  6.3145420e+01  3.8223811e+00  3.8224051e+00  3.8325844e+00  3.2291809e+00 -2.3509749e-11 
  5.9768100e-12  4.0414068e+00  4.6426273e+00  4.6322692e+00  4.6322677e+00  7.9445270e+01  4.6323085e+00  4.6323334e+00  4.6425228e+00  4.0414068e+00 -4.1106280e-11 
 -1.3539166e-11  5.0014914e+00  5.6004422e+00  5.5900706e+00  5.5900689e+00  9.9387673e+01  5.5901137e+00  5.5901395e+00  5.6003389e+00  5.0014914e+00 -1.3992844e-12 
  4.5094326e-12  6.1292658e+00  6.7259654e+00  6.7155803e+00  6.7155786e+00  1.2366718e+02  6.7156274e+00  6.7156540e+00  6.7258634e+00  6.1292659e+00  1.7225833e-11 
 -4.0441466e-01  2.1633917e-01  8.1082681e-01  8.0041697e-01  8.0041629e-01  4.9399986e+00  8.0044682e-01  8.0046819e-01  8.1071739e-01  2.1633919e-01 -4.0441469e-01 
  3.8788918e-12  2.1964550e-01  8.1178500e-01  8.0136101e-01  8.0136026e-01  7.0011150e+00  8.0139498e-01  8.0141715e-01  8.1167693e-01  2.1964551e-01  3.6360154e-12 
 -5.7949706e-12  3.5939921e-01  9.4921576e-01  9.3877773e-01  9.3877685e-01  9.6254004e+00  9.3881575e-01  9.3883880e-01  9.4910905e-01  3.5939922e-01  1.4624658e-12 
 -4.9509231e-17  5.4157069e-01  1.1290843e+00  1.1186323e+00  1.1186313e+00  1.2949932e+01  1.1186744e+00  1.1186983e+00  1.1289790e+00  5.4157070e-01 -1.4113548e-12 
 -2.9150176e-12  7.7405596e-01  1.3592865e+00  1.3488205e+00  1.3488194e+00  1.7142603e+01  1.3488668e+00  1.3488917e+00  1.3591826e+00  7.7405597e-01  5.3099019e-12 
  1.0830212e-11  1.0656393e+00  1.6486064e+00  1.6381266e+00  1.6381254e+00  2.2407181e+01  1.6381771e+00  1.6382029e+00  1.6485039e+00  1.0656393e+00 -1.1962876e-11 
 -1.5754800e-11  1.4260737e+00  2.0067969e+00  1.9963032e+00  1.9963019e+00  2.8988883e+01  1.9963579e+00  1.9963847e+00  2.0066958e+00  1.4260737e+00 -1.9587937e-12 
 -4.3572257e-12  1.8661730e+00  2.4446714e+00  2.4341640e+00  2.4341625e+00  3.7180542e+01  2.4342230e+00  2.4342507e+00  2.4445718e+00  1.8661730e+00 -1.0599521e-12 
  1.8787181e-12  2.3978905e+00  2.9741829e+00  2.9636620e+00  2.9636603e+00  4.7328517e+01  2.9637253e+00  2.9637540e+00  2.9740848e+00  2.3978905e+00 -2.2239439e-11 
 -1.2953701e-11  3.0344500e+00  3.6085551e+00  3.5980206e+00  3.5980187e+00  5.9839926e+01  3.5980883e+00  3.5981179e+00  3.6084584e+00  3.0344500e+00  5.8830901e-12 
  1.7310998e-11  3.7904665e+00  4.3624025e+00  4.3518545e+00  4.3518525e+00  7.5189775e+01  4.3519266e+00  4.3519574e+00  4.3623073e+00  3.7904665e+00  2.1273604e-11 
  2.1511804e-11  4.6820885e+00  5.2518731e+00  5.2413118e+00  5.2413097e+00  9.3928587e+01  5.2413884e+00  5.2414202e+00  5.2517795e+00  4.6820885e+00  1.8804391e-11 
  3.5780305e-11  5.7271561e+00  6.2948069e+00  6.2842324e+00  6.2842301e+00  1.1669041e+02  6.2843135e+00  6.2843463e+00  6.2947148e+00  5.7271561e+00 -1.7224245e-11 
 -3.8424921e-01  2.0558990e-01  7.7120875e-01  7.6060526e-01  7.6060370e-01  4.6872554e+00  7.6066523e-01  7.6069223e-01  7.7110822e-01  2.0558987e-01 -3.8424927e-01 
  2.9605947e-17  2.0899756e-01  7.7239057e-01  7.6177294e-01  7.6177122e-01  6.6521893e+00  7.6183764e-01  7.6186570e-01  7.7229168e-01  2.0899751e-01  2.9605947e-17 
 -4.8899626e-12  3.4178665e-01  9.0297457e-01  8.9234286e-01  8.9234101e-01  9.1522460e+00  8.9241239e-01  8.9244148e-01  9.0287735e-01  3.4178661e-01  7.4495983e-18 
 -2.5350402e-12  5.1439812e-01  1.0733999e+00  1.0627542e+00  1.0627523e+00  1.2316766e+01  1.0628287e+00  1.0628588e+00  1.0733044e+00  5.1439808e-01  8.3005616e-12 
