   X     Q^2      yF2(Pb)EPS09/F2p Stheo     statEPS09   systEPS09    F2(Pb)DSSZ/F2p   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------
0.0125   1.9  0.41 0.787359E+00 0.124849E-01 0.633507E-02 0.724008E-02 0.747520E+00 0.485167E-01 0.601453E-02 0.687374E-02
0.0175   2.5  0.40 0.837954E+00 0.916770E-02 0.738286E-02 0.646000E-02 0.805099E+00 0.399260E-01 0.709339E-02 0.620671E-02
0.0250   3.4  0.38 0.885621E+00 0.785995E-02 0.561705E-02 0.561705E-02 0.861375E+00 0.320613E-01 0.546326E-02 0.546326E-02
0.0350   4.7  0.36 0.903653E+00 0.682878E-02 0.661670E-02 0.472622E-02 0.887732E+00 0.261114E-01 0.650013E-02 0.464295E-02
0.0450   5.7  0.35 0.932897E+00 0.828458E-02 0.851529E-02 0.473071E-02 0.925593E+00 0.259563E-01 0.844861E-02 0.469367E-02
0.0550   6.8  0.34 0.925294E+00 0.841540E-02 0.950970E-02 0.475485E-02 0.915783E+00 0.257060E-01 0.941196E-02 0.470598E-02
0.0700   8.1  0.32 0.939324E+00 0.918571E-02 0.755235E-02 0.472022E-02 0.936357E+00 0.278353E-01 0.752850E-02 0.470531E-02
0.0900   9.7  0.30 0.958082E+00 0.676513E-02 0.932894E-02 0.466447E-02 0.960291E+00 0.302532E-01 0.935045E-02 0.467522E-02
0.1250  12.0  0.26 0.932372E+00 0.709328E-02 0.724877E-02 0.453048E-02 0.941713E+00 0.302128E-01 0.732138E-02 0.457586E-02
0.1750  14.0  0.23 0.896831E+00 0.714445E-02 0.860683E-02 0.430341E-02 0.915199E+00 0.275253E-01 0.878310E-02 0.439155E-02
0.2500  19.0  0.21 0.803491E+00 0.111585E-01 0.809155E-02 0.404578E-02 0.817482E+00 0.226455E-01 0.823245E-02 0.411623E-02
0.3500  24.0  0.19 0.739989E+00 0.715423E-02 0.126685E-01 0.447124E-02 0.763536E+00 0.212453E-01 0.130716E-01 0.461351E-02
0.4500  30.0  0.19 0.650021E+00 0.907674E-02 0.187106E-01 0.415791E-02 0.680897E+00 0.190318E-01 0.195994E-01 0.435542E-02
0.5500  35.0  0.18 0.562139E+00 0.113541E-01 0.269211E-01 0.384587E-02 0.597411E+00 0.194237E-01 0.286103E-01 0.408719E-02
0.6500  41.0  0.17 0.545230E+00 0.131810E-01 0.397502E-01 0.415300E-02 0.581988E+00 0.158254E-01 0.424300E-01 0.443299E-02
