   X     Q^2  F2pbeps09S(F2pbeps09) F2Aeps09 S(F2Apbeps09)F2ceps09S(F2ceps09) factoreps09 erfactoreps09 F2pbdssz S(F2pbdssz) F2Adssz S(F2Adssz) F2cdsszS(F2cdssz) factordssz erfactordssz
0.0225   1.8 0.276873E+00 0.726578E-02 0.308106E+00 0.471381E-02 0.317334E+00 0.485157E-02 0.847605E+00 0.180224E-01 0.277618E+00 0.134339E-01 0.315973E+00 0.271746E-02 0.318285E+00 0.280472E-02 0.831210E+00 0.401577E-01
0.0275   2.0 0.289375E+00 0.735184E-02 0.315710E+00 0.443259E-02 0.323437E+00 0.476768E-02 0.868018E+00 0.195522E-01 0.289936E+00 0.121159E-01 0.322191E+00 0.247313E-02 0.324086E+00 0.257566E-02 0.853914E+00 0.356914E-01
0.0325   2.2 0.300552E+00 0.804420E-02 0.322622E+00 0.466675E-02 0.329008E+00 0.495317E-02 0.884553E+00 0.220399E-01 0.301363E+00 0.112090E-01 0.327975E+00 0.234565E-02 0.329486E+00 0.246154E-02 0.873733E+00 0.325869E-01
0.0375   2.3 0.308438E+00 0.859014E-02 0.326947E+00 0.527027E-02 0.332059E+00 0.491414E-02 0.897345E+00 0.228250E-01 0.307921E+00 0.107608E-01 0.330946E+00 0.232570E-02 0.332207E+00 0.244886E-02 0.885416E+00 0.310885E-01
0.0425   2.4 0.315501E+00 0.897061E-02 0.331247E+00 0.616292E-02 0.334553E+00 0.476735E-02 0.906272E+00 0.220580E-01 0.314905E+00 0.105390E-01 0.333924E+00 0.237519E-02 0.334911E+00 0.249972E-02 0.898265E+00 0.302693E-01
0.0475   2.6 0.324162E+00 0.886129E-02 0.336826E+00 0.642143E-02 0.339020E+00 0.467313E-02 0.916478E+00 0.207157E-01 0.323931E+00 0.105544E-01 0.338807E+00 0.247733E-02 0.339505E+00 0.259532E-02 0.911772E+00 0.299577E-01
0.0525   2.7 0.329963E+00 0.871296E-02 0.339868E+00 0.641736E-02 0.341396E+00 0.471698E-02 0.924903E+00 0.197501E-01 0.328739E+00 0.105981E-01 0.341209E+00 0.258458E-02 0.341730E+00 0.269792E-02 0.918752E+00 0.298908E-01
0.0575   2.8 0.335180E+00 0.825887E-02 0.342301E+00 0.631748E-02 0.343313E+00 0.482184E-02 0.932696E+00 0.181674E-01 0.333727E+00 0.108585E-01 0.343477E+00 0.275214E-02 0.343804E+00 0.285808E-02 0.926797E+00 0.304422E-01
0.0650   3.0 0.342062E+00 0.730728E-02 0.345237E+00 0.572291E-02 0.345598E+00 0.524473E-02 0.942347E+00 0.163962E-01 0.340057E+00 0.112348E-01 0.346418E+00 0.299724E-02 0.346495E+00 0.309213E-02 0.936057E+00 0.312169E-01
0.0750   3.3 0.347944E+00 0.697157E-02 0.348837E+00 0.509315E-02 0.348357E+00 0.484661E-02 0.947450E+00 0.162561E-01 0.345951E+00 0.115825E-01 0.349326E+00 0.329924E-02 0.349173E+00 0.338588E-02 0.942909E+00 0.318590E-01
0.0850   3.6 0.349932E+00 0.662310E-02 0.349569E+00 0.436794E-02 0.348714E+00 0.469729E-02 0.947256E+00 0.168756E-01 0.349944E+00 0.120761E-01 0.350582E+00 0.365066E-02 0.350220E+00 0.373052E-02 0.948630E+00 0.330182E-01
0.0950   3.9 0.348624E+00 0.653486E-02 0.348857E+00 0.441610E-02 0.347877E+00 0.484128E-02 0.941453E+00 0.168904E-01 0.351044E+00 0.121482E-01 0.350240E+00 0.388624E-02 0.349759E+00 0.396479E-02 0.949352E+00 0.331336E-01
0.1130   4.3 0.342873E+00 0.628751E-02 0.344809E+00 0.436470E-02 0.343602E+00 0.455966E-02 0.928780E+00 0.161549E-01 0.348575E+00 0.120854E-01 0.346295E+00 0.422986E-02 0.345686E+00 0.430964E-02 0.945877E+00 0.330789E-01
0.1380   5.1 0.332827E+00 0.573245E-02 0.334766E+00 0.506706E-02 0.335575E+00 0.477780E-02 0.918406E+00 0.136607E-01 0.339324E+00 0.115038E-01 0.336775E+00 0.452123E-02 0.336122E+00 0.460547E-02 0.932268E+00 0.319040E-01
0.1750   6.2 0.313538E+00 0.571124E-02 0.317329E+00 0.389672E-02 0.315542E+00 0.412129E-02 0.887453E+00 0.165854E-01 0.317165E+00 0.102527E-01 0.316161E+00 0.467017E-02 0.315598E+00 0.475669E-02 0.901196E+00 0.294469E-01
0.2250   7.7 0.276752E+00 0.553117E-02 0.284357E+00 0.381974E-02 0.282191E+00 0.386501E-02 0.838064E+00 0.155037E-01 0.279693E+00 0.862871E-02 0.281483E+00 0.453606E-02 0.281108E+00 0.461120E-02 0.852329E+00 0.265836E-01
0.2750   9.1 0.236513E+00 0.435844E-02 0.246689E+00 0.277754E-02 0.245884E+00 0.331702E-02 0.794607E+00 0.132483E-01 0.239743E+00 0.737576E-02 0.243624E+00 0.425097E-02 0.243402E+00 0.431558E-02 0.807360E+00 0.250638E-01
0.3500  11.0 0.175979E+00 0.325669E-02 0.187678E+00 0.235943E-02 0.188174E+00 0.261782E-02 0.735326E+00 0.116391E-01 0.180472E+00 0.573832E-02 0.185853E+00 0.369979E-02 0.185789E+00 0.376493E-02 0.751856E+00 0.240296E-01
0.4500  14.0 0.103032E+00 0.249271E-02 0.114469E+00 0.167703E-02 0.115556E+00 0.199642E-02 0.656925E+00 0.127984E-01 0.109730E+00 0.350935E-02 0.114735E+00 0.266780E-02 0.114748E+00 0.275172E-02 0.693130E+00 0.222267E-01
0.6000  17.0 0.348011E-01 0.124736E-02 0.409756E-01 0.897045E-03 0.416917E-01 0.115477E-02 0.555929E+00 0.157704E-01 0.391552E-01 0.102873E-02 0.419948E-01 0.123807E-02 0.420071E-01 0.132369E-02 0.614922E+00 0.163579E-01
