   X     Q^2    y  F2(Pb)EPS09/f2p  Stheo     statEPS09   systEPS09
 --------------------------------------------------------------------
0.0125   3.4  0.73 0.816056E+00 0.237839E-01 0.159353E-01 0.167740E-01
0.0175   4.5  0.69 0.854098E+00 0.154562E-01 0.139730E-01 0.139730E-01
0.0250   6.1  0.66 0.878623E+00 0.130797E-01 0.997405E-02 0.126942E-01
0.0350   8.0  0.62 0.905960E+00 0.147946E-01 0.102632E-01 0.121292E-01
0.0450   9.8  0.59 0.934809E+00 0.150014E-01 0.114350E-01 0.142937E-01
0.0550  11.6  0.57 0.962708E+00 0.143321E-01 0.125152E-01 0.125152E-01
0.0700  13.9  0.54 0.975192E+00 0.123831E-01 0.965536E-02 0.965536E-02
0.0900  16.9  0.51 0.954812E+00 0.127311E-01 0.104924E-01 0.104924E-01
0.1250  21.3  0.47 0.923771E+00 0.125426E-01 0.736806E-02 0.828907E-02
0.1750  27.4  0.43 0.891705E+00 0.129812E-01 0.876799E-02 0.964479E-02
0.2500  35.5  0.39 0.809551E+00 0.118051E-01 0.810362E-02 0.129658E-01
0.3500  45.3  0.35 0.715586E+00 0.112796E-01 0.116474E-01 0.189270E-01
0.4500  52.9  0.32 0.665082E+00 0.133741E-01 0.183290E-01 0.235659E-01
0.5500  58.2  0.29 0.528130E+00 0.136339E-01 0.253455E-01 0.341870E-01
0.7000  63.9  0.25 0.517084E+00 0.167256E-01 0.372721E-01 0.467213E-01
