   X     Q^2  F2(Pb)EPS09/F2p Stheo    statEPS09     F2(Pb)DSSZ  S(F2(Pb)DSSZ)   statDSSZ  syst  
 -----------------------------------------------------------------------------------------------------------
  0.13   2.0 0.962203E+00 0.222329E-01 0.204132E-01 0.971564E+00 0.357171E-01 0.206118E-01 (1+2.2)%
  0.22   2.0 0.871135E+00 0.233269E-01 0.181847E-01 0.881055E+00 0.272529E-01 0.183918E-01
  0.30   2.0 0.820225E+00 0.117328E-01 0.161144E-01 0.832427E+00 0.242137E-01 0.163542E-01
  0.40   2.0 0.717527E+00 0.174970E-01 0.146584E-01 0.749634E+00 0.227761E-01 0.153143E-01
  0.50   2.0 0.627025E+00 0.234512E-01 0.133126E-01 0.680606E+00 0.216192E-01 0.144502E-01
  0.22   5.0 0.839275E+00 0.147726E-01 0.178569E-01 0.850634E+00 0.243132E-01 0.180986E-01
  0.30   5.0 0.778926E+00 0.150331E-01 0.165729E-01 0.796411E+00 0.220532E-01 0.169449E-01
  0.40   5.0 0.706614E+00 0.179893E-01 0.136718E-01 0.743649E+00 0.217714E-01 0.143883E-01
  0.50   5.0 0.618668E+00 0.242186E-01 0.117717E-01 0.675593E+00 0.209390E-01 0.128548E-01
  0.50   5.0 0.628478E+00 0.246026E-01 0.130797E-01 0.686306E+00 0.212710E-01 0.142832E-01
  0.60   5.0 0.556693E+00 0.293290E-01 0.946556E-02 0.627125E+00 0.212600E-01 0.106631E-01
  0.70   5.0 0.496854E+00 0.292195E-01 0.974223E-02 0.566764E+00 0.227579E-01 0.111130E-01
  0.40  10.0 0.681973E+00 0.183994E-01 0.149493E-01 0.720932E+00 0.207678E-01 0.158033E-01
  0.50  10.0 0.612871E+00 0.249409E-01 0.155485E-01 0.671044E+00 0.206558E-01 0.170244E-01
  0.60  10.0 0.549903E+00 0.295090E-01 0.117375E-01 0.620409E+00 0.210334E-01 0.132425E-01
  0.70  10.0 0.511618E+00 0.300039E-01 0.140465E-01 0.581777E+00 0.240463E-01 0.159728E-01
  0.80  10.0 0.512336E+00 0.381598E-01 0.129569E-01 0.544117E+00 0.304273E-01 0.137606E-01
  0.60  15.0 0.545130E+00 0.294968E-01 0.134528E-01 0.615067E+00 0.209804E-01 0.151787E-01
