 F2D     2       10
   1   DIS_F2D   0.125000000000000E-01   0.320000000000000E+01   0.710000000000000E+00   0.785876000000000E+00   0.979008000000000E-02   0.356003000000000E-01   0.453001491329421E+01   0.194278000000000E-01   0.247212028360708E+01
   2   DIS_F2D   0.175000000000000E-01   0.430000000000000E+01   0.680000000000000E+00   0.847112000000000E+00   0.822438000000000E-02   0.228455000000000E-01   0.269686889100851E+01   0.122605000000000E-01   0.144732927877305E+01
   3   DIS_F2D   0.250000000000000E-01   0.560000000000000E+01   0.620000000000000E+00   0.896159000000000E+00   0.560099000000000E-02   0.121355000000000E-01   0.135416817774524E+01   0.104973000000000E-01   0.117136579557869E+01
   4   DIS_F2D   0.350000000000000E-01   0.730000000000000E+01   0.560000000000000E+00   0.935618000000000E+00   0.569919000000000E-02   0.569919000000000E-02   0.609136421060732E+00   0.108378000000000E-01   0.115835736379591E+01
   5   DIS_F2D   0.450000000000000E-01   0.860000000000000E+01   0.500000000000000E+00   0.948862000000000E+00   0.576232000000000E-02   0.384154000000000E-02   0.404857608377193E+00   0.100064000000000E-01   0.105456852524392E+01
   6   DIS_F2D   0.700000000000000E-01   0.112000000000000E+02   0.400000000000000E+00   0.967936000000000E+00   0.480604000000000E-02   0.672845000000000E-02   0.695133769174822E+00   0.102785000000000E-01   0.106189872057657E+01
   7   DIS_F2D   0.350000000000000E+00   0.251000000000000E+02   0.150000000000000E+00   0.764432000000000E+00   0.531383000000000E-02   0.835031000000000E-02   0.109235484647424E+01   0.919434000000000E-02   0.120276754505306E+01
   8   DIS_F2D   0.450000000000000E+00   0.320000000000000E+02   0.150000000000000E+00   0.682134000000000E+00   0.835266000000000E-02   0.835266000000000E-02   0.122448961640968E+01   0.996200000000000E-02   0.146041686823996E+01
   9   DIS_F2D   0.550000000000000E+00   0.439000000000000E+02   0.160000000000000E+00   0.636247000000000E+00   0.178327000000000E-01   0.267491000000000E-01   0.420420056990446E+01   0.115952000000000E-01   0.182243688378884E+01
  10   DIS_F2D   0.700000000000000E+00   0.568000000000000E+02   0.240000000000000E+00   0.498873000000000E+00   0.218905000000000E-01   0.345639000000000E-01   0.692839660594981E+01   0.116643000000000E-01   0.233813014534761E+01
