   X     Q^2  F2(Pb)EPS09/F2p S(F2(Pb)EPS09) statEPS09 F2(Pb)DSSZ  S(F2(Pb)DSSZ)   statDSSZ  syst  
 -----------------------------------------------------------------------------------------------------------
  0.13   2.0 0.950128E+00 0.121812E-01 0.128769E-01 0.963665E+00 0.363865E-01 0.130603E-01 (1+0.7)%
  0.22   2.0 0.867480E+00 0.121915E-01 0.120364E-01 0.883021E+00 0.281222E-01 0.122520E-01
  0.30   2.0 0.808716E+00 0.993850E-02 0.112769E-01 0.824540E+00 0.244792E-01 0.114976E-01
  0.40   2.0 0.724969E+00 0.933373E-02 0.104743E-01 0.748894E+00 0.225854E-01 0.108199E-01
  0.50   2.0 0.645004E+00 0.121231E-01 0.763729E-02 0.679952E+00 0.204908E-01 0.805110E-02
  0.22   5.0 0.847793E+00 0.984543E-02 0.101229E-01 0.866460E+00 0.255538E-01 0.103458E-01
  0.30   5.0 0.797034E+00 0.115293E-01 0.119317E-01 0.812741E+00 0.229284E-01 0.121668E-01
  0.40   5.0 0.718379E+00 0.979356E-02 0.663119E-02 0.745637E+00 0.214838E-01 0.688280E-02
  0.50   5.0 0.636066E+00 0.126534E-01 0.684678E-02 0.672329E+00 0.194050E-01 0.723712E-02
  0.60   5.0 0.569399E+00 0.155160E-01 0.440906E-02 0.612349E+00 0.176698E-01 0.474164E-02
  0.70   5.0 0.515012E+00 0.156489E-01 0.465548E-02 0.556974E+00 0.171405E-01 0.503480E-02
  0.40  10.0 0.705225E+00 0.964846E-02 0.950044E-02 0.733593E+00 0.206659E-01 0.988261E-02
  0.50  10.0 0.636947E+00 0.127115E-01 0.122099E-01 0.675141E+00 0.191217E-01 0.129420E-01
  0.60  10.0 0.556242E+00 0.149485E-01 0.813402E-02 0.598374E+00 0.170290E-01 0.875012E-02
  0.70  10.0 0.515995E+00 0.154157E-01 0.986717E-02 0.556846E+00 0.173749E-01 0.106483E-01
  0.80  10.0 0.552153E+00 0.223245E-01 0.101936E-01 0.572063E+00 0.227040E-01 0.105612E-01
  0.60  15.0 0.573437E+00 0.157792E-01 0.997282E-02 0.617268E+00 0.175418E-01 0.107351E-01
