   X     Q^2    y  F2(Pb)EPS09/f2p  Stheo     statEPS09   systEPS09
 --------------------------------------------------------------------
0.0550   4.8  0.27 0.927785E+00 0.151249E-01 0.103505E-01 0.470479E-02
0.0700   6.0  0.25 0.954799E+00 0.147035E-01 0.951944E-02 0.475972E-02
0.0900   7.2  0.24 0.948212E+00 0.137452E-01 0.113332E-01 0.472217E-02
0.1250   9.2  0.23 0.926460E+00 0.151147E-01 0.918197E-02 0.459098E-02
0.1750  12.0  0.23 0.875450E+00 0.137461E-01 0.122318E-01 0.436851E-02
0.2500  17.0  0.22 0.809601E+00 0.128574E-01 0.122419E-01 0.408065E-02
0.3500  23.0  0.21 0.731713E+00 0.152210E-01 0.199558E-01 0.369552E-02
0.4500  29.0  0.20 0.614211E+00 0.191624E-01 0.290231E-01 0.337478E-02
0.5500  33.0  0.15 0.606705E+00 0.268667E-01 0.503541E-01 0.368445E-02
0.6500  39.0  0.13 0.451489E+00 0.234266E-01 0.608749E-01 0.789120E-02
