   X     Q^2    y  F2(Pb)EPS09/F2p Stheo      statEPS09   systEPS09    F2(Pb)DSSZ/F2p  S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 ---------------------------------------------------------------------------------------------------------------------------
0.0125   3.4  0.73 0.810460E+00 0.311263E-01 0.103905E-01 0.159854E-01 0.817824E+00 0.453842E-01 0.104849E-01 0.161307E-01
0.0175   4.5  0.69 0.859871E+00 0.214402E-01 0.109484E-01 0.176859E-01 0.861642E+00 0.367699E-01 0.109710E-01 0.177223E-01
0.0250   6.0  0.66 0.901399E+00 0.176729E-01 0.796132E-02 0.796132E-02 0.895771E+00 0.284443E-01 0.791161E-02 0.791161E-02
0.0350   8.0  0.62 0.923953E+00 0.190904E-01 0.831558E-02 0.923953E-02 0.910455E+00 0.223872E-01 0.819409E-02 0.910455E-02
0.0450   9.8  0.59 0.959854E+00 0.185595E-01 0.950350E-02 0.123546E-01 0.942598E+00 0.221286E-01 0.933266E-02 0.121325E-01
0.0550  11.4  0.57 0.961416E+00 0.160104E-01 0.106074E-01 0.154289E-01 0.941226E+00 0.227704E-01 0.103846E-01 0.151049E-01
0.0700  13.8  0.54 0.973998E+00 0.149605E-01 0.777643E-02 0.972054E-02 0.956282E+00 0.254059E-01 0.763498E-02 0.954373E-02
0.0900  16.8  0.51 0.964373E+00 0.163987E-01 0.869675E-02 0.154609E-01 0.955161E+00 0.277650E-01 0.861367E-02 0.153132E-01
0.1250  21.4  0.47 0.928445E+00 0.147412E-01 0.654493E-02 0.747992E-02 0.935839E+00 0.285650E-01 0.659705E-02 0.753949E-02
0.1750  27.6  0.43 0.896907E+00 0.147690E-01 0.712538E-02 0.106881E-01 0.907389E+00 0.269284E-01 0.720865E-02 0.108130E-01
0.2500  35.5  0.39 0.823970E+00 0.143504E-01 0.658517E-02 0.823147E-02 0.835534E+00 0.245491E-01 0.667759E-02 0.834699E-02
0.3500  45.4  0.36 0.738589E+00 0.145315E-01 0.103299E-01 0.177084E-01 0.765556E+00 0.236389E-01 0.107071E-01 0.183550E-01
0.4500  53.9  0.33 0.649852E+00 0.182541E-01 0.151742E-01 0.191327E-01 0.700072E+00 0.216400E-01 0.163469E-01 0.206113E-01
0.5500  60.5  0.30 0.554878E+00 0.203923E-01 0.224791E-01 0.272115E-01 0.603988E+00 0.257262E-01 0.244686E-01 0.296199E-01
0.7000  66.7  0.26 0.528408E+00 0.239473E-01 0.323299E-01 0.434599E-01 0.600684E+00 0.989773E-02 0.367520E-01 0.494043E-01
