   X     Q^2    y  F2(Pb)EPS09/f2p  Stheo     statEPS09   systEPS09
 --------------------------------------------------------------------
0.0125   1.9  0.41 0.787359E+00 0.124849E-01 0.633507E-02 0.724008E-02
0.0175   2.5  0.40 0.837954E+00 0.916770E-02 0.738286E-02 0.646000E-02
0.0250   3.4  0.38 0.885621E+00 0.785995E-02 0.561705E-02 0.561705E-02
0.0350   4.7  0.36 0.903653E+00 0.682878E-02 0.661670E-02 0.472622E-02
0.0450   5.7  0.35 0.932897E+00 0.828458E-02 0.851529E-02 0.473071E-02
0.0550   6.8  0.34 0.925294E+00 0.841540E-02 0.950970E-02 0.475485E-02
0.0700   8.1  0.32 0.939324E+00 0.918571E-02 0.755235E-02 0.472022E-02
0.0900   9.7  0.30 0.958082E+00 0.676513E-02 0.932894E-02 0.466447E-02
0.1250  12.0  0.26 0.932372E+00 0.709328E-02 0.724877E-02 0.453048E-02
0.1750  14.0  0.23 0.896831E+00 0.714445E-02 0.860683E-02 0.430341E-02
0.2500  19.0  0.21 0.803491E+00 0.111585E-01 0.809155E-02 0.404578E-02
0.3500  24.0  0.19 0.739989E+00 0.715423E-02 0.126685E-01 0.447124E-02
0.4500  30.0  0.19 0.650021E+00 0.907674E-02 0.187106E-01 0.415791E-02
0.5500  35.0  0.18 0.562139E+00 0.113541E-01 0.269211E-01 0.384587E-02
0.6500  41.0  0.17 0.545230E+00 0.131810E-01 0.397502E-01 0.415300E-02
