   X     Q^2    y  F2(Pb)EPS09/F2p  Stheo    statEPS09   systEPS09    F2(Pb)DSSZ/F2p  S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 ---------------------------------------------------------------------------------------------------------------------------
0.0125   3.4  0.73 0.810158E+00 0.210683E-01 0.419204E-01 0.455657E-01 0.836068E+00 0.847813E-02 0.432611E-01 0.470230E-01
0.0175   4.5  0.69 0.856234E+00 0.143024E-01 0.288200E-01 0.278904E-01 0.872433E+00 0.709108E-02 0.293653E-01 0.284180E-01
0.0250   6.1  0.66 0.886649E+00 0.107471E-01 0.170146E-01 0.160693E-01 0.893499E+00 0.551822E-02 0.171460E-01 0.161935E-01
0.0350   8.0  0.62 0.922438E+00 0.102870E-01 0.153420E-01 0.115065E-01 0.919332E+00 0.453570E-02 0.152904E-01 0.114678E-01
0.0450   9.8  0.59 0.948641E+00 0.981291E-02 0.164225E-01 0.115924E-01 0.939798E+00 0.492879E-02 0.162694E-01 0.114843E-01
0.0550  11.6  0.57 0.981311E+00 0.955351E-02 0.164520E-01 0.106454E-01 0.969080E+00 0.590872E-02 0.162469E-01 0.105127E-01
0.0700  13.9  0.54 0.991519E+00 0.103259E-01 0.125387E-01 0.106096E-01 0.978823E+00 0.763148E-02 0.123781E-01 0.104738E-01
0.0900  16.9  0.51 0.963463E+00 0.101659E-01 0.133549E-01 0.953924E-02 0.953920E+00 0.938536E-02 0.132227E-01 0.944475E-02
0.1250  21.4  0.47 0.941789E+00 0.913435E-02 0.102166E-01 0.743029E-02 0.937231E+00 0.116081E-01 0.101672E-01 0.739433E-02
0.1750  27.5  0.43 0.907722E+00 0.864730E-02 0.115577E-01 0.889052E-02 0.904373E+00 0.130511E-01 0.115150E-01 0.885772E-02
0.2500  35.5  0.39 0.829567E+00 0.108637E-01 0.999479E-02 0.832899E-02 0.823976E+00 0.139145E-01 0.992742E-02 0.827285E-02
0.3500  45.3  0.35 0.749730E+00 0.942999E-02 0.161812E-01 0.115580E-01 0.745284E+00 0.150652E-01 0.160853E-01 0.114895E-01
0.4500  53.6  0.32 0.692411E+00 0.111852E-01 0.256977E-01 0.171318E-01 0.696588E+00 0.164846E-01 0.258527E-01 0.172352E-01
0.5500  60.0  0.30 0.591622E+00 0.122900E-01 0.377209E-01 0.271326E-01 0.589726E+00 0.194162E-01 0.376000E-01 0.270456E-01
0.7000  66.1  0.26 0.491272E+00 0.124197E-01 0.418491E-01 0.533728E-01 0.506189E+00 0.190477E-01 0.431198E-01 0.549934E-01
