   X     Q^2      yF2(Pb)EPS09/F2p S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ/F2p   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------
0.0125   2.2  0.50 0.802923E+00 0.237561E-01 0.513050E-02 0.513050E-02 0.774890E+00 0.482768E-01 0.495137E-02 0.495137E-02
0.0175   2.9  0.46 0.845241E+00 0.166532E-01 0.618254E-02 0.529932E-02 0.823912E+00 0.390573E-01 0.602652E-02 0.516559E-02
0.0250   3.6  0.40 0.873669E+00 0.131123E-01 0.544342E-02 0.544342E-02 0.856988E+00 0.312971E-01 0.533949E-02 0.533949E-02
0.0350   4.5  0.36 0.917402E+00 0.127830E-01 0.648668E-02 0.463334E-02 0.905833E+00 0.264871E-01 0.640488E-02 0.457491E-02
0.0450   5.5  0.34 0.920518E+00 0.127705E-01 0.749150E-02 0.468219E-02 0.916465E+00 0.251468E-01 0.745852E-02 0.466157E-02
0.0550   6.4  0.32 0.957800E+00 0.124068E-01 0.852641E-02 0.473689E-02 0.949202E+00 0.260335E-01 0.844987E-02 0.469437E-02
0.0700   7.8  0.31 0.969855E+00 0.136982E-01 0.664935E-02 0.474953E-02 0.963539E+00 0.278187E-01 0.660604E-02 0.471860E-02
0.0900   9.6  0.30 0.965009E+00 0.105761E-01 0.844853E-02 0.469363E-02 0.967752E+00 0.295028E-01 0.847254E-02 0.470697E-02
0.1250  12.0  0.28 0.942519E+00 0.108353E-01 0.639306E-02 0.456647E-02 0.952940E+00 0.294581E-01 0.646374E-02 0.461696E-02
0.1750  15.0  0.27 0.878509E+00 0.123429E-01 0.868951E-02 0.434475E-02 0.894581E+00 0.255858E-01 0.884847E-02 0.442424E-02
0.2500  20.0  0.23 0.821686E+00 0.108832E-01 0.813550E-02 0.406775E-02 0.835198E+00 0.219695E-01 0.826929E-02 0.413465E-02
0.3500  27.0  0.21 0.719247E+00 0.118926E-01 0.111109E-01 0.370364E-02 0.747246E+00 0.201885E-01 0.115434E-01 0.384781E-02
0.4500  32.0  0.20 0.663875E+00 0.164499E-01 0.163415E-01 0.340449E-02 0.707144E+00 0.201258E-01 0.174066E-01 0.362638E-02
0.5500  37.0  0.17 0.576935E+00 0.202933E-01 0.230774E-01 0.686085E-02 0.626001E+00 0.221404E-01 0.250400E-01 0.744434E-02
0.6500  41.0  0.14 0.501011E+00 0.207395E-01 0.298426E-01 0.344337E-02 0.552094E+00 0.190810E-01 0.328853E-01 0.379446E-02
