   X     Q^2    y  F2(Pb)EPS09/F2p  Stheo     statEPS09   systEPS09    F2(Pb)DSSZ/F2p  S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 ---------------------------------------------------------------------------------------------------------------------------
0.0125   3.2  0.71 0.785876E+00 0.194278E-01 0.979008E-02 0.356003E-01 0.786445E+00 0.283874E-01 0.979717E-02 0.356261E-01
0.0175   4.3  0.68 0.847112E+00 0.122605E-01 0.822438E-02 0.228455E-01 0.842290E+00 0.233588E-01 0.817757E-02 0.227155E-01
0.0250   5.6  0.62 0.896159E+00 0.104973E-01 0.560099E-02 0.121355E-01 0.886983E+00 0.184679E-01 0.554364E-02 0.120112E-01
0.0350   7.3  0.56 0.935618E+00 0.108378E-01 0.569919E-02 0.569919E-02 0.922422E+00 0.152544E-01 0.561881E-02 0.561881E-02
0.0450   8.6  0.50 0.948862E+00 0.100064E-01 0.576232E-02 0.384154E-02 0.933402E+00 0.152675E-01 0.566843E-02 0.377896E-02
0.0550   9.8  0.45 0.974180E+00 0.101254E-01 0.578721E-02 0.192907E-02 0.956750E+00 0.164438E-01 0.568366E-02 0.189455E-02
0.0700  11.2  0.40 0.967936E+00 0.102785E-01 0.480604E-02 0.672845E-02 0.954835E+00 0.184494E-01 0.474099E-02 0.663738E-02
0.0900  12.7  0.33 0.961257E+00 0.103779E-01 0.475870E-02 0.285522E-02 0.953789E+00 0.206244E-01 0.472173E-02 0.283304E-02
0.1250  14.8  0.28 0.937803E+00 0.946552E-02 0.370673E-02 0.278005E-02 0.938603E+00 0.221261E-01 0.370989E-02 0.278242E-02
0.1750  17.3  0.20 0.894493E+00 0.158702E-01 0.441943E-02 0.353554E-02 0.900768E+00 0.216395E-01 0.445044E-02 0.356035E-02
0.2500  20.5  0.16 0.839139E+00 0.131023E-01 0.415827E-02 0.665323E-02 0.837711E+00 0.206576E-01 0.415119E-02 0.664191E-02
0.3500  25.1  0.15 0.764432E+00 0.919434E-02 0.531383E-02 0.835031E-02 0.771332E+00 0.205265E-01 0.536179E-02 0.842567E-02
0.4500  32.0  0.15 0.682134E+00 0.996200E-02 0.835266E-02 0.835266E-02 0.700618E+00 0.200728E-01 0.857900E-02 0.857900E-02
0.5500  43.9  0.16 0.636247E+00 0.115952E-01 0.178327E-01 0.267491E-01 0.652617E+00 0.238999E-01 0.182916E-01 0.274374E-01
0.7000  56.8  0.24 0.498873E+00 0.116643E-01 0.218905E-01 0.345639E-01 0.528554E+00 0.193366E-01 0.231929E-01 0.366204E-01
