   X     Q^2  F2(Pb)EPS09/F2p Stheo     statEPS09    F2(Pb)DSSZ  S(F2(Pb)DSSZ)   statDSSZ  syst  
 -----------------------------------------------------------------------------------------------------------
  0.09   2.0 0.939445E+00 0.745467E-02 0.178673E-01 0.939570E+00 0.377332E-01 0.178697E-01 (1+1.0)%
  0.13   2.0 0.957877E+00 0.804494E-02 0.128821E-01 0.965047E+00 0.380900E-01 0.129785E-01
  0.22   2.0 0.871068E+00 0.138810E-01 0.120147E-01 0.885905E+00 0.297562E-01 0.122194E-01
  0.30   2.0 0.812500E+00 0.124012E-01 0.105625E-01 0.823702E+00 0.259487E-01 0.107081E-01
  0.40   2.0 0.717487E+00 0.586206E-02 0.984934E-02 0.738166E+00 0.236489E-01 0.101332E-01
  0.50   2.0 0.641812E+00 0.808066E-02 0.780103E-02 0.670722E+00 0.214223E-01 0.815243E-02
  0.14   5.0 0.955025E+00 0.864096E-02 0.271314E-01 0.963978E+00 0.336080E-01 0.273857E-01
  0.22   5.0 0.860279E+00 0.893505E-02 0.110510E-01 0.871231E+00 0.272732E-01 0.111917E-01
  0.30   5.0 0.807832E+00 0.426091E-02 0.112310E-01 0.820027E+00 0.247318E-01 0.114006E-01
  0.30   5.0 0.786975E+00 0.415090E-02 0.120333E-01 0.798854E+00 0.240933E-01 0.122149E-01
  0.40   5.0 0.723611E+00 0.600385E-02 0.672779E-02 0.747046E+00 0.230120E-01 0.694567E-02
  0.50   5.0 0.644908E+00 0.792196E-02 0.630888E-02 0.674399E+00 0.206379E-01 0.659738E-02
  0.50   5.0 0.636496E+00 0.781863E-02 0.841185E-02 0.665602E+00 0.203687E-01 0.879650E-02
  0.60   5.0 0.572819E+00 0.100890E-01 0.455134E-02 0.606242E+00 0.177468E-01 0.481691E-02
  0.70   5.0 0.513187E+00 0.100763E-01 0.483568E-02 0.544293E+00 0.150882E-01 0.512879E-02
  0.70   5.0 0.513791E+00 0.100881E-01 0.846244E-02 0.544934E+00 0.151060E-01 0.897539E-02
  0.30  10.0 0.744750E+00 0.729511E-02 0.166027E-01 0.762419E+00 0.225103E-01 0.169966E-01
  0.40  10.0 0.693636E+00 0.583367E-02 0.890228E-02 0.717501E+00 0.216733E-01 0.920857E-02
  0.50  10.0 0.597896E+00 0.774547E-02 0.111236E-01 0.626435E+00 0.187798E-01 0.116546E-01
  0.60  10.0 0.551016E+00 0.952169E-02 0.710572E-02 0.583316E+00 0.167378E-01 0.752224E-02
  0.70  10.0 0.521591E+00 0.102127E-01 0.963678E-02 0.552687E+00 0.151452E-01 0.102113E-01
  0.80  10.0 0.556900E+00 0.147364E-01 0.992380E-02 0.572526E+00 0.160078E-01 0.102023E-01
  0.60  15.0 0.558332E+00 0.983302E-02 0.837176E-02 0.591061E+00 0.168303E-01 0.886250E-02
