 F2D     2       15
   1   DIS_F2D   0.125000000000000E-01   0.190000000000000E+01   0.410000000000000E+00   0.787359000000000E+00   0.633507000000000E-02   0.724008000000000E-02   0.919539879521286E+00   0.124849000000000E-01   0.158566803707076E+01
   2   DIS_F2D   0.175000000000000E-01   0.250000000000000E+01   0.400000000000000E+00   0.837954000000000E+00   0.738286000000000E-02   0.646000000000000E-02   0.770925372991835E+00   0.916770000000000E-02   0.109405766903673E+01
   3   DIS_F2D   0.250000000000000E-01   0.340000000000000E+01   0.380000000000000E+00   0.885621000000000E+00   0.561705000000000E-02   0.561705000000000E-02   0.634249865348721E+00   0.785995000000000E-02   0.887507184224403E+00
   4   DIS_F2D   0.350000000000000E-01   0.470000000000000E+01   0.360000000000000E+00   0.903653000000000E+00   0.661670000000000E-02   0.472622000000000E-02   0.523012705098085E+00   0.682878000000000E-02   0.755686087469416E+00
   5   DIS_F2D   0.450000000000000E-01   0.570000000000000E+01   0.350000000000000E+00   0.932897000000000E+00   0.851529000000000E-02   0.473071000000000E-02   0.507098854428731E+00   0.828458000000000E-02   0.888048734211815E+00
   6   DIS_F2D   0.550000000000000E-01   0.680000000000000E+01   0.340000000000000E+00   0.925294000000000E+00   0.950970000000000E-02   0.475485000000000E-02   0.513874509074953E+00   0.841540000000000E-02   0.909483904575195E+00
   7   DIS_F2D   0.700000000000000E-01   0.810000000000000E+01   0.320000000000000E+00   0.939324000000000E+00   0.755235000000000E-02   0.472022000000000E-02   0.502512445120108E+00   0.918571000000000E-02   0.977906451873901E+00
   8   DIS_F2D   0.900000000000000E-01   0.970000000000000E+01   0.300000000000000E+00   0.958082000000000E+00   0.932894000000000E-02   0.466447000000000E-02   0.486854987360163E+00   0.676513000000000E-02   0.706111794188806E+00
   9   DIS_F2D   0.125000000000000E+00   0.120000000000000E+02   0.260000000000000E+00   0.932372000000000E+00   0.724877000000000E-02   0.453048000000000E-02   0.485909057758062E+00   0.709328000000000E-02   0.760777886937832E+00
  10   DIS_F2D   0.175000000000000E+00   0.140000000000000E+02   0.230000000000000E+00   0.896831000000000E+00   0.860683000000000E-02   0.430341000000000E-02   0.479846258659658E+00   0.714445000000000E-02   0.796632810418016E+00
  11   DIS_F2D   0.250000000000000E+00   0.190000000000000E+02   0.210000000000000E+00   0.803491000000000E+00   0.809155000000000E-02   0.404578000000000E-02   0.503525241726416E+00   0.111585000000000E-01   0.138875233201119E+01
  12   DIS_F2D   0.350000000000000E+00   0.240000000000000E+02   0.190000000000000E+00   0.739989000000000E+00   0.126685000000000E-01   0.447124000000000E-02   0.604230603427889E+00   0.715423000000000E-02   0.966802209222029E+00
  13   DIS_F2D   0.450000000000000E+00   0.300000000000000E+02   0.190000000000000E+00   0.650021000000000E+00   0.187106000000000E-01   0.415791000000000E-02   0.639657795671217E+00   0.907674000000000E-02   0.139637642476166E+01
  14   DIS_F2D   0.550000000000000E+00   0.350000000000000E+02   0.180000000000000E+00   0.562139000000000E+00   0.269211000000000E-01   0.384587000000000E-02   0.684149294035817E+00   0.113541000000000E-01   0.201980293130347E+01
  15   DIS_F2D   0.650000000000000E+00   0.410000000000000E+02   0.170000000000000E+00   0.545230000000000E+00   0.397502000000000E-01   0.415300000000000E-02   0.761696898556572E+00   0.131810000000000E-01   0.241751187572217E+01
