   X     Q^2 F2(Pb)EPS09/F2p  Stheo     statEPS09   systEPS09
 -----------------------------------------------------------
0.2200  5.00 0.849477E+00 0.121993E-01 0.134305E-01 (1+0.9)%
0.3000  5.00 0.807962E+00 0.784748E-02 0.118469E-01
0.4000  5.00 0.711024E+00 0.714360E-02 0.803830E-02
0.5000  5.00 0.635989E+00 0.100193E-01 0.680202E-02
0.6000 10.00 0.555650E+00 0.120565E-01 0.808897E-02
