   X     Q^2  F2(Pb)EPS09/F2p S(F2(Pb)EPS09) statEPS09 F2(Pb)DSSZ  S(F2(Pb)DSSZ)   statDSSZ  syst  
 -----------------------------------------------------------------------------------------------------------
  0.13   2.0 0.955738E+00 0.171550E-02 0.129529E-01 0.954147E+00 0.596240E-02 0.129313E-01 (1+2.3)%
  0.22   2.0 0.880524E+00 0.481588E-02 0.122174E-01 0.880576E+00 0.478244E-02 0.122181E-01
  0.30   2.0 0.831148E+00 0.158270E-02 0.115897E-01 0.832077E+00 0.424151E-02 0.116027E-01
  0.40   2.0 0.763246E+00 0.692114E-03 0.110273E-01 0.765267E+00 0.391433E-02 0.110565E-01
  0.50   2.0 0.699688E+00 0.126984E-02 0.828479E-02 0.702532E+00 0.361140E-02 0.831846E-02
  0.22   5.0 0.865945E+00 0.392567E-02 0.103396E-01 0.866251E+00 0.444833E-02 0.103433E-01
  0.30   5.0 0.820891E+00 0.141136E-02 0.122888E-01 0.821980E+00 0.407015E-02 0.123051E-01
  0.40   5.0 0.761236E+00 0.783371E-03 0.702679E-02 0.763299E+00 0.382456E-02 0.704583E-02
  0.50   5.0 0.694352E+00 0.838066E-03 0.747419E-02 0.695988E+00 0.350389E-02 0.749180E-02
  0.60   5.0 0.640058E+00 0.958789E-03 0.495620E-02 0.642439E+00 0.318026E-02 0.497464E-02
  0.70   5.0 0.591815E+00 0.978145E-03 0.534974E-02 0.594054E+00 0.286204E-02 0.536998E-02
  0.40  10.0 0.750129E+00 0.663060E-03 0.101054E-01 0.751745E+00 0.373515E-02 0.101271E-01
  0.50  10.0 0.697287E+00 0.762885E-03 0.133665E-01 0.699713E+00 0.348888E-02 0.134130E-01
  0.60  10.0 0.626271E+00 0.800173E-03 0.915807E-02 0.628591E+00 0.309155E-02 0.919200E-02
  0.70  10.0 0.592218E+00 0.666049E-03 0.113247E-01 0.594697E+00 0.286231E-02 0.113722E-01
  0.80  10.0 0.622050E+00 0.219481E-02 0.114840E-01 0.623284E+00 0.291458E-02 0.115068E-01
  0.60  15.0 0.646545E+00 0.109587E-02 0.112443E-01 0.648871E+00 0.317793E-02 0.112847E-01
