   X     Q^2  F2pbeps09S(F2pbeps09) F2Aeps09 S(F2Apbeps09) factoreps09 erfactoreps09 F2pbdssz S(F2pbdssz) F2Adssz S(F2Adssz) factordssz erfactordssz
0.1300   2.0 0.331386E+00 0.736446E-02 0.330303E+00 0.576997E-02 0.332849E+00 0.691583E-02 0.340300E+00 0.129678E-01 0.334076E+00 0.467642E-02 0.337943E+00 0.124991E-01
0.2200   2.0 0.303895E+00 0.614236E-02 0.304440E+00 0.426395E-02 0.305761E+00 0.591043E-02 0.309470E+00 0.103825E-01 0.304523E+00 0.497132E-02 0.311285E+00 0.968821E-02
0.3000   2.0 0.264333E+00 0.519485E-02 0.266037E+00 0.457086E-02 0.269563E+00 0.399215E-02 0.265131E+00 0.868947E-02 0.263279E+00 0.478687E-02 0.273209E+00 0.796679E-02
0.4000   2.0 0.195275E+00 0.429499E-02 0.203568E+00 0.344890E-02 0.204815E+00 0.394738E-02 0.200121E+00 0.684416E-02 0.200735E+00 0.424398E-02 0.212860E+00 0.642871E-02
0.5000   2.0 0.124792E+00 0.342562E-02 0.135255E+00 0.253143E-02 0.136133E+00 0.396939E-02 0.133226E+00 0.453037E-02 0.134761E+00 0.331152E-02 0.145866E+00 0.454966E-02
0.2200   5.0 0.288166E+00 0.520332E-02 0.289727E+00 0.355674E-02 0.289504E+00 0.451067E-02 0.291353E+00 0.918363E-02 0.287217E+00 0.462162E-02 0.295263E+00 0.849224E-02
0.3000   5.0 0.234660E+00 0.448544E-02 0.238554E+00 0.383889E-02 0.240382E+00 0.391947E-02 0.236557E+00 0.747831E-02 0.235291E+00 0.430349E-02 0.245686E+00 0.681219E-02
0.4000   5.0 0.160920E+00 0.329686E-02 0.169145E+00 0.234815E-02 0.170512E+00 0.345211E-02 0.166705E+00 0.549194E-02 0.167417E+00 0.359419E-02 0.178466E+00 0.517835E-02
0.5000   5.0 0.960439E-01 0.259574E-02 0.104683E+00 0.182395E-02 0.105724E+00 0.320396E-02 0.103471E+00 0.334227E-02 0.104782E+00 0.262420E-02 0.113792E+00 0.344553E-02
0.6000   5.0 0.487701E-01 0.173103E-02 0.550470E-01 0.128449E-02 0.555642E-01 0.233987E-02 0.546715E-01 0.152045E-02 0.558694E-01 0.165267E-02 0.613709E-01 0.199438E-02
0.7000   5.0 0.202384E-01 0.768518E-03 0.233278E-01 0.593387E-03 0.235463E-01 0.108807E-02 0.231439E-01 0.455047E-03 0.239241E-01 0.880213E-03 0.262556E-01 0.991710E-03
0.4000  10.0 0.142335E+00 0.291893E-02 0.150123E+00 0.200322E-02 0.151769E+00 0.317540E-02 0.148278E+00 0.479046E-02 0.149015E+00 0.323614E-02 0.159281E+00 0.453823E-02
0.5000  10.0 0.815814E-01 0.228632E-02 0.892511E-01 0.161248E-02 0.902523E-01 0.288725E-02 0.883916E-01 0.277622E-02 0.895753E-01 0.227385E-02 0.974323E-01 0.292104E-02
0.6000  10.0 0.398450E-01 0.140988E-02 0.450625E-01 0.106953E-02 0.455057E-01 0.193929E-02 0.447704E-01 0.120869E-02 0.457915E-01 0.137618E-02 0.503168E-01 0.162928E-02
0.7000  10.0 0.158806E-01 0.614512E-03 0.182727E-01 0.470922E-03 0.184555E-01 0.857435E-03 0.181016E-01 0.327544E-03 0.187327E-01 0.715724E-03 0.205201E-01 0.796673E-03
0.8000  10.0 0.477234E-02 0.390177E-03 0.527048E-02 0.226505E-03 0.533478E-02 0.322855E-03 0.501042E-02 0.346969E-04 0.527360E-02 0.279046E-03 0.559760E-02 0.291971E-03
0.6000  15.0 0.358841E-01 0.128410E-02 0.406146E-01 0.964044E-03 0.410313E-01 0.175287E-02 0.403663E-01 0.106726E-02 0.413047E-01 0.125384E-02 0.453852E-01 0.147653E-02
