   X     Q^2  F2pbeps09S(F2pbeps09) F2Aeps09 S(F2Apbeps09)F2ceps09S(F2ceps09) factoreps09 erfactoreps09 F2pbdssz S(F2pbdssz) F2Adssz S(F2Adssz) F2cdsszS(F2cdssz) factordssz erfactordssz
0.0125   1.8 0.267596E+00 0.118947E-01 0.275272E+00 0.112155E-01 0.311738E+00 0.780861E-02 0.303045E+00 0.786863E-02 0.268934E+00 0.182584E-01 0.286955E+00 0.886243E-02 0.324950E+00 0.376552E-02 0.304543E+00 0.132251E-01
0.0125   2.3 0.290178E+00 0.117291E-01 0.297640E+00 0.111259E-01 0.333553E+00 0.841541E-02 0.325189E+00 0.828773E-02 0.290888E+00 0.182137E-01 0.308810E+00 0.885370E-02 0.346015E+00 0.377564E-02 0.325934E+00 0.130530E-01
0.0125   2.8 0.309298E+00 0.116355E-01 0.316531E+00 0.112892E-01 0.351668E+00 0.889997E-02 0.343632E+00 0.838360E-02 0.309613E+00 0.181650E-01 0.327416E+00 0.884423E-02 0.363880E+00 0.380814E-02 0.344094E+00 0.129257E-01
0.0125   3.5 0.331330E+00 0.117664E-01 0.338284E+00 0.115233E-01 0.372874E+00 0.971001E-02 0.365209E+00 0.905831E-02 0.331128E+00 0.181893E-01 0.348856E+00 0.887282E-02 0.384633E+00 0.388485E-02 0.365086E+00 0.128697E-01
0.0125   4.5 0.356950E+00 0.121344E-01 0.363611E+00 0.121778E-01 0.397567E+00 0.107296E-01 0.390283E+00 0.966832E-02 0.356473E+00 0.181979E-01 0.374058E+00 0.889925E-02 0.408899E+00 0.400776E-02 0.389677E+00 0.128228E-01
0.0125   5.5 0.377915E+00 0.123259E-01 0.384399E+00 0.127401E-01 0.418263E+00 0.113460E-01 0.411208E+00 0.990454E-02 0.376867E+00 0.182891E-01 0.394402E+00 0.896108E-02 0.428679E+00 0.413697E-02 0.409620E+00 0.128671E-01
0.0125   7.0 0.402961E+00 0.127100E-01 0.409385E+00 0.133466E-01 0.442971E+00 0.125243E-01 0.436020E+00 0.106679E-01 0.401799E+00 0.184182E-01 0.419285E+00 0.904291E-02 0.452894E+00 0.431808E-02 0.434006E+00 0.129585E-01
0.0175   1.8 0.272031E+00 0.863973E-02 0.278425E+00 0.804018E-02 0.308774E+00 0.553868E-02 0.301684E+00 0.566728E-02 0.272682E+00 0.153185E-01 0.287641E+00 0.728193E-02 0.318576E+00 0.310261E-02 0.302009E+00 0.108858E-01
0.0175   2.3 0.291987E+00 0.833889E-02 0.297974E+00 0.786928E-02 0.327833E+00 0.549748E-02 0.321246E+00 0.550791E-02 0.292008E+00 0.151924E-01 0.306850E+00 0.724701E-02 0.337021E+00 0.307921E-02 0.320720E+00 0.106901E-01
0.0175   2.8 0.308522E+00 0.804278E-02 0.314670E+00 0.776404E-02 0.343554E+00 0.571611E-02 0.336841E+00 0.536338E-02 0.308211E+00 0.150661E-01 0.322918E+00 0.721043E-02 0.352383E+00 0.307904E-02 0.336334E+00 0.105299E-01
0.0175   3.5 0.327902E+00 0.804903E-02 0.333705E+00 0.779821E-02 0.361904E+00 0.615572E-02 0.355611E+00 0.575268E-02 0.326738E+00 0.149739E-01 0.341323E+00 0.719339E-02 0.370086E+00 0.311077E-02 0.354273E+00 0.104065E-01
0.0175   4.5 0.350225E+00 0.803952E-02 0.355742E+00 0.790300E-02 0.383389E+00 0.640406E-02 0.377443E+00 0.567830E-02 0.348407E+00 0.148410E-01 0.362800E+00 0.716456E-02 0.390642E+00 0.317512E-02 0.375145E+00 0.102685E-01
0.0175   5.5 0.368481E+00 0.802035E-02 0.373877E+00 0.812742E-02 0.400788E+00 0.682253E-02 0.395004E+00 0.580371E-02 0.365714E+00 0.148066E-01 0.380013E+00 0.717362E-02 0.407283E+00 0.325328E-02 0.391959E+00 0.102264E-01
0.0175   7.0 0.390527E+00 0.816375E-02 0.395566E+00 0.857242E-02 0.422034E+00 0.716436E-02 0.416658E+00 0.589016E-02 0.386839E+00 0.147687E-01 0.401010E+00 0.718710E-02 0.427561E+00 0.336917E-02 0.412452E+00 0.101953E-01
0.0175   9.0 0.413510E+00 0.843643E-02 0.418786E+00 0.887663E-02 0.444327E+00 0.773451E-02 0.438730E+00 0.638056E-02 0.409120E+00 0.147406E-01 0.423148E+00 0.720685E-02 0.448939E+00 0.351119E-02 0.434056E+00 0.101885E-01
0.0250   1.8 0.279534E+00 0.720644E-02 0.284430E+00 0.655846E-02 0.308400E+00 0.456982E-02 0.303091E+00 0.475854E-02 0.279887E+00 0.128287E-01 0.291685E+00 0.585041E-02 0.315515E+00 0.261279E-02 0.302752E+00 0.903810E-02
0.0250   2.3 0.296828E+00 0.699237E-02 0.301913E+00 0.639788E-02 0.324913E+00 0.440378E-02 0.319441E+00 0.456417E-02 0.296844E+00 0.125732E-01 0.308480E+00 0.576377E-02 0.331515E+00 0.253132E-02 0.319009E+00 0.876111E-02
0.0250   2.8 0.311121E+00 0.693765E-02 0.315988E+00 0.637567E-02 0.338399E+00 0.440023E-02 0.333188E+00 0.451455E-02 0.310680E+00 0.123420E-01 0.322149E+00 0.568384E-02 0.344481E+00 0.247903E-02 0.332216E+00 0.853198E-02
0.0250   3.5 0.327759E+00 0.675646E-02 0.332289E+00 0.620153E-02 0.353900E+00 0.421441E-02 0.349075E+00 0.432465E-02 0.326320E+00 0.121190E-01 0.337614E+00 0.560952E-02 0.359221E+00 0.244667E-02 0.347204E+00 0.831673E-02
0.0250   4.5 0.346835E+00 0.670809E-02 0.351259E+00 0.604968E-02 0.371611E+00 0.440643E-02 0.366930E+00 0.457721E-02 0.344312E+00 0.118352E-01 0.355369E+00 0.551511E-02 0.376073E+00 0.242947E-02 0.364371E+00 0.806485E-02
0.0250   5.5 0.362372E+00 0.638671E-02 0.366264E+00 0.614894E-02 0.386037E+00 0.462003E-02 0.381935E+00 0.450844E-02 0.358608E+00 0.116609E-01 0.369508E+00 0.546122E-02 0.389594E+00 0.243907E-02 0.378102E+00 0.791347E-02
0.0250   7.0 0.380659E+00 0.682236E-02 0.384427E+00 0.651588E-02 0.403600E+00 0.495956E-02 0.399645E+00 0.472624E-02 0.375888E+00 0.114566E-01 0.386599E+00 0.540108E-02 0.405949E+00 0.247047E-02 0.394702E+00 0.774719E-02
0.0250   9.0 0.400457E+00 0.682965E-02 0.404195E+00 0.673907E-02 0.422767E+00 0.518475E-02 0.418857E+00 0.469925E-02 0.393986E+00 0.112484E-01 0.404492E+00 0.534133E-02 0.423069E+00 0.252187E-02 0.412081E+00 0.758968E-02
0.0250  11.5 0.419851E+00 0.690077E-02 0.422857E+00 0.665132E-02 0.440264E+00 0.545810E-02 0.437135E+00 0.533456E-02 0.411369E+00 0.110856E-01 0.421709E+00 0.529977E-02 0.439624E+00 0.258999E-02 0.428844E+00 0.747638E-02
0.0350   1.8 0.290073E+00 0.854453E-02 0.293987E+00 0.799444E-02 0.311354E+00 0.516802E-02 0.307209E+00 0.541668E-02 0.291028E+00 0.112897E-01 0.299779E+00 0.479379E-02 0.316822E+00 0.244875E-02 0.307573E+00 0.805636E-02
0.0350   2.3 0.305905E+00 0.829617E-02 0.309587E+00 0.748601E-02 0.326057E+00 0.493565E-02 0.322179E+00 0.541630E-02 0.305881E+00 0.109328E-01 0.314421E+00 0.466004E-02 0.330632E+00 0.231844E-02 0.321652E+00 0.771099E-02
0.0350   2.8 0.317986E+00 0.841325E-02 0.321525E+00 0.729859E-02 0.337828E+00 0.479739E-02 0.334110E+00 0.577414E-02 0.317600E+00 0.106347E-01 0.325945E+00 0.454752E-02 0.341464E+00 0.222448E-02 0.332721E+00 0.743497E-02
0.0350   3.5 0.332110E+00 0.812334E-02 0.335789E+00 0.711659E-02 0.350693E+00 0.433619E-02 0.346851E+00 0.502945E-02 0.330579E+00 0.103416E-01 0.338719E+00 0.443708E-02 0.353522E+00 0.214319E-02 0.345027E+00 0.716779E-02
0.0350   4.5 0.347713E+00 0.744986E-02 0.351573E+00 0.684671E-02 0.365033E+00 0.424481E-02 0.361025E+00 0.454565E-02 0.345212E+00 0.998335E-02 0.353089E+00 0.430236E-02 0.367037E+00 0.206100E-02 0.358849E+00 0.685410E-02
0.0350   5.5 0.360406E+00 0.718432E-02 0.363671E+00 0.662408E-02 0.376922E+00 0.394470E-02 0.373539E+00 0.420474E-02 0.356689E+00 0.974973E-02 0.364385E+00 0.421546E-02 0.377741E+00 0.201840E-02 0.369763E+00 0.665106E-02
0.0350   7.0 0.376161E+00 0.715633E-02 0.378716E+00 0.665095E-02 0.390696E+00 0.422391E-02 0.388060E+00 0.440323E-02 0.370427E+00 0.946519E-02 0.377903E+00 0.411126E-02 0.390553E+00 0.197878E-02 0.382827E+00 0.640993E-02
0.0350   9.0 0.392308E+00 0.727456E-02 0.394796E+00 0.661940E-02 0.406197E+00 0.445258E-02 0.403636E+00 0.473858E-02 0.384651E+00 0.917548E-02 0.391898E+00 0.400660E-02 0.403827E+00 0.195295E-02 0.396360E+00 0.617058E-02
0.0350  11.5 0.407689E+00 0.753780E-02 0.409478E+00 0.675718E-02 0.420160E+00 0.484888E-02 0.418324E+00 0.530926E-02 0.398252E+00 0.891973E-02 0.405296E+00 0.391575E-02 0.416582E+00 0.194424E-02 0.409342E+00 0.596353E-02
0.0350  15.0 0.423866E+00 0.766683E-02 0.425091E+00 0.672833E-02 0.435212E+00 0.577108E-02 0.433957E+00 0.632863E-02 0.412813E+00 0.863544E-02 0.419634E+00 0.381559E-02 0.430224E+00 0.194661E-02 0.423231E+00 0.574071E-02
0.0350  20.0 0.440822E+00 0.875138E-02 0.441650E+00 0.728405E-02 0.450917E+00 0.610609E-02 0.450072E+00 0.715919E-02 0.428055E+00 0.835626E-02 0.434649E+00 0.371730E-02 0.444541E+00 0.196391E-02 0.437796E+00 0.552797E-02
0.0450   1.8 0.300394E+00 0.969116E-02 0.303875E+00 0.909817E-02 0.315576E+00 0.653687E-02 0.311960E+00 0.691643E-02 0.303213E+00 0.110708E-01 0.309375E+00 0.441509E-02 0.320654E+00 0.261556E-02 0.314268E+00 0.803310E-02
0.0450   2.3 0.315516E+00 0.929845E-02 0.317583E+00 0.821676E-02 0.329652E+00 0.634502E-02 0.327505E+00 0.705044E-02 0.316283E+00 0.107247E-01 0.322227E+00 0.428952E-02 0.332726E+00 0.248658E-02 0.326588E+00 0.769792E-02
0.0450   2.8 0.325924E+00 0.895640E-02 0.328303E+00 0.794537E-02 0.339808E+00 0.580073E-02 0.337346E+00 0.725055E-02 0.326301E+00 0.104467E-01 0.332058E+00 0.418787E-02 0.341934E+00 0.239410E-02 0.336005E+00 0.743756E-02
0.0450   3.5 0.337875E+00 0.856860E-02 0.341254E+00 0.728055E-02 0.350851E+00 0.494374E-02 0.347378E+00 0.600711E-02 0.337189E+00 0.101780E-01 0.342747E+00 0.408908E-02 0.351983E+00 0.231315E-02 0.346276E+00 0.718826E-02
0.0450   4.5 0.350603E+00 0.739263E-02 0.354249E+00 0.712442E-02 0.362922E+00 0.409566E-02 0.359186E+00 0.455548E-02 0.349216E+00 0.985719E-02 0.354531E+00 0.397047E-02 0.363027E+00 0.222847E-02 0.357585E+00 0.690030E-02
0.0450   5.5 0.361020E+00 0.705073E-02 0.364210E+00 0.683156E-02 0.372591E+00 0.322642E-02 0.369328E+00 0.357226E-02 0.358532E+00 0.964856E-02 0.363677E+00 0.389312E-02 0.371659E+00 0.218094E-02 0.366402E+00 0.671368E-02
0.0450   7.0 0.375464E+00 0.676374E-02 0.376882E+00 0.644885E-02 0.383930E+00 0.345656E-02 0.382486E+00 0.380028E-02 0.369582E+00 0.939548E-02 0.374521E+00 0.379932E-02 0.381895E+00 0.213087E-02 0.376859E+00 0.649178E-02
0.0450   9.0 0.387858E+00 0.688574E-02 0.389181E+00 0.628418E-02 0.395626E+00 0.395791E-02 0.394281E+00 0.440386E-02 0.380901E+00 0.913834E-02 0.385629E+00 0.370448E-02 0.392393E+00 0.208847E-02 0.387582E+00 0.627022E-02
0.0450  11.5 0.400341E+00 0.729456E-02 0.401127E+00 0.626038E-02 0.406885E+00 0.440710E-02 0.406088E+00 0.500008E-02 0.391668E+00 0.890832E-02 0.396211E+00 0.361997E-02 0.402434E+00 0.205808E-02 0.397820E+00 0.607437E-02
0.0450  15.0 0.413824E+00 0.765959E-02 0.413723E+00 0.613965E-02 0.418791E+00 0.527890E-02 0.418893E+00 0.641113E-02 0.403137E+00 0.865346E-02 0.407474E+00 0.352645E-02 0.413110E+00 0.203201E-02 0.408713E+00 0.586184E-02
0.0450  20.0 0.426762E+00 0.793403E-02 0.426962E+00 0.640383E-02 0.431350E+00 0.594684E-02 0.431148E+00 0.692004E-02 0.415030E+00 0.840516E-02 0.419159E+00 0.343474E-02 0.424212E+00 0.201698E-02 0.420033E+00 0.565850E-02
0.0550   2.3 0.324179E+00 0.923866E-02 0.325634E+00 0.841458E-02 0.333239E+00 0.692456E-02 0.331750E+00 0.741823E-02 0.323318E+00 0.109189E-01 0.327881E+00 0.428752E-02 0.335220E+00 0.272691E-02 0.330554E+00 0.789373E-02
0.0550   2.8 0.333524E+00 0.852424E-02 0.335159E+00 0.784892E-02 0.341938E+00 0.630521E-02 0.340270E+00 0.736400E-02 0.331963E+00 0.106657E-01 0.336328E+00 0.420001E-02 0.343062E+00 0.265080E-02 0.338610E+00 0.765700E-02
0.0550   3.5 0.343695E+00 0.815403E-02 0.346288E+00 0.690810E-02 0.351487E+00 0.509262E-02 0.348855E+00 0.603387E-02 0.341189E+00 0.104254E-01 0.345347E+00 0.411670E-02 0.351472E+00 0.258699E-02 0.347240E+00 0.743492E-02
0.0550   4.5 0.354415E+00 0.711153E-02 0.357050E+00 0.639499E-02 0.361590E+00 0.400673E-02 0.358921E+00 0.475710E-02 0.351186E+00 0.101458E-01 0.355104E+00 0.401833E-02 0.360551E+00 0.252147E-02 0.356573E+00 0.718490E-02
0.0550   5.5 0.363060E+00 0.654118E-02 0.365400E+00 0.623878E-02 0.369381E+00 0.322664E-02 0.367016E+00 0.337008E-02 0.358819E+00 0.996578E-02 0.362569E+00 0.395460E-02 0.367548E+00 0.248620E-02 0.363747E+00 0.702529E-02
0.0550   7.0 0.374876E+00 0.633150E-02 0.375357E+00 0.575770E-02 0.378921E+00 0.315519E-02 0.378434E+00 0.362169E-02 0.367776E+00 0.975021E-02 0.371327E+00 0.387774E-02 0.375765E+00 0.244892E-02 0.372172E+00 0.683811E-02
0.0550   9.0 0.384359E+00 0.625922E-02 0.385045E+00 0.558246E-02 0.387999E+00 0.346785E-02 0.387307E+00 0.394765E-02 0.376870E+00 0.953371E-02 0.380220E+00 0.380021E-02 0.384123E+00 0.241712E-02 0.380739E+00 0.665396E-02
0.0550  11.5 0.394365E+00 0.644705E-02 0.394823E+00 0.532590E-02 0.396975E+00 0.383691E-02 0.396514E+00 0.434133E-02 0.385460E+00 0.933998E-02 0.388633E+00 0.373087E-02 0.392064E+00 0.239292E-02 0.388863E+00 0.649119E-02
0.0550  15.0 0.405263E+00 0.681645E-02 0.404687E+00 0.551078E-02 0.406472E+00 0.465498E-02 0.407050E+00 0.554240E-02 0.394548E+00 0.912879E-02 0.397527E+00 0.365518E-02 0.400454E+00 0.237140E-02 0.397453E+00 0.631738E-02
0.0550  20.0 0.415559E+00 0.702080E-02 0.415225E+00 0.585434E-02 0.416282E+00 0.526773E-02 0.416616E+00 0.572965E-02 0.403899E+00 0.892078E-02 0.406691E+00 0.358011E-02 0.409132E+00 0.235490E-02 0.406323E+00 0.614923E-02
0.0550  27.0 0.425823E+00 0.761496E-02 0.425669E+00 0.631092E-02 0.425862E+00 0.600793E-02 0.426016E+00 0.653592E-02 0.413011E+00 0.872257E-02 0.415626E+00 0.350828E-02 0.417611E+00 0.234382E-02 0.414983E+00 0.599229E-02
0.0700   2.3 0.333447E+00 0.782912E-02 0.334806E+00 0.767495E-02 0.336301E+00 0.652004E-02 0.334935E+00 0.671129E-02 0.332598E+00 0.117011E-01 0.335326E+00 0.466993E-02 0.338501E+00 0.320404E-02 0.335747E+00 0.844598E-02
0.0700   2.8 0.341242E+00 0.737866E-02 0.342337E+00 0.667463E-02 0.343287E+00 0.600959E-02 0.342189E+00 0.643172E-02 0.339310E+00 0.114785E-01 0.341874E+00 0.460384E-02 0.344582E+00 0.315508E-02 0.341998E+00 0.824426E-02
0.0700   3.5 0.349149E+00 0.701811E-02 0.350356E+00 0.594483E-02 0.350689E+00 0.483835E-02 0.349481E+00 0.539929E-02 0.346294E+00 0.112655E-01 0.348688E+00 0.453969E-02 0.350934E+00 0.311657E-02 0.348524E+00 0.805617E-02
0.0700   4.5 0.357591E+00 0.658966E-02 0.358450E+00 0.530532E-02 0.358347E+00 0.410162E-02 0.357488E+00 0.490982E-02 0.353661E+00 0.110217E-01 0.355863E+00 0.446308E-02 0.357612E+00 0.307726E-02 0.355399E+00 0.784888E-02
0.0700   5.5 0.363896E+00 0.591745E-02 0.364689E+00 0.521657E-02 0.364143E+00 0.386374E-02 0.363351E+00 0.396801E-02 0.359178E+00 0.108620E-01 0.361247E+00 0.441202E-02 0.362657E+00 0.305776E-02 0.360581E+00 0.771686E-02
0.0700   7.0 0.371348E+00 0.590132E-02 0.370979E+00 0.497922E-02 0.371190E+00 0.329038E-02 0.371559E+00 0.364446E-02 0.365552E+00 0.106730E-01 0.367463E+00 0.435021E-02 0.368490E+00 0.303711E-02 0.366573E+00 0.756437E-02
0.0700   9.0 0.377536E+00 0.559978E-02 0.378067E+00 0.473227E-02 0.377771E+00 0.341398E-02 0.377240E+00 0.386132E-02 0.371938E+00 0.104833E-01 0.373694E+00 0.428733E-02 0.374348E+00 0.301838E-02 0.372589E+00 0.741471E-02
0.0700  11.5 0.384531E+00 0.546241E-02 0.385098E+00 0.447343E-02 0.384098E+00 0.351082E-02 0.383532E+00 0.407822E-02 0.377913E+00 0.103134E-01 0.379531E+00 0.423054E-02 0.379857E+00 0.300388E-02 0.378238E+00 0.728326E-02
0.0700  15.0 0.391914E+00 0.559390E-02 0.391320E+00 0.492494E-02 0.390684E+00 0.414311E-02 0.391277E+00 0.434927E-02 0.384168E+00 0.101299E-01 0.385638E+00 0.416899E-02 0.385623E+00 0.298974E-02 0.384153E+00 0.714367E-02
0.0700  20.0 0.399337E+00 0.554613E-02 0.398755E+00 0.523316E-02 0.397372E+00 0.446969E-02 0.397953E+00 0.431313E-02 0.390557E+00 0.994956E-02 0.391883E+00 0.410836E-02 0.391539E+00 0.297835E-02 0.390214E+00 0.700939E-02
0.0700  27.0 0.406472E+00 0.619709E-02 0.405573E+00 0.577966E-02 0.404457E+00 0.512982E-02 0.405354E+00 0.476973E-02 0.396693E+00 0.977605E-02 0.397883E+00 0.404995E-02 0.397235E+00 0.296833E-02 0.396047E+00 0.688248E-02
0.0700  36.0 0.411772E+00 0.581223E-02 0.411742E+00 0.603768E-02 0.410183E+00 0.586526E-02 0.410213E+00 0.516367E-02 0.402121E+00 0.962193E-02 0.403188E+00 0.399824E-02 0.402270E+00 0.296199E-02 0.401206E+00 0.677271E-02
0.0900   2.3 0.338235E+00 0.723178E-02 0.339254E+00 0.665511E-02 0.338029E+00 0.595643E-02 0.337013E+00 0.626095E-02 0.340407E+00 0.126104E-01 0.341557E+00 0.525710E-02 0.341170E+00 0.382055E-02 0.340021E+00 0.906290E-02
