   X     Q^2  F2pbeps09S(F2pbeps09) F2Aeps09 S(F2Apbeps09) factoreps09 erfactoreps09 F2pbdssz S(F2pbdssz) F2Adssz S(F2Adssz) factordssz erfactordssz
0.0125   2.2 0.286123E+00 0.116444E-01 0.329327E+00 0.828794E-02 0.313294E+00 0.926945E-02 0.286817E+00 0.182096E-01 0.342068E+00 0.376908E-02 0.302356E+00 0.188372E-01
0.0175   2.9 0.311479E+00 0.804084E-02 0.346528E+00 0.577438E-02 0.332986E+00 0.656059E-02 0.311180E+00 0.150328E-01 0.355157E+00 0.307989E-02 0.324584E+00 0.153868E-01
0.0250   3.6 0.329896E+00 0.671492E-02 0.355919E+00 0.436985E-02 0.345587E+00 0.518667E-02 0.328299E+00 0.120928E-01 0.361090E+00 0.244428E-02 0.338989E+00 0.123798E-01
0.0350   4.5 0.347713E+00 0.744986E-02 0.365033E+00 0.424481E-02 0.357127E+00 0.497618E-02 0.345212E+00 0.998335E-02 0.367037E+00 0.206100E-02 0.352624E+00 0.103109E-01
0.0450   5.5 0.361020E+00 0.705073E-02 0.372591E+00 0.322642E-02 0.364410E+00 0.505551E-02 0.358532E+00 0.964856E-02 0.371659E+00 0.218094E-02 0.362806E+00 0.995501E-02
0.0550   6.4 0.370307E+00 0.621198E-02 0.375293E+00 0.314893E-02 0.369870E+00 0.479108E-02 0.364482E+00 0.982655E-02 0.372735E+00 0.246134E-02 0.366550E+00 0.100533E-01
0.0700   7.8 0.373717E+00 0.600420E-02 0.374007E+00 0.331526E-02 0.370019E+00 0.522613E-02 0.368339E+00 0.105873E-01 0.371041E+00 0.302799E-02 0.367609E+00 0.106134E-01
0.0900   9.6 0.366532E+00 0.571059E-02 0.366329E+00 0.375464E-02 0.361119E+00 0.395772E-02 0.365272E+00 0.112640E-01 0.364036E+00 0.368223E-02 0.362146E+00 0.110403E-01
0.1250  12.0 0.342945E+00 0.553079E-02 0.344027E+00 0.358984E-02 0.338238E+00 0.388842E-02 0.346405E+00 0.110762E-01 0.343698E+00 0.433443E-02 0.341978E+00 0.105715E-01
0.1750  15.0 0.303127E+00 0.484105E-02 0.308145E+00 0.374659E-02 0.299670E+00 0.421031E-02 0.307663E+00 0.944140E-02 0.307137E+00 0.446978E-02 0.305152E+00 0.872760E-02
0.2500  20.0 0.241491E+00 0.420784E-02 0.248678E+00 0.344963E-02 0.241338E+00 0.319650E-02 0.243400E+00 0.727892E-02 0.246588E+00 0.415957E-02 0.245307E+00 0.645267E-02
0.3500  27.0 0.157099E+00 0.291537E-02 0.168302E+00 0.209088E-02 0.161073E+00 0.266330E-02 0.162086E+00 0.505881E-02 0.167138E+00 0.336193E-02 0.167343E+00 0.452116E-02
0.4500  32.0 0.898650E-01 0.222593E-02 0.100209E+00 0.153197E-02 0.951588E-01 0.235791E-02 0.961609E-01 0.300416E-02 0.100668E+00 0.236852E-02 0.101361E+00 0.288480E-02
0.5500  37.0 0.440520E-01 0.145546E-02 0.510974E-01 0.104508E-02 0.480286E-01 0.168937E-02 0.475954E-01 0.207365E-02 0.508803E-01 0.170076E-02 0.521132E-01 0.184314E-02
0.6500  41.0 0.180980E-01 0.682365E-03 0.216372E-01 0.507922E-03 0.200054E-01 0.828130E-03 0.205337E-01 0.441336E-03 0.222778E-01 0.742665E-03 0.220452E-01 0.761908E-03
