   X     Q^2    y  F2(Pb)EPS09  S(F2(Pb)EPS09) statEPS09   systEPS09
 --------------------------------------------------------------------
0.0125   1.9  0.41 0.278526E+00 0.441650E-02 0.224101E-02 0.256116E-02
0.0175   2.5  0.40 0.306224E+00 0.335027E-02 0.269801E-02 0.236076E-02
0.0250   3.4  0.38 0.333997E+00 0.296425E-02 0.211837E-02 0.211837E-02
0.0350   4.7  0.36 0.350363E+00 0.264764E-02 0.256542E-02 0.183244E-02
0.0450   5.7  0.35 0.364470E+00 0.323667E-02 0.332681E-02 0.184823E-02
0.0550   6.8  0.34 0.363196E+00 0.330321E-02 0.373274E-02 0.186637E-02
0.0700   8.1  0.32 0.366773E+00 0.358670E-02 0.294893E-02 0.184308E-02
0.0900   9.7  0.30 0.368714E+00 0.260353E-02 0.359020E-02 0.179510E-02
0.1250  12.0  0.26 0.345304E+00 0.262699E-02 0.268458E-02 0.167786E-02
0.1750  14.0  0.23 0.309746E+00 0.246754E-02 0.297261E-02 0.148631E-02
0.2500  19.0  0.21 0.239083E+00 0.332026E-02 0.240769E-02 0.120384E-02
0.3500  24.0  0.19 0.162859E+00 0.157453E-02 0.278813E-02 0.984045E-03
0.4500  30.0  0.19 0.916724E-01 0.128009E-02 0.263876E-02 0.586391E-03
0.5500  35.0  0.18 0.437188E-01 0.883033E-03 0.209372E-02 0.299102E-03
0.6500  41.0  0.17 0.190062E-01 0.459477E-03 0.138565E-02 0.144770E-03
