   X     Q^2    F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------------------
0.0125   1.8 0.265468E+00 0.689292E-02 0.424264E-02 0.103035E-01 0.266780E+00 0.115852E-01 0.426361E-02 0.103545E-01
0.0125   2.3 0.272834E+00 0.695340E-02 0.617860E-02 0.113816E-01 0.273458E+00 0.109514E-01 0.619274E-02 0.114077E-01
0.0125   2.8 0.302740E+00 0.738595E-02 0.652901E-02 0.120271E-01 0.303147E+00 0.113875E-01 0.653778E-02 0.120433E-01
0.0125   3.5 0.325036E+00 0.806189E-02 0.547814E-02 0.153388E-01 0.324927E+00 0.114540E-01 0.547630E-02 0.153336E-01
0.0125   4.5 0.352036E+00 0.872082E-02 0.507368E-02 0.187336E-01 0.351488E+00 0.115662E-01 0.506579E-02 0.187045E-01
0.0125   5.5 0.380367E+00 0.916170E-02 0.781295E-02 0.230276E-01 0.378898E+00 0.119020E-01 0.778278E-02 0.229387E-01
0.0125   7.0 0.405499E+00 0.992118E-02 0.261612E-01 0.305214E-01 0.403626E+00 0.120514E-01 0.260404E-01 0.303804E-01
0.0175   1.8 0.265482E+00 0.498720E-02 0.482694E-02 0.693873E-02 0.265768E+00 0.957951E-02 0.483214E-02 0.694620E-02
0.0175   2.3 0.287516E+00 0.492958E-02 0.481870E-02 0.578243E-02 0.287044E+00 0.956761E-02 0.481080E-02 0.577296E-02
0.0175   2.8 0.309894E+00 0.493431E-02 0.572630E-02 0.875788E-02 0.309427E+00 0.968753E-02 0.571767E-02 0.874468E-02
0.0175   3.5 0.336053E+00 0.543629E-02 0.497856E-02 0.960150E-02 0.334788E+00 0.983412E-02 0.495982E-02 0.956537E-02
0.0175   4.5 0.351400E+00 0.528649E-02 0.528421E-02 0.105684E-01 0.349260E+00 0.955993E-02 0.525204E-02 0.105041E-01
0.0175   5.5 0.363404E+00 0.533942E-02 0.513505E-02 0.130351E-01 0.360602E+00 0.940827E-02 0.509546E-02 0.129346E-01
0.0175   7.0 0.391242E+00 0.553086E-02 0.499990E-02 0.154164E-01 0.387293E+00 0.957343E-02 0.494943E-02 0.152607E-01
0.0175   9.0 0.425568E+00 0.618914E-02 0.219365E-01 0.263238E-01 0.421035E+00 0.988288E-02 0.217028E-01 0.260434E-01
0.025    1.8 0.283997E+00 0.445875E-02 0.545565E-02 0.818347E-02 0.283679E+00 0.846870E-02 0.544954E-02 0.817431E-02
0.025    2.3 0.296760E+00 0.424012E-02 0.415273E-02 0.638881E-02 0.296359E+00 0.813907E-02 0.414712E-02 0.638018E-02
0.025    2.8 0.314529E+00 0.426174E-02 0.433144E-02 0.433144E-02 0.313612E+00 0.805419E-02 0.431881E-02 0.431881E-02
0.025    3.5 0.335461E+00 0.415599E-02 0.314168E-02 0.453798E-02 0.333663E+00 0.799237E-02 0.312483E-02 0.451365E-02
0.025    4.5 0.348217E+00 0.434377E-02 0.366930E-02 0.477010E-02 0.345788E+00 0.765354E-02 0.364371E-02 0.473682E-02
0.025    5.5 0.367039E+00 0.433261E-02 0.458322E-02 0.534709E-02 0.363356E+00 0.760484E-02 0.453723E-02 0.529343E-02
0.025    7.0 0.388855E+00 0.459864E-02 0.319716E-02 0.599468E-02 0.384045E+00 0.753802E-02 0.315761E-02 0.592052E-02
0.025    9.0 0.410899E+00 0.460996E-02 0.418857E-02 0.879599E-02 0.404251E+00 0.744548E-02 0.412081E-02 0.865370E-02
0.025   11.5 0.428830E+00 0.523320E-02 0.699416E-02 0.135512E-01 0.420696E+00 0.733433E-02 0.686151E-02 0.132942E-01
0.035    1.8 0.301065E+00 0.530834E-02 0.921627E-02 0.921627E-02 0.301422E+00 0.789523E-02 0.922719E-02 0.922719E-02
0.035    2.3 0.306070E+00 0.514549E-02 0.644358E-02 0.966537E-02 0.305570E+00 0.732544E-02 0.643304E-02 0.964957E-02
0.035    2.8 0.321748E+00 0.556049E-02 0.567987E-02 0.334110E-02 0.320410E+00 0.715988E-02 0.565626E-02 0.332721E-02
0.035    3.5 0.337139E+00 0.488863E-02 0.381536E-02 0.208110E-02 0.335366E+00 0.696709E-02 0.379529E-02 0.207016E-02
0.035    4.5 0.350555E+00 0.441383E-02 0.397127E-02 0.324922E-02 0.348442E+00 0.665533E-02 0.394734E-02 0.322964E-02
0.035    5.5 0.359718E+00 0.404917E-02 0.410892E-02 0.485600E-02 0.356082E+00 0.640497E-02 0.406739E-02 0.480692E-02
0.035    7.0 0.380299E+00 0.431516E-02 0.349254E-02 0.232836E-02 0.375170E+00 0.628174E-02 0.344544E-02 0.229696E-02
0.035    9.0 0.402022E+00 0.471963E-02 0.363273E-02 0.605455E-02 0.394774E+00 0.614590E-02 0.356724E-02 0.594540E-02
0.035   11.5 0.416651E+00 0.528802E-02 0.376492E-02 0.460157E-02 0.407705E+00 0.593968E-02 0.368408E-02 0.450276E-02
0.035   15.0 0.430920E+00 0.628433E-02 0.607540E-02 0.694332E-02 0.420269E+00 0.570053E-02 0.592524E-02 0.677170E-02
0.035   20.0 0.414066E+00 0.658646E-02 0.450072E-01 0.315050E-01 0.402773E+00 0.508573E-02 0.437796E-01 0.306458E-01
0.045    1.8 0.299482E+00 0.663977E-02 0.124784E-01 0.405548E-01 0.301697E+00 0.771178E-02 0.125707E-01 0.408548E-01
0.045    2.3 0.317680E+00 0.683892E-02 0.982516E-02 0.982516E-02 0.316790E+00 0.746698E-02 0.979764E-02 0.979764E-02
0.045    2.8 0.330936E+00 0.711279E-02 0.742161E-02 0.640957E-02 0.329621E+00 0.729625E-02 0.739212E-02 0.638410E-02
0.045    3.5 0.337999E+00 0.584491E-02 0.486329E-02 0.764232E-02 0.336926E+00 0.699417E-02 0.484786E-02 0.761806E-02
0.045    4.5 0.359186E+00 0.455548E-02 0.466942E-02 0.574698E-02 0.357585E+00 0.690030E-02 0.464860E-02 0.572136E-02
0.045    5.5 0.361572E+00 0.349725E-02 0.443194E-02 0.147731E-02 0.358707E+00 0.657269E-02 0.439682E-02 0.146561E-02
0.045    7.0 0.371394E+00 0.369008E-02 0.344237E-02 0.611978E-02 0.365930E+00 0.630352E-02 0.339173E-02 0.602974E-02
0.045    9.0 0.398223E+00 0.444790E-02 0.433709E-02 0.749133E-02 0.391458E+00 0.633292E-02 0.426340E-02 0.736406E-02
0.045   11.5 0.406900E+00 0.501008E-02 0.365479E-02 0.243653E-02 0.398615E+00 0.608652E-02 0.358038E-02 0.238692E-02
0.045   15.0 0.415961E+00 0.636625E-02 0.418893E-02 0.251336E-02 0.405852E+00 0.582080E-02 0.408713E-02 0.245228E-02
0.045   20.0 0.435460E+00 0.698924E-02 0.776067E-02 0.560493E-02 0.424233E+00 0.571509E-02 0.756059E-02 0.546043E-02
0.055    2.3 0.321798E+00 0.719568E-02 0.995250E-02 0.132700E-01 0.320637E+00 0.765692E-02 0.991662E-02 0.132222E-01
0.055    2.8 0.316451E+00 0.684852E-02 0.102081E-01 0.136108E-01 0.314907E+00 0.712101E-02 0.101583E-01 0.135444E-01
0.055    3.5 0.355134E+00 0.614248E-02 0.593053E-02 0.279084E-02 0.353490E+00 0.756875E-02 0.590307E-02 0.277792E-02
0.055    4.5 0.364305E+00 0.482846E-02 0.574274E-02 0.100498E-01 0.361921E+00 0.729267E-02 0.570516E-02 0.998404E-02
0.055    5.5 0.369218E+00 0.339030E-02 0.550524E-02 0.256911E-02 0.365930E+00 0.706744E-02 0.545621E-02 0.254623E-02
0.055    7.0 0.376921E+00 0.360720E-02 0.378434E-02 0.832556E-02 0.370683E+00 0.681076E-02 0.372172E-02 0.818778E-02
0.055    9.0 0.392729E+00 0.400292E-02 0.426038E-02 0.503499E-02 0.386069E+00 0.674712E-02 0.418813E-02 0.494960E-02
0.055   11.5 0.399686E+00 0.437606E-02 0.396514E-02 0.158606E-02 0.391974E+00 0.654312E-02 0.388863E-02 0.155545E-02
0.055   15.0 0.410307E+00 0.558674E-02 0.407050E-02 0.162820E-02 0.400633E+00 0.636792E-02 0.397453E-02 0.158981E-02
0.055   20.0 0.422865E+00 0.581560E-02 0.499939E-02 0.291631E-02 0.412417E+00 0.624147E-02 0.487587E-02 0.284426E-02
0.055   27.0 0.417495E+00 0.640520E-02 0.127805E-01 0.852032E-02 0.406684E+00 0.587245E-02 0.124495E-01 0.829967E-02
0.070    2.3 0.311489E+00 0.624150E-02 0.100480E-01 0.200961E-01 0.312244E+00 0.785476E-02 0.100724E-01 0.201448E-01
0.070    2.8 0.338767E+00 0.636740E-02 0.684377E-02 0.102657E-01 0.338578E+00 0.816181E-02 0.683996E-02 0.102599E-01
0.070    3.5 0.354024E+00 0.546948E-02 0.524221E-02 0.384429E-02 0.353055E+00 0.816090E-02 0.522786E-02 0.383377E-02
0.070    4.5 0.364638E+00 0.500801E-02 0.500484E-02 0.321740E-02 0.362507E+00 0.800586E-02 0.497558E-02 0.319859E-02
0.070    5.5 0.360444E+00 0.393626E-02 0.472356E-02 0.363351E-02 0.357696E+00 0.765512E-02 0.468755E-02 0.360581E-02
0.070    7.0 0.368958E+00 0.361895E-02 0.334403E-02 0.222936E-02 0.364007E+00 0.751142E-02 0.329916E-02 0.219944E-02
0.070    9.0 0.382144E+00 0.391152E-02 0.339516E-02 0.603584E-02 0.377433E+00 0.751110E-02 0.335330E-02 0.596142E-02
0.070   11.5 0.387368E+00 0.411900E-02 0.306826E-02 0.268473E-02 0.382020E+00 0.735609E-02 0.302590E-02 0.264767E-02
0.070   15.0 0.395189E+00 0.439276E-02 0.313021E-02 0.156511E-02 0.387995E+00 0.721511E-02 0.307322E-02 0.153661E-02
