   X     Q^2   y    F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------------------
0.0125   3.4  0.73 0.331385E+00 0.965819E-02 0.647104E-02 0.681162E-02 0.326465E+00 0.179354E-01 0.637496E-02 0.671049E-02
0.0175   4.5  0.69 0.352220E+00 0.637395E-02 0.576230E-02 0.576230E-02 0.346320E+00 0.146594E-01 0.566577E-02 0.566577E-02
0.025    6.1  0.66 0.365821E+00 0.544583E-02 0.415277E-02 0.528534E-02 0.358687E+00 0.113033E-01 0.407178E-02 0.518227E-02
0.035    8.0  0.62 0.376958E+00 0.615585E-02 0.427038E-02 0.504682E-02 0.369585E+00 0.915893E-02 0.418686E-02 0.494810E-02
0.045    9.8  0.59 0.386717E+00 0.620586E-02 0.473049E-02 0.591311E-02 0.378742E+00 0.905228E-02 0.463292E-02 0.579115E-02
0.055   11.6  0.57 0.395217E+00 0.588373E-02 0.513783E-02 0.513783E-02 0.386463E+00 0.952912E-02 0.502402E-02 0.502402E-02
0.070   13.9  0.54 0.393281E+00 0.499394E-02 0.389387E-02 0.389387E-02 0.386198E+00 0.104954E-01 0.382374E-02 0.382374E-02
0.090   16.9  0.51 0.374918E+00 0.499900E-02 0.411998E-02 0.411998E-02 0.372519E+00 0.110962E-01 0.409362E-02 0.409362E-02
0.125   21.3  0.47 0.343611E+00 0.466541E-02 0.274066E-02 0.308325E-02 0.347108E+00 0.109154E-01 0.276856E-02 0.311463E-02
0.175   27.4  0.43 0.303479E+00 0.441798E-02 0.298406E-02 0.328246E-02 0.307184E+00 0.944453E-02 0.302049E-02 0.332254E-02
0.25    35.5  0.39 0.232324E+00 0.338782E-02 0.232556E-02 0.372090E-02 0.235070E+00 0.712925E-02 0.235305E-02 0.376488E-02
0.35    45.3  0.35 0.147857E+00 0.233065E-02 0.240663E-02 0.391078E-02 0.152152E+00 0.479397E-02 0.247654E-02 0.402437E-02
0.45    52.9  0.32 0.868171E-01 0.174580E-02 0.239260E-02 0.307620E-02 0.920420E-01 0.290112E-02 0.253659E-02 0.326133E-02
0.55    58.2  0.29 0.376118E-01 0.970969E-03 0.180503E-02 0.243470E-02 0.400580E-01 0.164130E-02 0.192243E-02 0.259304E-02
0.70    63.9  0.25 0.992553E-02 0.321050E-03 0.715444E-03 0.896824E-03 0.109762E-01 0.230918E-03 0.791180E-03 0.991761E-03
