   X     Q^2  F2pbeps09S(F2pbeps09) F2Aeps09 S(F2Apbeps09)F2ceps09S(F2ceps09) factoreps09 erfactoreps09 F2pbdssz S(F2pbdssz) F2Adssz S(F2Adssz) F2cdsszS(F2cdssz) factordssz erfactordssz
0.0125   3.4 0.328433E+00 0.117423E-01 0.345960E+00 0.106735E-01 0.370068E+00 0.962367E-02 0.351319E+00 0.921051E-02 0.328314E+00 0.181808E-01 0.358050E+00 0.604130E-02 0.381903E+00 0.387268E-02 0.350186E+00 0.192317E-01
0.0175   4.5 0.350225E+00 0.803952E-02 0.364200E+00 0.747348E-02 0.383389E+00 0.640406E-02 0.368678E+00 0.577843E-02 0.348407E+00 0.148410E-01 0.372440E+00 0.484789E-02 0.390642E+00 0.317512E-02 0.365435E+00 0.155241E-01
0.0250   6.1 0.370205E+00 0.659030E-02 0.379959E+00 0.586754E-02 0.393564E+00 0.477041E-02 0.383461E+00 0.472216E-02 0.366046E+00 0.115621E-01 0.383985E+00 0.369179E-02 0.396604E+00 0.244941E-02 0.378075E+00 0.120751E-01
0.0350   8.1 0.385338E+00 0.726578E-02 0.392074E+00 0.569461E-02 0.399740E+00 0.445821E-02 0.392873E+00 0.560634E-02 0.378734E+00 0.928865E-02 0.390802E+00 0.282460E-02 0.398288E+00 0.196080E-02 0.385988E+00 0.985234E-02
0.0450  10.0 0.393295E+00 0.704815E-02 0.396471E+00 0.538674E-02 0.400561E+00 0.415255E-02 0.397352E+00 0.545114E-02 0.385588E+00 0.903137E-02 0.393123E+00 0.264275E-02 0.396739E+00 0.207351E-02 0.389135E+00 0.968564E-02
0.0550  11.8 0.395365E+00 0.649360E-02 0.396824E+00 0.493433E-02 0.397920E+00 0.393347E-02 0.396457E+00 0.483516E-02 0.386349E+00 0.932035E-02 0.391435E+00 0.277387E-02 0.392887E+00 0.239078E-02 0.387782E+00 0.100087E-01
0.0700  14.1 0.390155E+00 0.546717E-02 0.390080E+00 0.409635E-02 0.389298E+00 0.406625E-02 0.389373E+00 0.471715E-02 0.382731E+00 0.101736E-01 0.385140E+00 0.321726E-02 0.384301E+00 0.299308E-02 0.381897E+00 0.108710E-01
0.0900  17.1 0.375412E+00 0.557489E-02 0.376115E+00 0.439747E-02 0.374752E+00 0.396814E-02 0.374051E+00 0.476842E-02 0.372762E+00 0.108551E-01 0.373310E+00 0.374207E-02 0.370992E+00 0.364816E-02 0.370447E+00 0.115766E-01
0.1250  21.7 0.342984E+00 0.527998E-02 0.346402E+00 0.394431E-02 0.345503E+00 0.335023E-02 0.342094E+00 0.427398E-02 0.346486E+00 0.106072E-01 0.346242E+00 0.420037E-02 0.343810E+00 0.425657E-02 0.344052E+00 0.114330E-01
0.1750  27.8 0.298479E+00 0.471847E-02 0.303094E+00 0.375713E-02 0.302464E+00 0.289111E-02 0.297859E+00 0.383435E-02 0.301632E+00 0.898714E-02 0.302037E+00 0.428504E-02 0.301335E+00 0.434797E-02 0.300931E+00 0.990231E-02
0.2500  35.7 0.231033E+00 0.391786E-02 0.237483E+00 0.306327E-02 0.238940E+00 0.313207E-02 0.232451E+00 0.371700E-02 0.234088E+00 0.690024E-02 0.235715E+00 0.414390E-02 0.237327E+00 0.400780E-02 0.235689E+00 0.771581E-02
0.3500  45.4 0.148183E+00 0.277611E-02 0.154876E+00 0.218767E-02 0.159174E+00 0.200227E-02 0.152295E+00 0.202173E-02 0.153361E+00 0.474093E-02 0.155612E+00 0.341024E-02 0.158231E+00 0.319856E-02 0.155942E+00 0.535516E-02
0.4500  53.6 0.832503E-01 0.213244E-02 0.888470E-01 0.157678E-02 0.930195E-01 0.150263E-02 0.871600E-01 0.145108E-02 0.893347E-01 0.276085E-02 0.913731E-01 0.225314E-02 0.935805E-01 0.221456E-02 0.914929E-01 0.326283E-02
0.5500  60.3 0.403499E-01 0.135457E-02 0.439896E-01 0.982640E-03 0.468503E-01 0.973695E-03 0.429739E-01 0.904019E-03 0.436677E-01 0.184119E-02 0.450010E-01 0.172000E-02 0.467006E-01 0.153735E-02 0.453170E-01 0.194106E-02
0.7000  66.6 0.959408E-02 0.399227E-03 0.106885E-01 0.295899E-03 0.115326E-01 0.291740E-03 0.103518E-01 0.271311E-03 0.108256E-01 0.181460E-03 0.114318E-01 0.254232E-03 0.118828E-01 0.446348E-03 0.112527E-01 0.425182E-03
