   X     Q^2   y    F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------------------
0.0125   3.2  0.71 0.314667E+00 0.777891E-02 0.391997E-02 0.142544E-01 0.314894E+00 0.113664E-01 0.392281E-02 0.142648E-01
0.0175   4.3  0.68 0.346175E+00 0.501029E-02 0.336092E-02 0.933589E-02 0.344204E+00 0.954563E-02 0.334179E-02 0.928274E-02
0.025    5.6  0.62 0.367937E+00 0.430989E-02 0.229961E-02 0.498248E-02 0.364170E+00 0.758239E-02 0.227606E-02 0.493146E-02
0.035    7.3  0.56 0.384746E+00 0.445673E-02 0.234363E-02 0.234363E-02 0.379320E+00 0.627292E-02 0.231058E-02 0.231058E-02
0.045    8.6  0.50 0.387343E+00 0.408479E-02 0.235229E-02 0.156819E-02 0.381032E+00 0.623248E-02 0.231396E-02 0.154264E-02
0.055    9.8  0.45 0.394486E+00 0.410021E-02 0.234348E-02 0.781160E-03 0.387428E+00 0.665877E-02 0.230155E-02 0.767184E-03
0.070   11.2  0.40 0.385501E+00 0.409363E-02 0.191411E-02 0.267975E-02 0.380283E+00 0.734786E-02 0.188820E-02 0.264348E-02
0.090   12.7  0.33 0.373689E+00 0.403442E-02 0.184994E-02 0.110997E-02 0.370785E+00 0.801775E-02 0.183557E-02 0.110134E-02
0.125   14.8  0.28 0.347943E+00 0.351189E-02 0.137527E-02 0.103145E-02 0.348240E+00 0.820921E-02 0.137644E-02 0.103233E-02
0.175   17.3  0.20 0.307526E+00 0.545617E-02 0.151940E-02 0.121552E-02 0.309683E+00 0.743964E-02 0.153006E-02 0.122404E-02
0.25    20.5  0.16 0.248565E+00 0.388110E-02 0.123174E-02 0.197078E-02 0.248142E+00 0.611906E-02 0.122964E-02 0.196743E-02
0.35    25.1  0.15 0.167468E+00 0.201425E-02 0.116413E-02 0.182934E-02 0.168979E+00 0.449684E-02 0.117463E-02 0.184585E-02
0.45    32.0  0.15 0.953317E-01 0.139224E-02 0.116733E-02 0.116733E-02 0.979150E-01 0.280527E-02 0.119896E-02 0.119896E-02
0.55    43.9  0.16 0.475402E-01 0.866391E-03 0.133246E-02 0.199869E-02 0.487634E-01 0.178579E-02 0.136674E-02 0.205011E-02
0.70    56.8  0.24 0.983953E-02 0.230061E-03 0.431758E-03 0.681723E-03 0.104250E-01 0.381385E-03 0.457446E-03 0.722284E-03
