   X     Q^2     y  F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------------------
0.0225   1.8  0.49 0.280656E+00 0.463110E-02 0.209222E-02 0.179333E-02 0.271876E+00 0.132154E-01 0.202677E-02 0.173723E-02
0.0275   2.0  0.44 0.288441E+00 0.508627E-02 0.246268E-02 0.123134E-02 0.280979E+00 0.119289E-01 0.239896E-02 0.119948E-02
0.0325   2.2  0.41 0.304867E+00 0.600881E-02 0.284332E-02 0.947774E-03 0.298575E+00 0.114484E-01 0.278464E-02 0.928213E-03
0.0375   2.3  0.37 0.315396E+00 0.651581E-02 0.289354E-02 0.643009E-03 0.308714E+00 0.112432E-01 0.283224E-02 0.629387E-03
0.0425   2.4  0.34 0.317473E+00 0.671671E-02 0.325613E-02 0.651226E-03 0.312242E+00 0.110106E-01 0.320248E-02 0.640496E-03
0.0475   2.6  0.33 0.319374E+00 0.616172E-02 0.330273E-02 0.660546E-03 0.316932E+00 0.109555E-01 0.327748E-02 0.655495E-03
0.0525   2.7  0.31 0.338113E+00 0.608510E-02 0.367514E-02 0.668208E-03 0.335585E+00 0.115127E-01 0.364767E-02 0.663212E-03
0.0575   2.8  0.29 0.342125E+00 0.573124E-02 0.371508E-02 0.675469E-03 0.339894E+00 0.117767E-01 0.369085E-02 0.671064E-03
0.065    3.0  0.28 0.344496E+00 0.553096E-02 0.273953E-02 0.684882E-03 0.342533E+00 0.120276E-01 0.272392E-02 0.680980E-03
0.075    3.3  0.27 0.348948E+00 0.542714E-02 0.311561E-02 0.692357E-03 0.347857E+00 0.123487E-01 0.310587E-02 0.690192E-03
0.085    3.6  0.26 0.350740E+00 0.543503E-02 0.346581E-02 0.693162E-03 0.352081E+00 0.128310E-01 0.347906E-02 0.695813E-03
0.095    3.9  0.25 0.348171E+00 0.544928E-02 0.379197E-02 0.689448E-03 0.351812E+00 0.128462E-01 0.383162E-02 0.696658E-03
0.113    4.3  0.23 0.345802E+00 0.495521E-02 0.271217E-02 0.678042E-03 0.352031E+00 0.128822E-01 0.276103E-02 0.690258E-03
0.138    5.1  0.22 0.336042E+00 0.402621E-02 0.330425E-02 0.660850E-03 0.341337E+00 0.122644E-01 0.335631E-02 0.671262E-03
0.175    6.2  0.22 0.316055E+00 0.566963E-02 0.279420E-02 0.620932E-03 0.319641E+00 0.110453E-01 0.282590E-02 0.627978E-03
0.225    7.7  0.21 0.277755E+00 0.418334E-02 0.355045E-02 0.546223E-03 0.282309E+00 0.935968E-02 0.360867E-02 0.555179E-03
0.275    9.1  0.20 0.235196E+00 0.397318E-02 0.377068E-02 0.471335E-03 0.238032E+00 0.784667E-02 0.381615E-02 0.477019E-03
0.35    11.0  0.19 0.174231E+00 0.220595E-02 0.301315E-02 0.354488E-03 0.177058E+00 0.599630E-02 0.306205E-02 0.360241E-03
0.45    14.0  0.18 0.104453E+00 0.149629E-02 0.296021E-02 0.211444E-03 0.108481E+00 0.374943E-02 0.307435E-02 0.219596E-03
0.60    17.0  0.17 0.352699E-01 0.714870E-03 0.138743E-02 0.146045E-03 0.378870E-01 0.124323E-02 0.149038E-02 0.156882E-03
