   X     Q^2    y  F2(Pb)EPS09  S(F2(Pb)EPS09) statEPS09   systEPS09
 --------------------------------------------------------------------
0.0125   3.4  0.73 0.327160E+00 0.889426E-02 0.657782E-02 0.727022E-02
0.0175   4.5  0.69 0.342178E+00 0.585531E-02 0.583052E-02 0.801696E-02
0.0250   6.0  0.66 0.367987E+00 0.495325E-02 0.416875E-02 0.378977E-02
0.0350   7.9  0.62 0.377357E+00 0.591918E-02 0.427930E-02 0.427930E-02
0.0450   9.7  0.59 0.391784E+00 0.629116E-02 0.433564E-02 0.512393E-02
0.0550  11.4  0.57 0.395293E+00 0.519502E-02 0.472461E-02 0.669320E-02
0.0700  13.8  0.54 0.384479E+00 0.472060E-02 0.348120E-02 0.386800E-02
0.0900  16.7  0.51 0.379314E+00 0.526714E-02 0.372607E-02 0.633431E-02
0.1250  21.2  0.47 0.342322E+00 0.458076E-02 0.238909E-02 0.273039E-02
0.1750  27.4  0.43 0.301967E+00 0.415989E-02 0.266703E-02 0.355604E-02
0.2500  35.3  0.39 0.232174E+00 0.334028E-02 0.206275E-02 0.252114E-02
0.3500  45.3  0.36 0.152204E+00 0.210843E-02 0.223829E-02 0.373048E-02
0.4500  53.6  0.33 0.817192E-01 0.146862E-02 0.203450E-02 0.254313E-02
0.5500  60.3  0.30 0.401618E-01 0.925394E-03 0.174256E-02 0.203298E-02
0.7000  66.4  0.26 0.910788E-02 0.261259E-03 0.584092E-03 0.801889E-03
