   X     Q^2 F2(Pb)EPS09  S(F2(Pb)EPS09) statEPS09 systEPS09
 -----------------------------------------------------------
0.1300  2.00 0.344485E+00 0.795977E-02 0.730827E-02 (1+2.2)%
0.2200  2.00 0.305051E+00 0.816852E-02 0.636787E-02
0.3000  2.00 0.268000E+00 0.383358E-02 0.526523E-02
0.4000  2.00 0.193638E+00 0.472190E-02 0.395584E-02
0.2200  5.00 0.282804E+00 0.497778E-02 0.601710E-02
0.3000  5.00 0.231596E+00 0.446975E-02 0.492757E-02
0.4000  5.00 0.161458E+00 0.411046E-02 0.312393E-02
0.4000 10.00 0.139852E+00 0.377315E-02 0.306564E-02
0.5000 10.00 0.810000E-01 0.329632E-02 0.205497E-02
