1e-05	-nan	0.373485	0.773147	1	1	1	1	1	1	4.13626	0.373485	0.373485	1	1	
1.03753e-05	-nan	0.374024	0.772614	1	1	1	1	1	1	4.13624	0.374024	0.374024	1	1	
1.07647e-05	-nan	0.374569	0.772081	1	1	1	1	1	1	4.13622	0.374569	0.374569	1	1	
1.11686e-05	-nan	0.37512	0.771546	1	1	1	1	1	1	4.1362	0.37512	0.37512	1	1	
1.15878e-05	-nan	0.375677	0.77101	1	1	1	1	1	1	4.13618	0.375677	0.375677	1	1	
1.20226e-05	-nan	0.37624	0.770473	1	1	1	1	1	1	4.13616	0.37624	0.37624	1	1	
1.24738e-05	-nan	0.376809	0.769935	1	1	1	1	1	1	4.13614	0.376809	0.376809	1	1	
1.2942e-05	-nan	0.377385	0.769396	1	1	1	1	1	1	4.13612	0.377385	0.377385	1	1	
1.34276e-05	-nan	0.377966	0.768856	1	1	1	1	1	1	4.1361	0.377966	0.377966	1	1	
1.39316e-05	-nan	0.378554	0.768315	1	1	1	1	1	1	4.13608	0.378554	0.378554	1	1	
1.44544e-05	-nan	0.379148	0.767773	1	1	1	1	1	1	4.13606	0.379148	0.379148	1	1	
1.49968e-05	-nan	0.379748	0.76723	1	1	1	1	1	1	4.13604	0.379748	0.379748	1	1	
1.55597e-05	-nan	0.380355	0.766685	1	1	1	1	1	1	4.13601	0.380355	0.380355	1	1	
1.61436e-05	-nan	0.380969	0.76614	1	1	1	1	1	1	4.13599	0.380969	0.380969	1	1	
1.67494e-05	-nan	0.381589	0.765594	1	1	1	1	1	1	4.13597	0.381589	0.381589	1	1	
1.7378e-05	-nan	0.382216	0.765046	1	1	1	1	1	1	4.13594	0.382216	0.382216	1	1	
1.80302e-05	-nan	0.38285	0.764498	1	1	1	1	1	1	4.13592	0.38285	0.38285	1	1	
1.87068e-05	-nan	0.383491	0.763949	1	1	1	1	1	1	4.13589	0.383491	0.383491	1	1	
1.94089e-05	-nan	0.384138	0.763398	1	1	1	1	1	1	4.13587	0.384138	0.384138	1	1	
2.01372e-05	-nan	0.384793	0.762847	1	1	1	1	1	1	4.13584	0.384793	0.384793	1	1	
2.0893e-05	-nan	0.385455	0.762295	1	1	1	1	1	1	4.13582	0.385455	0.385455	1	1	
2.1677e-05	-nan	0.386124	0.761741	1	1	1	1	1	1	4.13579	0.386124	0.386124	1	1	
2.24905e-05	-nan	0.386801	0.761187	1	1	1	1	1	1	4.13577	0.386801	0.386801	1	1	
2.33346e-05	-nan	0.387485	0.760632	1	1	1	1	1	1	4.13574	0.387485	0.387485	1	1	
2.42103e-05	-nan	0.388176	0.760076	1	1	1	1	1	1	4.13571	0.388176	0.388176	1	1	
2.51189e-05	-nan	0.388876	0.759519	1	1	1	1	1	1	4.13568	0.388876	0.388876	1	1	
2.60615e-05	-nan	0.389582	0.758961	1	1	1	1	1	1	4.13565	0.389582	0.389582	1	1	
2.70396e-05	-nan	0.390297	0.758402	1	1	1	1	1	1	4.13562	0.390297	0.390297	1	1	
2.80543e-05	-nan	0.39102	0.757842	1	1	1	1	1	1	4.13559	0.39102	0.39102	1	1	
2.91072e-05	-nan	0.39175	0.757282	1	1	1	1	1	1	4.13556	0.39175	0.39175	1	1	
3.01995e-05	-nan	0.392489	0.75672	1	1	1	1	1	1	4.13553	0.392489	0.392489	1	1	
3.13329e-05	-nan	0.393236	0.756158	1	1	1	1	1	1	4.1355	0.393236	0.393236	1	1	
3.25087e-05	-nan	0.393991	0.755595	1	1	1	1	1	1	4.13547	0.393991	0.393991	1	1	
3.37287e-05	-nan	0.394754	0.755031	1	1	1	1	1	1	4.13544	0.394754	0.394754	1	1	
3.49945e-05	-nan	0.395526	0.754466	1	1	1	1	1	1	4.1354	0.395526	0.395526	1	1	
3.63078e-05	-nan	0.396307	0.753901	1	1	1	1	1	1	4.13537	0.396307	0.396307	1	1	
3.76704e-05	-nan	0.397096	0.753335	1	1	1	1	1	1	4.13534	0.397096	0.397096	1	1	
3.90841e-05	-nan	0.397895	0.752768	1	1	1	1	1	1	4.1353	0.397895	0.397895	1	1	
4.05509e-05	-nan	0.398702	0.7522	1	1	1	1	1	1	4.13526	0.398702	0.398702	1	1	
4.20727e-05	-nan	0.399518	0.751632	1	1	1	1	1	1	4.13523	0.399518	0.399518	1	1	
4.36516e-05	-nan	0.400343	0.751062	1	1	1	1	1	1	4.13519	0.400343	0.400343	1	1	
4.52898e-05	-nan	0.401178	0.750493	1	1	1	1	1	1	4.13515	0.401178	0.401178	1	1	
4.69894e-05	-nan	0.402022	0.749922	1	1	1	1	1	1	4.13511	0.402022	0.402022	1	1	
4.87528e-05	-nan	0.402876	0.749351	1	1	1	1	1	1	4.13508	0.402876	0.402876	1	1	
5.05825e-05	-nan	0.403739	0.74878	1	1	1	1	1	1	4.13504	0.403739	0.403739	1	1	
