1e-05	-nan	0.669244	1.03119	1	1	1	1	1	1	2.02484	0.669244	0.669244	1	1	
1.03753e-05	-nan	0.669166	1.0307	1	1	1	1	1	1	2.02465	0.669166	0.669166	1	1	
1.07647e-05	-nan	0.669087	1.03021	1	1	1	1	1	1	2.02446	0.669087	0.669087	1	1	
1.11686e-05	-nan	0.669007	1.02972	1	1	1	1	1	1	2.02427	0.669007	0.669007	1	1	
1.15878e-05	-nan	0.668926	1.02923	1	1	1	1	1	1	2.02408	0.668926	0.668926	1	1	
1.20226e-05	-nan	0.668845	1.02872	1	1	1	1	1	1	2.0239	0.668845	0.668845	1	1	
1.24738e-05	-nan	0.668763	1.02822	1	1	1	1	1	1	2.02371	0.668763	0.668763	1	1	
1.2942e-05	-nan	0.66868	1.0277	1	1	1	1	1	1	2.02352	0.66868	0.66868	1	1	
1.34276e-05	-nan	0.668597	1.02719	1	1	1	1	1	1	2.02334	0.668597	0.668597	1	1	
1.39316e-05	-nan	0.668512	1.02667	1	1	1	1	1	1	2.02315	0.668512	0.668512	1	1	
1.44544e-05	-nan	0.668427	1.02614	1	1	1	1	1	1	2.02297	0.668427	0.668427	1	1	
1.49968e-05	-nan	0.668341	1.02561	1	1	1	1	1	1	2.02279	0.668341	0.668341	1	1	
1.55597e-05	-nan	0.668255	1.02507	1	1	1	1	1	1	2.0226	0.668255	0.668255	1	1	
1.61436e-05	-nan	0.668168	1.02453	1	1	1	1	1	1	2.02242	0.668168	0.668168	1	1	
1.67494e-05	-nan	0.66808	1.02398	1	1	1	1	1	1	2.02224	0.66808	0.66808	1	1	
1.7378e-05	-nan	0.667991	1.02343	1	1	1	1	1	1	2.02206	0.667991	0.667991	1	1	
1.80302e-05	-nan	0.667902	1.02287	1	1	1	1	1	1	2.02188	0.667902	0.667902	1	1	
1.87068e-05	-nan	0.667812	1.02231	1	1	1	1	1	1	2.0217	0.667812	0.667812	1	1	
1.94089e-05	-nan	0.667721	1.02174	1	1	1	1	1	1	2.02153	0.667721	0.667721	1	1	
2.01372e-05	-nan	0.66763	1.02117	1	1	1	1	1	1	2.02135	0.66763	0.66763	1	1	
2.0893e-05	-nan	0.667538	1.02059	1	1	1	1	1	1	2.02118	0.667538	0.667538	1	1	
2.1677e-05	-nan	0.667446	1.02001	1	1	1	1	1	1	2.021	0.667446	0.667446	1	1	
2.24905e-05	-nan	0.667352	1.01942	1	1	1	1	1	1	2.02083	0.667352	0.667352	1	1	
2.33346e-05	-nan	0.667258	1.01883	1	1	1	1	1	1	2.02066	0.667258	0.667258	1	1	
2.42103e-05	-nan	0.667164	1.01823	1	1	1	1	1	1	2.02049	0.667164	0.667164	1	1	
2.51189e-05	-nan	0.667069	1.01762	1	1	1	1	1	1	2.02032	0.667069	0.667069	1	1	
2.60615e-05	-nan	0.666973	1.01701	1	1	1	1	1	1	2.02015	0.666973	0.666973	1	1	
2.70396e-05	-nan	0.666877	1.01639	1	1	1	1	1	1	2.01998	0.666877	0.666877	1	1	
2.80543e-05	-nan	0.66678	1.01577	1	1	1	1	1	1	2.01982	0.66678	0.66678	1	1	
2.91072e-05	-nan	0.666683	1.01515	1	1	1	1	1	1	2.01965	0.666683	0.666683	1	1	
3.01995e-05	-nan	0.666585	1.01451	1	1	1	1	1	1	2.01949	0.666585	0.666585	1	1	
3.13329e-05	-nan	0.666486	1.01388	1	1	1	1	1	1	2.01932	0.666486	0.666486	1	1	
3.25087e-05	-nan	0.666388	1.01323	1	1	1	1	1	1	2.01916	0.666388	0.666388	1	1	
3.37287e-05	-nan	0.666288	1.01258	1	1	1	1	1	1	2.019	0.666288	0.666288	1	1	
3.49945e-05	-nan	0.666189	1.01193	1	1	1	1	1	1	2.01884	0.666189	0.666189	1	1	
3.63078e-05	-nan	0.666088	1.01127	1	1	1	1	1	1	2.01869	0.666088	0.666088	1	1	
