1e-05	-nan	0.554562	0.191044	1	1	1	1	1	1	0.794816	0.554562	0.554562	1	1	
1.03753e-05	-nan	0.554749	0.191093	1	1	1	1	1	1	0.795179	0.554749	0.554749	1	1	
1.07647e-05	-nan	0.554939	0.191142	1	1	1	1	1	1	0.795544	0.554939	0.554939	1	1	
1.11686e-05	-nan	0.555132	0.191193	1	1	1	1	1	1	0.795912	0.555132	0.555132	1	1	
1.15878e-05	-nan	0.555328	0.191245	1	1	1	1	1	1	0.796282	0.555328	0.555328	1	1	
1.20226e-05	-nan	0.555527	0.191298	1	1	1	1	1	1	0.796654	0.555527	0.555527	1	1	
1.24738e-05	-nan	0.555729	0.191352	1	1	1	1	1	1	0.797029	0.555729	0.555729	1	1	
1.2942e-05	-nan	0.555934	0.191407	1	1	1	1	1	1	0.797406	0.555934	0.555934	1	1	
1.34276e-05	-nan	0.556142	0.191463	1	1	1	1	1	1	0.797786	0.556142	0.556142	1	1	
1.39316e-05	-nan	0.556354	0.19152	1	1	1	1	1	1	0.798169	0.556354	0.556354	1	1	
1.44544e-05	-nan	0.556568	0.191579	1	1	1	1	1	1	0.798553	0.556568	0.556568	1	1	
1.49968e-05	-nan	0.556786	0.191638	1	1	1	1	1	1	0.798941	0.556786	0.556786	1	1	
1.55597e-05	-nan	0.557007	0.191699	1	1	1	1	1	1	0.79933	0.557007	0.557007	1	1	
1.61436e-05	-nan	0.557232	0.191761	1	1	1	1	1	1	0.799723	0.557232	0.557232	1	1	
1.67494e-05	-nan	0.55746	0.191824	1	1	1	1	1	1	0.800118	0.55746	0.55746	1	1	
1.7378e-05	-nan	0.557692	0.191888	1	1	1	1	1	1	0.800515	0.557692	0.557692	1	1	
1.80302e-05	-nan	0.557927	0.191954	1	1	1	1	1	1	0.800915	0.557927	0.557927	1	1	
1.87068e-05	-nan	0.558166	0.19202	1	1	1	1	1	1	0.801317	0.558166	0.558166	1	1	
1.94089e-05	-nan	0.558408	0.192089	1	1	1	1	1	1	0.801723	0.558408	0.558408	1	1	
2.01372e-05	-nan	0.558655	0.192158	1	1	1	1	1	1	0.80213	0.558655	0.558655	1	1	
2.0893e-05	-nan	0.558905	0.192229	1	1	1	1	1	1	0.802541	0.558905	0.558905	1	1	
2.1677e-05	-nan	0.559159	0.192302	1	1	1	1	1	1	0.802953	0.559159	0.559159	1	1	
2.24905e-05	-nan	0.559417	0.192376	1	1	1	1	1	1	0.803369	0.559417	0.559417	1	1	
2.33346e-05	-nan	0.559679	0.192451	1	1	1	1	1	1	0.803787	0.559679	0.559679	1	1	
2.42103e-05	-nan	0.559945	0.192528	1	1	1	1	1	1	0.804208	0.559945	0.559945	1	1	
2.51189e-05	-nan	0.560216	0.192606	1	1	1	1	1	1	0.804632	0.560216	0.560216	1	1	
2.60615e-05	-nan	0.56049	0.192686	1	1	1	1	1	1	0.805058	0.56049	0.56049	1	1	
2.70396e-05	-nan	0.560769	0.192768	1	1	1	1	1	1	0.805487	0.560769	0.560769	1	1	
