1e-05	-nan	0.535302	0.0819364	1	1	1	1	1	1	4.21512	0.535302	0.535302	1	1	
1.03753e-05	-nan	0.535386	0.082814	1	1	1	1	1	1	4.21507	0.535386	0.535386	1	1	
1.07647e-05	-nan	0.53547	0.0836982	1	1	1	1	1	1	4.21502	0.53547	0.53547	1	1	
1.11686e-05	-nan	0.535556	0.084589	1	1	1	1	1	1	4.21497	0.535556	0.535556	1	1	
1.15878e-05	-nan	0.535644	0.0854866	1	1	1	1	1	1	4.21492	0.535644	0.535644	1	1	
1.20226e-05	-nan	0.535732	0.0863909	1	1	1	1	1	1	4.21486	0.535732	0.535732	1	1	
1.24738e-05	-nan	0.535821	0.087302	1	1	1	1	1	1	4.21481	0.535821	0.535821	1	1	
1.2942e-05	-nan	0.535912	0.0882199	1	1	1	1	1	1	4.21475	0.535912	0.535912	1	1	
1.34276e-05	-nan	0.536004	0.0891447	1	1	1	1	1	1	4.2147	0.536004	0.536004	1	1	
1.39316e-05	-nan	0.536098	0.0900763	1	1	1	1	1	1	4.21464	0.536098	0.536098	1	1	
1.44544e-05	-nan	0.536193	0.0910148	1	1	1	1	1	1	4.21458	0.536193	0.536193	1	1	
1.49968e-05	-nan	0.536289	0.0919603	1	1	1	1	1	1	4.21452	0.536289	0.536289	1	1	
1.55597e-05	-nan	0.536386	0.0929129	1	1	1	1	1	1	4.21446	0.536386	0.536386	1	1	
1.61436e-05	-nan	0.536485	0.0938724	1	1	1	1	1	1	4.21439	0.536485	0.536485	1	1	
1.67494e-05	-nan	0.536586	0.094839	1	1	1	1	1	1	4.21433	0.536586	0.536586	1	1	
1.7378e-05	-nan	0.536687	0.0958128	1	1	1	1	1	1	4.21426	0.536687	0.536687	1	1	
1.80302e-05	-nan	0.536791	0.0967936	1	1	1	1	1	1	4.21419	0.536791	0.536791	1	1	
1.87068e-05	-nan	0.536895	0.0977817	1	1	1	1	1	1	4.21412	0.536895	0.536895	1	1	
1.94089e-05	-nan	0.537002	0.0987771	1	1	1	1	1	1	4.21405	0.537002	0.537002	1	1	
2.01372e-05	-nan	0.53711	0.0997797	1	1	1	1	1	1	4.21397	0.53711	0.53711	1	1	
2.0893e-05	-nan	0.537219	0.10079	1	1	1	1	1	1	4.2139	0.537219	0.537219	1	1	
2.1677e-05	-nan	0.537331	0.101807	1	1	1	1	1	1	4.21382	0.537331	0.537331	1	1	
2.24905e-05	-nan	0.537443	0.102832	1	1	1	1	1	1	4.21374	0.537443	0.537443	1	1	
2.33346e-05	-nan	0.537558	0.103864	1	1	1	1	1	1	4.21366	0.537558	0.537558	1	1	
2.42103e-05	-nan	0.537674	0.104903	1	1	1	1	1	1	4.21357	0.537674	0.537674	1	1	
2.51189e-05	-nan	0.537793	0.10595	1	1	1	1	1	1	4.21348	0.537793	0.537793	1	1	
2.60615e-05	-nan	0.537913	0.107005	1	1	1	1	1	1	4.21339	0.537913	0.537913	1	1	
2.70396e-05	-nan	0.538034	0.108068	1	1	1	1	1	1	4.2133	0.538034	0.538034	1	1	
2.80543e-05	-nan	0.538158	0.109138	1	1	1	1	1	1	4.21321	0.538158	0.538158	1	1	
2.91072e-05	-nan	0.538284	0.110215	1	1	1	1	1	1	4.21311	0.538284	0.538284	1	1	
3.01995e-05	-nan	0.538411	0.111301	1	1	1	1	1	1	4.21301	0.538411	0.538411	1	1	
3.13329e-05	-nan	0.538541	0.112394	1	1	1	1	1	1	4.21291	0.538541	0.538541	1	1	
3.25087e-05	-nan	0.538673	0.113496	1	1	1	1	1	1	4.2128	0.538673	0.538673	1	1	
3.37287e-05	-nan	0.538807	0.114605	1	1	1	1	1	1	4.21269	0.538807	0.538807	1	1	
3.49945e-05	-nan	0.538943	0.115722	1	1	1	1	1	1	4.21258	0.538943	0.538943	1	1	
3.63078e-05	-nan	0.539081	0.116847	1	1	1	1	1	1	4.21247	0.539081	0.539081	1	1	
3.76704e-05	-nan	0.539222	0.11798	1	1	1	1	1	1	4.21235	0.539222	0.539222	1	1	
3.90841e-05	-nan	0.539364	0.119122	1	1	1	1	1	1	4.21223	0.539364	0.539364	1	1	
4.05509e-05	-nan	0.539509	0.120271	1	1	1	1	1	1	4.2121	0.539509	0.539509	1	1	
4.20727e-05	-nan	0.539657	0.121429	1	1	1	1	1	1	4.21197	0.539657	0.539657	1	1	
4.36516e-05	-nan	0.539807	0.122595	1	1	1	1	1	1	4.21184	0.539807	0.539807	1	1	
4.52898e-05	-nan	0.53996	0.12377	1	1	1	1	1	1	4.2117	0.53996	0.53996	1	1	
4.69894e-05	-nan	0.540115	0.124952	1	1	1	1	1	1	4.21156	0.540115	0.540115	1	1	
4.87528e-05	-nan	0.540273	0.126144	1	1	1	1	1	1	4.21141	0.540273	0.540273	1	1	
5.05825e-05	-nan	0.540433	0.127344	1	1	1	1	1	1	4.21126	0.540433	0.540433	1	1	
5.24807e-05	-nan	0.540596	0.128552	1	1	1	1	1	1	4.21111	0.540596	0.540596	1	1	
