   X     Q^2    y F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -------------------------------------------------------------------------------------------------------
0.0055   1.1  0.56 0.239001E+00 0.150618E-01 0.211505E-02 0.264382E-02 0.212905E+00 0.272885E-01 0.188411E-02 0.235514E-02
0.0085   1.6  0.53 0.270223E+00 0.121198E-01 0.230222E-02 0.230222E-02 0.256720E+00 0.220563E-01 0.218718E-02 0.218718E-02
0.0125   2.2  0.50 0.294183E+00 0.870401E-02 0.187977E-02 0.187977E-02 0.283912E+00 0.176882E-01 0.181414E-02 0.181414E-02
0.0175   2.9  0.46 0.318668E+00 0.627849E-02 0.233090E-02 0.199792E-02 0.310626E+00 0.147251E-01 0.227208E-02 0.194750E-02
0.0250   3.6  0.40 0.332801E+00 0.499476E-02 0.207352E-02 0.207352E-02 0.326446E+00 0.119218E-01 0.203393E-02 0.203393E-02
0.0350   4.5  0.36 0.353556E+00 0.492642E-02 0.249989E-02 0.178564E-02 0.349097E+00 0.102078E-01 0.246837E-02 0.176312E-02
0.0450   5.5  0.34 0.358215E+00 0.496957E-02 0.291528E-02 0.182205E-02 0.356638E+00 0.978578E-02 0.290245E-02 0.181403E-02
0.0550   6.4  0.32 0.373939E+00 0.484378E-02 0.332883E-02 0.184935E-02 0.370582E+00 0.101639E-01 0.329895E-02 0.183275E-02
0.0700   7.8  0.31 0.377789E+00 0.533587E-02 0.259013E-02 0.185009E-02 0.375329E+00 0.108363E-01 0.257326E-02 0.183805E-02
0.0900   9.6  0.30 0.371231E+00 0.406854E-02 0.325008E-02 0.180560E-02 0.372286E+00 0.113495E-01 0.325931E-02 0.181073E-02
0.1250  12.0  0.28 0.349062E+00 0.401284E-02 0.236767E-02 0.169119E-02 0.352921E+00 0.109098E-01 0.239384E-02 0.170989E-02
0.1750  15.0  0.27 0.302966E+00 0.425662E-02 0.299670E-02 0.149835E-02 0.308509E+00 0.882361E-02 0.305152E-02 0.152576E-02
0.2500  20.0  0.23 0.243751E+00 0.322847E-02 0.241338E-02 0.120669E-02 0.247760E+00 0.651720E-02 0.245307E-02 0.122653E-02
0.3500  27.0  0.21 0.156402E+00 0.258607E-02 0.241610E-02 0.805366E-03 0.162490E+00 0.439005E-02 0.251015E-02 0.836717E-03
0.4500  32.0  0.20 0.927798E-01 0.229896E-02 0.228381E-02 0.475794E-03 0.988270E-01 0.281268E-02 0.243266E-02 0.506805E-03
0.5500  37.0  0.17 0.444265E-01 0.156267E-02 0.177706E-02 0.528315E-03 0.482048E-01 0.170491E-02 0.192819E-02 0.573246E-03
0.6500  41.0  0.14 0.174648E-01 0.722957E-03 0.104028E-02 0.120033E-03 0.192455E-01 0.665146E-03 0.114635E-02 0.132271E-03
