   X     Q^2  F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   F2(Pb)DSSZ  S(F2(Pb)DSSZ)   statDSSZ  syst  
 ---------------------------------------------------------------------------------------------------
  0.13   2.0 0.340162E+00 0.436107E-02 0.461013E-02 0.345008E+00 0.130270E-01 0.467582E-02 (1+0.7)%
  0.22   2.0 0.303771E+00 0.426916E-02 0.421486E-02 0.309213E+00 0.984773E-02 0.429037E-02
  0.30   2.0 0.264240E+00 0.324731E-02 0.368462E-02 0.269411E+00 0.799835E-02 0.375672E-02
  0.40   2.0 0.195647E+00 0.251889E-02 0.282668E-02 0.202103E+00 0.609511E-02 0.291997E-02
  0.50   2.0 0.125570E+00 0.236013E-02 0.148683E-02 0.132373E+00 0.398915E-02 0.156739E-02
  0.22   5.0 0.285674E+00 0.331753E-02 0.341103E-02 0.291964E+00 0.861064E-02 0.348614E-02
  0.30   5.0 0.236980E+00 0.342797E-02 0.354761E-02 0.241650E+00 0.681723E-02 0.361752E-02
  0.40   5.0 0.164146E+00 0.223778E-02 0.151519E-02 0.170374E+00 0.490893E-02 0.157268E-02
  0.50   5.0 0.975971E-01 0.194152E-02 0.105056E-02 0.103161E+00 0.297749E-02 0.111046E-02
  0.60   5.0 0.500777E-01 0.136461E-02 0.387770E-03 0.538552E-01 0.155403E-02 0.417020E-03
  0.70   5.0 0.207223E-01 0.629660E-03 0.187320E-03 0.224107E-01 0.689673E-03 0.202583E-03
  0.40  10.0 0.144620E+00 0.197860E-02 0.194825E-02 0.150437E+00 0.423794E-02 0.202662E-02
  0.50  10.0 0.841820E-01 0.168002E-02 0.161371E-02 0.892299E-01 0.252721E-02 0.171048E-02
  0.60  10.0 0.403387E-01 0.108407E-02 0.589880E-03 0.433941E-01 0.123494E-02 0.634560E-03
  0.70  10.0 0.162977E-01 0.486904E-03 0.311654E-03 0.175879E-01 0.548784E-03 0.336327E-03
  0.80  10.0 0.505604E-02 0.204425E-03 0.933424E-04 0.523837E-02 0.207900E-03 0.967083E-04
  0.60  15.0 0.376188E-01 0.103515E-02 0.654239E-03 0.404942E-01 0.115078E-02 0.704247E-03
