   X     Q^2    y F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -------------------------------------------------------------------------------------------------------
0.0055   1.0  0.56 0.230975E+00 0.189710E-01 0.195121E-02 0.195121E-02 0.209728E+00 0.284929E-01 0.177172E-02 0.177172E-02
0.0085   1.4  0.51 0.252509E+00 0.151519E-01 0.238968E-02 0.159312E-02 0.244851E+00 0.222603E-01 0.231720E-02 0.154480E-02
0.0125   1.8  0.47 0.277283E+00 0.121980E-01 0.226353E-02 0.169765E-02 0.275761E+00 0.184961E-01 0.225111E-02 0.168833E-02
0.0175   2.3  0.41 0.301890E+00 0.879987E-02 0.273892E-02 0.152162E-02 0.300631E+00 0.154578E-01 0.272750E-02 0.151528E-02
0.0250   2.8  0.36 0.318275E+00 0.673805E-02 0.224137E-02 0.160098E-02 0.317819E+00 0.125750E-01 0.223816E-02 0.159869E-02
0.0350   3.6  0.31 0.329801E+00 0.633881E-02 0.271720E-02 0.169825E-02 0.328925E+00 0.103028E-01 0.270999E-02 0.169374E-02
0.0450   4.2  0.28 0.349180E+00 0.618545E-02 0.350230E-02 0.175115E-02 0.348867E+00 0.101693E-01 0.349916E-02 0.174958E-02
0.0550   4.8  0.27 0.352803E+00 0.575146E-02 0.393593E-02 0.178906E-02 0.350801E+00 0.101070E-01 0.391360E-02 0.177891E-02
0.0700   6.0  0.25 0.365594E+00 0.562997E-02 0.364500E-02 0.182250E-02 0.362224E+00 0.107811E-01 0.361141E-02 0.180570E-02
0.0900   7.2  0.24 0.360580E+00 0.522694E-02 0.430972E-02 0.179571E-02 0.359989E+00 0.112580E-01 0.430266E-02 0.179277E-02
0.1250   9.2  0.23 0.342228E+00 0.558328E-02 0.339175E-02 0.169588E-02 0.345344E+00 0.108488E-01 0.342264E-02 0.171132E-02
0.1750  12.0  0.23 0.303366E+00 0.476338E-02 0.423865E-02 0.151380E-02 0.308322E+00 0.888352E-02 0.430789E-02 0.153853E-02
0.2500  17.0  0.22 0.242518E+00 0.385147E-02 0.366710E-02 0.122237E-02 0.246273E+00 0.648633E-02 0.372389E-02 0.124130E-02
0.3500  23.0  0.21 0.161745E+00 0.336459E-02 0.441122E-02 0.816893E-03 0.168613E+00 0.460038E-02 0.459853E-02 0.851580E-03
0.4500  29.0  0.20 0.870390E-01 0.271548E-02 0.411283E-02 0.478236E-03 0.935720E-01 0.272869E-02 0.442153E-02 0.514132E-03
0.5500  33.0  0.15 0.476868E-01 0.211171E-02 0.395781E-02 0.289596E-03 0.525148E-01 0.194232E-02 0.435852E-02 0.318916E-03
0.6500  39.0  0.13 0.159131E-01 0.825686E-03 0.214558E-02 0.278131E-03 0.178536E-01 0.660735E-03 0.240723E-02 0.312048E-03
