   X     Q^2  F2(Pb)DSSZ  S(F2(Pb)DSSZ)  statDSSZ   systDSSZ
 -----------------------------------------------------------
0.2200  5.00 0.291018E+00 0.625653E-02 0.494236E-02 (1+1.1)%
0.3000  5.00 0.246288E+00 0.509002E-02 0.389388E-02
0.4000  5.00 0.173373E+00 0.365567E-02 0.213382E-02
0.5000  5.00 0.103790E+00 0.217338E-02 0.125186E-02
0.6000  5.00 0.539523E-01 0.108062E-02 0.615192E-03
0.7000  5.00 0.222631E-01 0.421621E-03 0.263781E-03
0.6000 10.00 0.432750E-01 0.850227E-03 0.706119E-03
