   X     Q^2    y  F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------------------
0.0113   1.1  0.59 0.237235E+00 0.996967E-02 0.248154E-02 0.223338E-02 0.220703E+00 0.187954E-01 0.230861E-02 0.207775E-02
0.0138   1.2  0.53 0.246977E+00 0.795506E-02 0.255670E-02 0.178969E-02 0.232769E+00 0.170347E-01 0.240961E-02 0.168673E-02
0.0163   1.4  0.52 0.253928E+00 0.687725E-02 0.266172E-02 0.133086E-02 0.243306E+00 0.153996E-01 0.255037E-02 0.127519E-02
0.0188   1.6  0.52 0.271982E+00 0.663477E-02 0.302814E-02 0.110114E-02 0.264409E+00 0.147182E-01 0.294382E-02 0.107048E-02
0.0225   1.8  0.49 0.277181E+00 0.589363E-02 0.228132E-02 0.114066E-02 0.271819E+00 0.131322E-01 0.223720E-02 0.111860E-02
0.0275   2.0  0.44 0.285786E+00 0.643736E-02 0.237166E-02 0.889374E-03 0.281142E+00 0.117510E-01 0.233313E-02 0.874923E-03
0.0325   2.2  0.41 0.298532E+00 0.743834E-02 0.275851E-02 0.613002E-03 0.294880E+00 0.109979E-01 0.272477E-02 0.605504E-03
0.0375   2.3  0.37 0.306681E+00 0.780079E-02 0.281934E-02 0.626519E-03 0.302604E+00 0.106250E-01 0.278186E-02 0.618190E-03
0.0425   2.4  0.34 0.318969E+00 0.776348E-02 0.318650E-02 0.637301E-03 0.316151E+00 0.106535E-01 0.315835E-02 0.631670E-03
0.0475   2.6  0.33 0.325621E+00 0.736022E-02 0.326274E-02 0.652547E-03 0.323949E+00 0.106439E-01 0.324598E-02 0.649197E-03
0.0525   2.7  0.31 0.337743E+00 0.721208E-02 0.364590E-02 0.662891E-03 0.335497E+00 0.109151E-01 0.362166E-02 0.658483E-03
0.0575   2.8  0.29 0.342894E+00 0.667902E-02 0.403405E-02 0.672341E-03 0.340725E+00 0.111917E-01 0.400853E-02 0.668089E-03
0.0650   3.0  0.28 0.342077E+00 0.595189E-02 0.308177E-02 0.684838E-03 0.339793E+00 0.113319E-01 0.306120E-02 0.680267E-03
0.0750   3.3  0.27 0.351635E+00 0.603325E-02 0.312719E-02 0.694931E-03 0.349950E+00 0.118241E-01 0.311220E-02 0.691600E-03
0.0850   3.6  0.26 0.350472E+00 0.624374E-02 0.349076E-02 0.698152E-03 0.350981E+00 0.122163E-01 0.349582E-02 0.699165E-03
0.0950   3.9  0.25 0.350774E+00 0.629314E-02 0.382409E-02 0.695290E-03 0.353717E+00 0.123452E-01 0.385618E-02 0.701123E-03
0.1130   4.3  0.23 0.351239E+00 0.610934E-02 0.273338E-02 0.683345E-03 0.357705E+00 0.125095E-01 0.278370E-02 0.695924E-03
0.1380   5.1  0.22 0.337635E+00 0.502212E-02 0.333631E-02 0.667262E-03 0.342731E+00 0.117289E-01 0.338667E-02 0.677334E-03
0.1750   6.2  0.22 0.317384E+00 0.593152E-02 0.280595E-02 0.623544E-03 0.322299E+00 0.105312E-01 0.284940E-02 0.633200E-03
0.2250   7.7  0.21 0.275194E+00 0.509092E-02 0.357038E-02 0.549290E-03 0.279878E+00 0.872924E-02 0.363116E-02 0.558639E-03
0.2750   9.1  0.20 0.235741E+00 0.393045E-02 0.400760E-02 0.471482E-03 0.239525E+00 0.743583E-02 0.407192E-02 0.479049E-03
0.3500  11.0  0.19 0.174149E+00 0.275653E-02 0.299953E-02 0.352886E-03 0.178064E+00 0.569100E-02 0.306696E-02 0.360819E-03
0.4500  14.0  0.18 0.100369E+00 0.195543E-02 0.291228E-02 0.208020E-03 0.105901E+00 0.339595E-02 0.307278E-02 0.219484E-03
0.6000  17.0  0.17 0.358342E-01 0.101653E-02 0.141637E-02 0.141637E-03 0.396367E-01 0.105440E-02 0.156667E-02 0.156667E-03
