   X     Q^2   y    F2(Pb)EPS09 S(F2(Pb)EPS09) statEPS09   systEPS09    F2(Pb)DSSZ   S(F2(Pb)DSSZ)  statDSSZ    systDSSZ  
 -----------------------------------------------------------------------------------------------------------------------
0.0125   3.4  0.73 0.329113E+00 0.126398E-01 0.421939E-02 0.649138E-02 0.332103E+00 0.184297E-01 0.425773E-02 0.655036E-02
0.0175   4.5  0.69 0.354601E+00 0.884172E-02 0.451500E-02 0.729346E-02 0.355331E+00 0.151635E-01 0.452430E-02 0.730848E-02
0.025    6.0  0.66 0.374294E+00 0.733844E-02 0.330583E-02 0.330583E-02 0.371957E+00 0.118111E-01 0.328519E-02 0.328519E-02
0.035    8.0  0.62 0.384445E+00 0.794325E-02 0.346000E-02 0.384445E-02 0.378828E+00 0.931500E-02 0.340945E-02 0.378828E-02
0.045    9.8  0.59 0.397078E+00 0.767781E-02 0.393146E-02 0.511090E-02 0.389940E+00 0.915427E-02 0.386079E-02 0.501902E-02
0.055   11.4  0.57 0.394138E+00 0.656357E-02 0.434856E-02 0.632518E-02 0.385861E+00 0.933483E-02 0.425724E-02 0.619235E-02
0.070   13.8  0.54 0.392639E+00 0.603090E-02 0.313484E-02 0.391855E-02 0.385497E+00 0.102416E-01 0.307782E-02 0.384727E-02
0.090   16.8  0.51 0.378597E+00 0.643787E-02 0.341420E-02 0.606970E-02 0.374980E+00 0.109001E-01 0.338159E-02 0.601171E-02
0.125   21.4  0.47 0.345358E+00 0.548335E-02 0.243455E-02 0.278234E-02 0.348109E+00 0.106255E-01 0.245394E-02 0.280450E-02
0.175   27.6  0.43 0.305199E+00 0.502560E-02 0.242462E-02 0.363693E-02 0.308766E+00 0.916320E-02 0.245296E-02 0.367944E-02
0.25    35.5  0.39 0.236462E+00 0.411826E-02 0.188980E-02 0.236225E-02 0.239780E+00 0.704507E-02 0.191632E-02 0.239541E-02
0.35    45.4  0.36 0.152578E+00 0.300192E-02 0.213396E-02 0.365821E-02 0.158149E+00 0.488333E-02 0.221188E-02 0.379179E-02
0.45    53.9  0.33 0.846211E-01 0.237697E-02 0.197592E-02 0.249138E-02 0.911605E-01 0.281787E-02 0.212862E-02 0.268391E-02
0.55    60.5  0.30 0.392622E-01 0.144292E-02 0.159058E-02 0.192544E-02 0.427371E-01 0.182034E-02 0.173135E-02 0.209585E-02
0.70    66.7  0.26 0.100440E-01 0.455190E-03 0.614525E-03 0.826083E-03 0.114178E-01 0.188136E-03 0.698579E-03 0.939074E-03
