 F2D     2       15
   1   DIS_F2D   0.125000000000000E-01   0.340000000000000E+01   0.730000000000000E+00   0.815933000000000E+00   0.159329000000000E-01   0.167715000000000E-01   0.205549965499618E+01   0.448260000000000E-01   0.549383343975547E+01
   2   DIS_F2D   0.175000000000000E-01   0.450000000000000E+01   0.690000000000000E+00   0.854004000000000E+00   0.139714000000000E-01   0.139714000000000E-01   0.163598765345361E+01   0.361492000000000E-01   0.423290757420340E+01
   3   DIS_F2D   0.250000000000000E-01   0.610000000000000E+01   0.660000000000000E+00   0.879706000000000E+00   0.998634000000000E-02   0.127099000000000E-01   0.144478950922240E+01   0.277222000000000E-01   0.315130282162450E+01
   4   DIS_F2D   0.350000000000000E-01   0.800000000000000E+01   0.620000000000000E+00   0.912958000000000E+00   0.103425000000000E-01   0.122229000000000E-01   0.133882391084803E+01   0.226246000000000E-01   0.247816438434189E+01
   5   DIS_F2D   0.450000000000000E-01   0.980000000000000E+01   0.590000000000000E+00   0.947537000000000E+00   0.115907000000000E-01   0.144883000000000E-01   0.152904846987506E+01   0.226470000000000E-01   0.239009136318687E+01
   6   DIS_F2D   0.550000000000000E-01   0.116000000000000E+02   0.570000000000000E+00   0.981045000000000E+00   0.127536000000000E-01   0.127536000000000E-01   0.130000152898185E+01   0.241899000000000E-01   0.246572787181016E+01
   7   DIS_F2D   0.700000000000000E-01   0.139000000000000E+02   0.540000000000000E+00   0.100839000000000E+01   0.998406000000000E-02   0.998406000000000E-02   0.990099068812662E+00   0.274043000000000E-01   0.271762909191880E+01
   8   DIS_F2D   0.900000000000000E-01   0.169000000000000E+02   0.510000000000000E+00   0.101286000000000E+01   0.111303000000000E-01   0.111303000000000E-01   0.109889816953972E+01   0.301699000000000E-01   0.297868412218865E+01
   9   DIS_F2D   0.125000000000000E+00   0.213000000000000E+02   0.470000000000000E+00   0.102126000000000E+01   0.814562000000000E-02   0.916382000000000E-02   0.897305289544288E+00   0.321153000000000E-01   0.314467422595617E+01
  10   DIS_F2D   0.175000000000000E+00   0.274000000000000E+02   0.430000000000000E+00   0.102524000000000E+01   0.100810000000000E-01   0.110891000000000E-01   0.108161015957239E+01   0.315215000000000E-01   0.307454839842378E+01
  11   DIS_F2D   0.250000000000000E+00   0.355000000000000E+02   0.390000000000000E+00   0.980472000000000E+00   0.981454000000000E-02   0.157033000000000E-01   0.160160616519391E+01   0.297360000000000E-01   0.303282500673145E+01
  12   DIS_F2D   0.350000000000000E+00   0.453000000000000E+02   0.350000000000000E+00   0.929849000000000E+00   0.151349000000000E-01   0.245942000000000E-01   0.264496708605376E+01   0.292974000000000E-01   0.315076964109226E+01
  13   DIS_F2D   0.450000000000000E+00   0.529000000000000E+02   0.320000000000000E+00   0.930644000000000E+00   0.256477000000000E-01   0.329756000000000E-01   0.354330979407808E+01   0.293335000000000E-01   0.315195713935726E+01
  14   DIS_F2D   0.550000000000000E+00   0.582000000000000E+02   0.290000000000000E+00   0.779001000000000E+00   0.373851000000000E-01   0.504264000000000E-01   0.647321376994381E+01   0.319181000000000E-01   0.409731181346365E+01
  15   DIS_F2D   0.700000000000000E+00   0.639000000000000E+02   0.250000000000000E+00   0.855776000000000E+00   0.616854000000000E-01   0.773240000000000E-01   0.903554201099353E+01   0.180038000000000E-01   0.210379819018061E+01
