 F2D     2       23
   1   DIS_F2D   0.900000000000000E-01   0.200000000000000E+01   0.000000000000000e+00   0.993367000000000E+00   0.188929000000000E-01   0.993367000000000E-02   0.100000000000000E+01   0.788255000000000E-02   0.793518407597595E+00
   2   DIS_F2D   0.130000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.103368000000000E+01   0.139016000000000E-01   0.103368000000000E-01   0.100000000000000E+01   0.868162000000000E-02   0.839875009674174E+00
   3   DIS_F2D   0.220000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.995816000000000E+00   0.137354000000000E-01   0.995816000000000E-02   0.100000000000000E+01   0.158690000000000E-01   0.159356748636294E+01
   4   DIS_F2D   0.300000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.978530000000000E+00   0.127209000000000E-01   0.978530000000000E-02   0.100000000000000E+01   0.149353000000000E-01   0.152629965356198E+01
   5   DIS_F2D   0.400000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.906864000000000E+00   0.124490000000000E-01   0.906864000000000E-02   0.100000000000000E+01   0.740933000000000E-02   0.817027691031952E+00
   6   DIS_F2D   0.500000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.846836000000000E+00   0.102930000000000E-01   0.846836000000000E-02   0.100000000000000E+01   0.106620000000000E-01   0.125903953067654E+01
   7   DIS_F2D   0.140000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.104660000000000E+01   0.297330000000000E-01   0.104660000000000E-01   0.100000000000000E+01   0.946952000000000E-02   0.904788840053507E+00
   8   DIS_F2D   0.220000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.995910000000000E+00   0.127933000000000E-01   0.995910000000000E-02   0.100000000000000E+01   0.103437000000000E-01   0.103861794740489E+01
   9   DIS_F2D   0.300000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.982895000000000E+00   0.136649000000000E-01   0.982895000000000E-02   0.100000000000000E+01   0.518428000000000E-02   0.527450032811236E+00
  10   DIS_F2D   0.300000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.957518000000000E+00   0.146409000000000E-01   0.957518000000000E-02   0.100000000000000E+01   0.505042000000000E-02   0.527449092340823E+00
  11   DIS_F2D   0.400000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.922521000000000E+00   0.857715000000000E-02   0.922521000000000E-02   0.100000000000000E+01   0.765421000000000E-02   0.829705773635505E+00
  12   DIS_F2D   0.500000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.858726000000000E+00   0.840058000000000E-02   0.858726000000000E-02   0.100000000000000E+01   0.105485000000000E-01   0.122838949793066E+01
  13   DIS_F2D   0.500000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.847525000000000E+00   0.112008000000000E-01   0.847525000000000E-02   0.100000000000000E+01   0.104109000000000E-01   0.122838854311082E+01
  14   DIS_F2D   0.600000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.803287000000000E+00   0.638253000000000E-02   0.803287000000000E-02   0.100000000000000E+01   0.141483000000000E-01   0.176130075552075E+01
  15   DIS_F2D   0.700000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.760808000000000E+00   0.716898000000000E-02   0.760808000000000E-02   0.100000000000000E+01   0.149382000000000E-01   0.196346515809508E+01
  16   DIS_F2D   0.700000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.761704000000000E+00   0.125457000000000E-01   0.761704000000000E-02   0.100000000000000E+01   0.149558000000000E-01   0.196346612332350E+01
  17   DIS_F2D   0.300000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.911080000000000E+00   0.203107000000000E-01   0.911080000000000E-02   0.100000000000000E+01   0.892437000000000E-02   0.979537472011239E+00
  18   DIS_F2D   0.400000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.888616000000000E+00   0.114047000000000E-01   0.888616000000000E-02   0.100000000000000E+01   0.747351000000000E-02   0.841028070617680E+00
  19   DIS_F2D   0.500000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.800315000000000E+00   0.148896000000000E-01   0.800315000000000E-02   0.100000000000000E+01   0.103677000000000E-01   0.129545241561135E+01
  20   DIS_F2D   0.600000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.776454000000000E+00   0.100129000000000E-01   0.776454000000000E-02   0.100000000000000E+01   0.134173000000000E-01   0.172802252290541E+01
  21   DIS_F2D   0.700000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.775797000000000E+00   0.143334000000000E-01   0.775797000000000E-02   0.100000000000000E+01   0.151900000000000E-01   0.195798643201765E+01
  22   DIS_F2D   0.800000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.865553000000000E+00   0.154239000000000E-01   0.865553000000000E-02   0.100000000000000E+01   0.229038000000000E-01   0.264614645203702E+01
  23   DIS_F2D   0.600000000000000E+00   0.150000000000000E+02   0.000000000000000e+00   0.788708000000000E+00   0.118261000000000E-01   0.788708000000000E-02   0.100000000000000E+01   0.138903000000000E-01   0.176114607687509E+01
