 F2D     2       23
   1   DIS_F2D   0.900000000000000E-01   0.200000000000000E+01   0.000000000000000e+00   0.993499000000000E+00   0.188954000000000E-01   0.993499000000000E-02   0.100000000000000E+01   0.398990000000000E-01   0.401600806845301E+01
   2   DIS_F2D   0.130000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.104142000000000E+01   0.140057000000000E-01   0.104142000000000E-01   0.100000000000000E+01   0.411045000000000E-01   0.394696664170075E+01
   3   DIS_F2D   0.220000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.101278000000000E+01   0.139693000000000E-01   0.101278000000000E-01   0.100000000000000E+01   0.340177000000000E-01   0.335884397401212E+01
   4   DIS_F2D   0.300000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.992022000000000E+00   0.128963000000000E-01   0.992022000000000E-02   0.100000000000000E+01   0.312512000000000E-01   0.315025271616960E+01
   5   DIS_F2D   0.400000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.933002000000000E+00   0.128078000000000E-01   0.933002000000000E-02   0.100000000000000E+01   0.298909000000000E-01   0.320373375405412E+01
   6   DIS_F2D   0.500000000000000E+00   0.200000000000000E+01   0.000000000000000e+00   0.884981000000000E+00   0.107567000000000E-01   0.884981000000000E-02   0.100000000000000E+01   0.282655000000000E-01   0.319391037773692E+01
   7   DIS_F2D   0.140000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.105641000000000E+01   0.300117000000000E-01   0.105641000000000E-01   0.100000000000000E+01   0.368306000000000E-01   0.348639259378461E+01
   8   DIS_F2D   0.220000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.100859000000000E+01   0.129562000000000E-01   0.100859000000000E-01   0.100000000000000E+01   0.315731000000000E-01   0.313041969482148E+01
   9   DIS_F2D   0.300000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.997732000000000E+00   0.138712000000000E-01   0.997732000000000E-02   0.100000000000000E+01   0.300914000000000E-01   0.301598024319156E+01
  10   DIS_F2D   0.300000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.971972000000000E+00   0.148620000000000E-01   0.971972000000000E-02   0.100000000000000E+01   0.293144000000000E-01   0.301597165350442E+01
  11   DIS_F2D   0.400000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.952397000000000E+00   0.885493000000000E-02   0.952397000000000E-02   0.100000000000000E+01   0.293377000000000E-01   0.308040659514887E+01
  12   DIS_F2D   0.500000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.897994000000000E+00   0.878472000000000E-02   0.897994000000000E-02   0.100000000000000E+01   0.274803000000000E-01   0.306018748454889E+01
  13   DIS_F2D   0.500000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.886281000000000E+00   0.117130000000000E-01   0.886281000000000E-02   0.100000000000000E+01   0.271219000000000E-01   0.306019197071809E+01
  14   DIS_F2D   0.600000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.850158000000000E+00   0.675494000000000E-02   0.850158000000000E-02   0.100000000000000E+01   0.248870000000000E-01   0.292733821242640E+01
  15   DIS_F2D   0.700000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.806924000000000E+00   0.760352000000000E-02   0.806924000000000E-02   0.100000000000000E+01   0.223685000000000E-01   0.277207023214082E+01
  16   DIS_F2D   0.700000000000000E+00   0.500000000000000E+01   0.000000000000000e+00   0.807874000000000E+00   0.133062000000000E-01   0.807874000000000E-02   0.100000000000000E+01   0.223949000000000E-01   0.277207831914383E+01
  17   DIS_F2D   0.300000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.932695000000000E+00   0.207926000000000E-01   0.932695000000000E-02   0.100000000000000E+01   0.275377000000000E-01   0.295248714745978E+01
  18   DIS_F2D   0.400000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.919189000000000E+00   0.117971000000000E-01   0.919189000000000E-02   0.100000000000000E+01   0.277656000000000E-01   0.302066277990707E+01
  19   DIS_F2D   0.500000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.838517000000000E+00   0.156003000000000E-01   0.838517000000000E-02   0.100000000000000E+01   0.251378000000000E-01   0.299788793787127E+01
  20   DIS_F2D   0.600000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.821968000000000E+00   0.105998000000000E-01   0.821968000000000E-02   0.100000000000000E+01   0.235858000000000E-01   0.286943044011446E+01
  21   DIS_F2D   0.700000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.822049000000000E+00   0.151880000000000E-01   0.822049000000000E-02   0.100000000000000E+01   0.225265000000000E-01   0.274028677122653E+01
  22   DIS_F2D   0.800000000000000E+00   0.100000000000000E+02   0.000000000000000e+00   0.889840000000000E+00   0.158567000000000E-01   0.889840000000000E-02   0.100000000000000E+01   0.248798000000000E-01   0.279598579519914E+01
  23   DIS_F2D   0.600000000000000E+00   0.150000000000000E+02   0.000000000000000e+00   0.834942000000000E+00   0.125193000000000E-01   0.834942000000000E-02   0.100000000000000E+01   0.237747000000000E-01   0.284746724922210E+01
