 F2D     2       15
   1   DIS_F2D   0.125000000000000E-01   0.220000000000000E+01   0.500000000000000E+00   0.815816000000000E+00   0.521288000000000E-02   0.521288000000000E-02   0.638977416476264E+00   0.241376000000000E-01   0.295870637496690E+01
   2   DIS_F2D   0.175000000000000E-01   0.290000000000000E+01   0.460000000000000E+00   0.860205000000000E+00   0.629199000000000E-02   0.539314000000000E-02   0.626959852593277E+00   0.169480000000000E-01   0.197022802704007E+01
   3   DIS_F2D   0.250000000000000E-01   0.360000000000000E+01   0.400000000000000E+00   0.892590000000000E+00   0.556131000000000E-02   0.556131000000000E-02   0.623053137498740E+00   0.133962000000000E-01   0.150082344637516E+01
   4   DIS_F2D   0.350000000000000E-01   0.450000000000000E+01   0.360000000000000E+00   0.943026000000000E+00   0.666786000000000E-02   0.476276000000000E-02   0.505050762121087E+00   0.131400000000000E-01   0.139338682072392E+01
   5   DIS_F2D   0.450000000000000E-01   0.550000000000000E+01   0.340000000000000E+00   0.952473000000000E+00   0.775156000000000E-02   0.484472000000000E-02   0.508646439321640E+00   0.132138000000000E-01   0.138731491601337E+01
   6   DIS_F2D   0.550000000000000E-01   0.640000000000000E+01   0.320000000000000E+00   0.997569000000000E+00   0.888044000000000E-02   0.493358000000000E-02   0.494560276031031E+00   0.129219000000000E-01   0.129533896903372E+01
   7   DIS_F2D   0.700000000000000E-01   0.780000000000000E+01   0.310000000000000E+00   0.102021000000000E+01   0.699458000000000E-02   0.499613000000000E-02   0.489715842816675E+00   0.144094000000000E-01   0.141239548720361E+01
   8   DIS_F2D   0.900000000000000E-01   0.960000000000000E+01   0.300000000000000E+00   0.102857000000000E+01   0.900497000000000E-02   0.500276000000000E-02   0.486380119972389E+00   0.112727000000000E-01   0.109595846660898E+01
   9   DIS_F2D   0.125000000000000E+00   0.120000000000000E+02   0.280000000000000E+00   0.102875000000000E+01   0.697799000000000E-02   0.498428000000000E-02   0.484498663426488E+00   0.118267000000000E-01   0.114961846901580E+01
  10   DIS_F2D   0.175000000000000E+00   0.150000000000000E+02   0.270000000000000E+00   0.994535000000000E+00   0.983714000000000E-02   0.491857000000000E-02   0.494559769138341E+00   0.139730000000000E-01   0.140497820589522E+01
  11   DIS_F2D   0.250000000000000E+00   0.200000000000000E+02   0.230000000000000E+00   0.980814000000000E+00   0.971103000000000E-02   0.485551000000000E-02   0.495049010311843E+00   0.129908000000000E-01   0.132449169771231E+01
  12   DIS_F2D   0.350000000000000E+00   0.270000000000000E+02   0.210000000000000E+00   0.906366000000000E+00   0.140015000000000E-01   0.466718000000000E-02   0.514933260956391E+00   0.149865000000000E-01   0.165347111431806E+01
  13   DIS_F2D   0.450000000000000E+00   0.320000000000000E+02   0.200000000000000E+00   0.874356000000000E+00   0.215226000000000E-01   0.448388000000000E-02   0.512820864727868E+00   0.216654000000000E-01   0.247786942618339E+01
  14   DIS_F2D   0.550000000000000E+00   0.370000000000000E+02   0.170000000000000E+00   0.797459000000000E+00   0.318984000000000E-01   0.948329000000000E-02   0.118918840968627E+01   0.280501000000000E-01   0.351743475213146E+01
  15   DIS_F2D   0.650000000000000E+00   0.410000000000000E+02   0.140000000000000E+00   0.730200000000000E+00   0.434942000000000E-01   0.501856000000000E-02   0.687285675157491E+00   0.302268000000000E-01   0.413952341824158E+01
