 F2D     2       15
   1   DIS_F2D   0.125000000000000E-01   0.340000000000000E+01   0.730000000000000E+00   0.324619000000000E+00   0.737770000000000E-02   0.126475000000000E-01   0.389610589645092E+01   0.851051000000000E-02   0.262169189110927E+01
   2   DIS_F2D   0.175000000000000E-01   0.450000000000000E+01   0.700000000000000E+00   0.355774000000000E+00   0.626753000000000E-02   0.737356000000000E-02   0.207254043297149E+01   0.557618000000000E-02   0.156733769190554E+01
   3   DIS_F2D   0.250000000000000E-01   0.610000000000000E+01   0.660000000000000E+00   0.364671000000000E+00   0.421807000000000E-02   0.536845000000000E-02   0.147213515744328E+01   0.449077000000000E-02   0.123145794428403E+01
   4   DIS_F2D   0.350000000000000E-01   0.810000000000000E+01   0.630000000000000E+00   0.383837000000000E+00   0.432160000000000E-02   0.550022000000000E-02   0.143295721881945E+01   0.547739000000000E-02   0.142700938158645E+01
   5   DIS_F2D   0.450000000000000E-01   0.100000000000000E+02   0.600000000000000E+00   0.386623000000000E+00   0.437087000000000E-02   0.516558000000000E-02   0.133607674659811E+01   0.530396000000000E-02   0.137186871965713E+01
   6   DIS_F2D   0.550000000000000E-01   0.118000000000000E+02   0.580000000000000E+00   0.396060000000000E+00   0.436103000000000E-02   0.555040000000000E-02   0.140140382770287E+01   0.483033000000000E-02   0.121959551583093E+01
   7   DIS_F2D   0.700000000000000E-01   0.141000000000000E+02   0.550000000000000E+00   0.393267000000000E+00   0.350436000000000E-02   0.389373000000000E-02   0.990098330142117E+00   0.476432000000000E-02   0.121147210419384E+01
   8   DIS_F2D   0.900000000000000E-01   0.171000000000000E+02   0.520000000000000E+00   0.366944000000000E+00   0.336646000000000E-02   0.411456000000000E-02   0.112130461323799E+01   0.467782000000000E-02   0.127480487485829E+01
   9   DIS_F2D   0.125000000000000E+00   0.217000000000000E+02   0.480000000000000E+00   0.348593000000000E+00   0.239465000000000E-02   0.307884000000000E-02   0.883219112259856E+00   0.435518000000000E-02   0.124935956832180E+01
  10   DIS_F2D   0.175000000000000E+00   0.278000000000000E+02   0.430000000000000E+00   0.296965000000000E+00   0.268073000000000E-02   0.297859000000000E-02   0.100301045577762E+01   0.382285000000000E-02   0.128730658495109E+01
  11   DIS_F2D   0.250000000000000E+00   0.357000000000000E+02   0.390000000000000E+00   0.232683000000000E+00   0.209206000000000E-02   0.232451000000000E-02   0.999002935324025E+00   0.372072000000000E-02   0.159905106948080E+01
  12   DIS_F2D   0.350000000000000E+00   0.454000000000000E+02   0.350000000000000E+00   0.150773000000000E+00   0.213214000000000E-02   0.228443000000000E-02   0.151514528463319E+01   0.200152000000000E-02   0.132750558787051E+01
  13   DIS_F2D   0.450000000000000E+00   0.536000000000000E+02   0.320000000000000E+00   0.811459000000000E-01   0.191752000000000E-02   0.226616000000000E-02   0.279269809072301E+01   0.135096000000000E-02   0.166485306096796E+01
  14   DIS_F2D   0.550000000000000E+00   0.603000000000000E+02   0.300000000000000E+00   0.417706000000000E-01   0.176193000000000E-02   0.189085000000000E-02   0.452674847859499E+01   0.878706000000000E-03   0.210364706276664E+01
  15   DIS_F2D   0.700000000000000E+00   0.666000000000000E+02   0.260000000000000E+00   0.998945000000000E-02   0.652161000000000E-03   0.714271000000000E-03   0.715025351746092E+01   0.261815000000000E-03   0.262091506539399E+01
