 F2D     2       15
   1   DIS_F2D   0.125000000000000E-01   0.340000000000000E+01   0.730000000000000E+00   0.322854000000000E+00   0.649125000000000E-02   0.717454000000000E-02   0.222222428713908E+01   0.176868000000000E-01   0.547826571763088E+01
   2   DIS_F2D   0.175000000000000E-01   0.450000000000000E+01   0.690000000000000E+00   0.336863000000000E+00   0.573994000000000E-02   0.789242000000000E-02   0.234291685343894E+01   0.142432000000000E-01   0.422818772023048E+01
   3   DIS_F2D   0.250000000000000E-01   0.600000000000000E+01   0.660000000000000E+00   0.361273000000000E+00   0.409269000000000E-02   0.372063000000000E-02   0.102986661056874E+01   0.114673000000000E-01   0.317413700996200E+01
   4   DIS_F2D   0.350000000000000E-01   0.790000000000000E+01   0.620000000000000E+00   0.369964000000000E+00   0.419546000000000E-02   0.419546000000000E-02   0.113401844503790E+01   0.930992000000000E-02   0.251643943735066E+01
   5   DIS_F2D   0.450000000000000E-01   0.970000000000000E+01   0.590000000000000E+00   0.383536000000000E+00   0.424436000000000E-02   0.501606000000000E-02   0.130784593884277E+01   0.935331000000000E-02   0.243870458053481E+01
   6   DIS_F2D   0.550000000000000E-01   0.114000000000000E+02   0.570000000000000E+00   0.386845000000000E+00   0.462364000000000E-02   0.655016000000000E-02   0.169322596905737E+01   0.975650000000000E-02   0.252206956274477E+01
   7   DIS_F2D   0.700000000000000E-01   0.138000000000000E+02   0.540000000000000E+00   0.378446000000000E+00   0.342658000000000E-02   0.380731000000000E-02   0.100603784952146E+01   0.104976000000000E-01   0.277386998409284E+01
   8   DIS_F2D   0.900000000000000E-01   0.167000000000000E+02   0.510000000000000E+00   0.376464000000000E+00   0.369807000000000E-02   0.628672000000000E-02   0.166993922393642E+01   0.114514000000000E-01   0.304183135704875E+01
   9   DIS_F2D   0.125000000000000E+00   0.212000000000000E+02   0.470000000000000E+00   0.344446000000000E+00   0.240391000000000E-02   0.274733000000000E-02   0.797608333381720E+00   0.110860000000000E-01   0.321850159386377E+01
  10   DIS_F2D   0.175000000000000E+00   0.274000000000000E+02   0.430000000000000E+00   0.305131000000000E+00   0.269498000000000E-02   0.359330000000000E-02   0.117762534780144E+01   0.964628000000000E-02   0.316135692538615E+01
  11   DIS_F2D   0.250000000000000E+00   0.353000000000000E+02   0.390000000000000E+00   0.236201000000000E+00   0.209853000000000E-02   0.256487000000000E-02   0.108588447974395E+01   0.738406000000000E-02   0.312617643447742E+01
  12   DIS_F2D   0.350000000000000E+00   0.453000000000000E+02   0.360000000000000E+00   0.156242000000000E+00   0.229768000000000E-02   0.382946000000000E-02   0.245097989017038E+01   0.508113000000000E-02   0.325208970699300E+01
  13   DIS_F2D   0.450000000000000E+00   0.536000000000000E+02   0.330000000000000E+00   0.861604000000000E-01   0.214507000000000E-02   0.268134000000000E-02   0.311203290606822E+01   0.283807000000000E-02   0.329393781830168E+01
  14   DIS_F2D   0.550000000000000E+00   0.603000000000000E+02   0.300000000000000E+00   0.425188000000000E-01   0.184482000000000E-02   0.215229000000000E-02   0.506197258624420E+01   0.174481000000000E-02   0.410362004572095E+01
  15   DIS_F2D   0.700000000000000E+00   0.664000000000000E+02   0.260000000000000E+00   0.998263000000000E-02   0.640191000000000E-03   0.878906000000000E-03   0.880435316144142E+01   0.280554000000000E-03   0.281042170249724E+01
